weapon_id,unit_id,name,weapon_type,attacks,skill,strength,ap,damage,keywords,hit_modifier,wound_modifier,reroll_hits,reroll_wounds,lethal_hits,sustained_hits,devastating_wounds,source_file
790d-9fdf-b359-62ba:splinter-cannon,790d-9fdf-b359-62ba,Splinter cannon,ranged,3,3+,3,-1,2,"Anti-Infantry 3+, Sustained Hits 1",,,,,,,,Aeldari - Aeldari Library.cat
790d-9fdf-b359-62ba:dissonance-cannon,790d-9fdf-b359-62ba,Dissonance cannon,ranged,3,3+,6,-1,2,Devastating Wounds,,,,,,,,Aeldari - Aeldari Library.cat
790d-9fdf-b359-62ba:dark-lance,790d-9fdf-b359-62ba,Dark lance,ranged,1,3+,12,-3,D6+2,-,,,,,,,,Aeldari - Aeldari Library.cat
790d-9fdf-b359-62ba:shuriken-cannon,790d-9fdf-b359-62ba,Shuriken cannon,ranged,3,3+,6,-1,2,Sustained Hits 1,,,,,,,,Aeldari - Aeldari Library.cat
790d-9fdf-b359-62ba:twin-shuriken-catapult,790d-9fdf-b359-62ba,Twin shuriken catapult,ranged,2,3+,4,-1,1,"Assault, Twin-linked",,,,,,,,Aeldari - Aeldari Library.cat
790d-9fdf-b359-62ba:close-combat-weapon,790d-9fdf-b359-62ba,Close combat weapon,melee,2,3+,3,0,1,-,,,,,,,,Aeldari - Aeldari Library.cat
790d-9fdf-b359-62ba:dissonance-pistol,790d-9fdf-b359-62ba,Dissonance pistol,ranged,1,3+,6,-1,1,"Devastating Wounds, Pistol",,,,,,,,Aeldari - Aeldari Library.cat
790d-9fdf-b359-62ba:void-sabre,790d-9fdf-b359-62ba,Void sabre,melee,3,3+,4,-2,1,-,,,,,,,,Aeldari - Aeldari Library.cat
f3ed-2ed0-5496-677e:brace-of-pistols,f3ed-2ed0-5496-677e,Brace of pistols,ranged,2,3+,3,0,1,"Assault, Pistol",,,,,,,,Aeldari - Aeldari Library.cat
f3ed-2ed0-5496-677e:splinter-cannon,f3ed-2ed0-5496-677e,Splinter cannon,ranged,3,3+,3,-1,2,"Anti-Infantry 3+, Sustained Hits 1",,,,,,,,Aeldari - Aeldari Library.cat
f3ed-2ed0-5496-677e:dissonance-cannon,f3ed-2ed0-5496-677e,Dissonance cannon,ranged,3,3+,6,-1,2,Devastating Wounds,,,,,,,,Aeldari - Aeldari Library.cat
f3ed-2ed0-5496-677e:dark-lance,f3ed-2ed0-5496-677e,Dark lance,ranged,1,3+,12,-3,D6+2,-,,,,,,,,Aeldari - Aeldari Library.cat
f3ed-2ed0-5496-677e:shuriken-cannon,f3ed-2ed0-5496-677e,Shuriken cannon,ranged,3,3+,6,-1,2,Sustained Hits 1,,,,,,,,Aeldari - Aeldari Library.cat
f3ed-2ed0-5496-677e:twin-shuriken-catapult,f3ed-2ed0-5496-677e,Twin shuriken catapult,ranged,2,3+,4,-1,1,"Assault, Twin-linked",,,,,,,,Aeldari - Aeldari Library.cat
f3ed-2ed0-5496-677e:close-combat-weapon,f3ed-2ed0-5496-677e,Close combat weapon,melee,2,3+,3,0,1,-,,,,,,,,Aeldari - Aeldari Library.cat
d11f-239d-94b4-c194:shuriken-cannon,d11f-239d-94b4-c194,Shuriken Cannon,ranged,3,3+,6,-1,2,Sustained Hits 1,,,,,,,,Aeldari - Aeldari Library.cat
d11f-239d-94b4-c194:twin-shuriken-catapult,d11f-239d-94b4-c194,Twin Shuriken Catapult,ranged,2,3+,4,-1,1,"Assault, Twin Linked",,,,,,,,Aeldari - Aeldari Library.cat
d11f-239d-94b4-c194:wraithbone-hull,d11f-239d-94b4-c194,Wraithbone Hull,melee,3,4+,6,0,1,-,,,,,,,,Aeldari - Aeldari Library.cat
d11f-239d-94b4-c194:firestorm-scatter-laser,d11f-239d-94b4-c194,Firestorm Scatter Laser,ranged,16,3+,5,0,1,Anti-Fly 2+,,,,,,,,Aeldari - Aeldari Library.cat
6083-affa-5163-a94c:wraithbone-hull,6083-affa-5163-a94c,Wraithbone Hull,melee,3,4+,6,0,1,-,,,,,,,,Aeldari - Aeldari Library.cat
6083-affa-5163-a94c:twin-shuriken-cannon,6083-affa-5163-a94c,Twin shuriken cannon,ranged,3,3+,6,-1,2,"Sustained Hits 1, Twin-linked",,,,,,,,Aeldari - Aeldari Library.cat
6083-affa-5163-a94c:phoenix-pulse-laser,6083-affa-5163-a94c,Phoenix pulse laser,ranged,4,3+,10,-2,D6,-,,,,,,,,Aeldari - Aeldari Library.cat
6083-affa-5163-a94c:phoenix-missile-array,6083-affa-5163-a94c,Phoenix missile array,ranged,D6,3+,6,-1,2,Blast,,,,,,,,Aeldari - Aeldari Library.cat
22ea-9a4-cda3-a24:wraithbone-hull,22ea-9a4-cda3-a24,Wraithbone Hull,melee,6,4+,6,0,1,-,,,,,,,,Aeldari - Aeldari Library.cat
22ea-9a4-cda3-a24:twin-vampire-pulsar,22ea-9a4-cda3-a24,Twin Vampire Pulsar,ranged,3,3+,12,-3,4,Twin-Linked,,,,,,,,Aeldari - Aeldari Library.cat
22ea-9a4-cda3-a24:twin-pulse-laser,22ea-9a4-cda3-a24,Twin Pulse Laser,ranged,3,3+,9,-2,D6,Twin-Linked,,,,,,,,Aeldari - Aeldari Library.cat
22ea-9a4-cda3-a24:scatter-laser,22ea-9a4-cda3-a24,Scatter Laser,ranged,6,3+,5,0,1,-,,,,,,,,Aeldari - Aeldari Library.cat
4016-44d3-c64b-cc1a:wraithbone-hull,4016-44d3-c64b-cc1a,Wraithbone Hull,melee,6,4+,6,0,1,-,,,,,,,,Aeldari - Aeldari Library.cat
4016-44d3-c64b-cc1a:twin-pulse-laser,4016-44d3-c64b-cc1a,Twin Pulse Laser,ranged,3,3+,9,-2,D6,Twin-Linked,,,,,,,,Aeldari - Aeldari Library.cat
4016-44d3-c64b-cc1a:scatter-laser,4016-44d3-c64b-cc1a,Scatter Laser,ranged,6,3+,5,0,1,-,,,,,,,,Aeldari - Aeldari Library.cat
6c50-7486-7c0d-52d0:shuriken-cannon,6c50-7486-7c0d-52d0,Shuriken Cannon,ranged,3,3+,6,-1,2,Sustained Hits 1,,,,,,,,Aeldari - Aeldari Library.cat
6c50-7486-7c0d-52d0:starcannon,6c50-7486-7c0d-52d0,Starcannon,ranged,2,3+,8,-3,2,-,,,,,,,,Aeldari - Aeldari Library.cat
6c50-7486-7c0d-52d0:scatter-laser,6c50-7486-7c0d-52d0,Scatter Laser,ranged,6,3+,5,0,1,-,,,,,,,,Aeldari - Aeldari Library.cat
6c50-7486-7c0d-52d0:bright-lance,6c50-7486-7c0d-52d0,Bright Lance,ranged,1,3+,12,-3,D6+2,-,,,,,,,,Aeldari - Aeldari Library.cat
6c50-7486-7c0d-52d0:➤-aeldari-missile-launcher---starshot,6c50-7486-7c0d-52d0,➤ Aeldari missile launcher - starshot,ranged,1,3+,10,-2,D6,-,,,,,,,,Aeldari - Aeldari Library.cat
6c50-7486-7c0d-52d0:➤-aeldari-missile-launcher---sunburst,6c50-7486-7c0d-52d0,➤ Aeldari missile launcher - sunburst,ranged,D6,3+,4,-1,1,Blast,,,,,,,,Aeldari - Aeldari Library.cat
6c50-7486-7c0d-52d0:wasp-feet,6c50-7486-7c0d-52d0,Wasp feet,melee,3,3+,5,0,1,-,,,,,,,,Aeldari - Aeldari Library.cat
28c1-2c51-ab58-2d91:splinterstorm-cannon,28c1-2c51-ab58-2d91,Splinterstorm cannon,ranged,8,3+,3,-1,2,"Anti-Infantry 3+, Sustained Hits 2",,,,,,,,Aeldari - Aeldari Library.cat
28c1-2c51-ab58-2d91:dark-lance,28c1-2c51-ab58-2d91,Dark lance,ranged,1,3+,12,-3,D6+2,-,,,,,,,,Aeldari - Aeldari Library.cat
28c1-2c51-ab58-2d91:bladed-wings,28c1-2c51-ab58-2d91,Bladed wings,melee,3,4+,6,-1,1,-,,,,,,,,Aeldari - Aeldari Library.cat
a228-7269-9961-daf4:➤-storm-vortex-projector---beam,a228-7269-9961-daf4,➤ Storm vortex projector - beam,ranged,3,3+,12,-3,D6,-,,,,,,,,Aeldari - Aeldari Library.cat
a228-7269-9961-daf4:➤-storm-vortex-projector---blast,a228-7269-9961-daf4,➤ Storm vortex projector - blast,ranged,D6+3,3+,6,-2,2,Blast,,,,,,,,Aeldari - Aeldari Library.cat
a228-7269-9961-daf4:prow-blade,a228-7269-9961-daf4,Prow blade,melee,1,4+,8,-2,2,"Extra Attacks, Lance, Sustained Hits 3",,,,,,,,Aeldari - Aeldari Library.cat
a228-7269-9961-daf4:bladevanes,a228-7269-9961-daf4,Bladevanes,melee,3,4+,6,-1,1,-,,,,,,,,Aeldari - Aeldari Library.cat
f52d-1814-7d66-1f7b:singing-spear,f52d-1814-7d66-1f7b,Singing Spear,ranged,1,3+,9,0,3,"Assault, Psychic",,,,,,,,Aeldari - Aeldari Library.cat
f52d-1814-7d66-1f7b:destructor,f52d-1814-7d66-1f7b,Destructor,ranged,D6,N/A,5,-1,1,"Psychic, Torrent",,,,,,,,Aeldari - Aeldari Library.cat
f52d-1814-7d66-1f7b:twin-shuriken-catapult,f52d-1814-7d66-1f7b,Twin Shuriken Catapult,ranged,2,3+,4,-1,1,"Assault, Twin Linked",,,,,,,,Aeldari - Aeldari Library.cat
f52d-1814-7d66-1f7b:shuriken-pistol,f52d-1814-7d66-1f7b,Shuriken Pistol,ranged,1,3+,4,-1,1,"Assault, Pistol",,,,,,,,Aeldari - Aeldari Library.cat
f52d-1814-7d66-1f7b:witchblade,f52d-1814-7d66-1f7b,Witchblade,melee,2,3+,3,0,2,"Anti-Infantry 2+, Psychic",,,,,,,,Aeldari - Aeldari Library.cat
b98a-4fbb-a3d8-1ada:destructor,b98a-4fbb-a3d8-1ada,Destructor,ranged,D6,N/A,5,-1,1,"Psychic, Torrent",,,,,,,,Aeldari - Aeldari Library.cat
b98a-4fbb-a3d8-1ada:shuriken-pistol,b98a-4fbb-a3d8-1ada,Shuriken Pistol,ranged,1,3+,4,-1,1,"Assault, Pistol",,,,,,,,Aeldari - Aeldari Library.cat
b98a-4fbb-a3d8-1ada:witchblade,b98a-4fbb-a3d8-1ada,Witchblade,melee,2,3+,3,0,2,"Anti-Infantry 2+, Psychic",,,,,,,,Aeldari - Aeldari Library.cat
b98a-4fbb-a3d8-1ada:twin-shuriken-catapult,b98a-4fbb-a3d8-1ada,Twin Shuriken Catapult,ranged,2,3+,4,-1,1,"Assault, Twin Linked",,,,,,,,Aeldari - Aeldari Library.cat
6b49-1d1a-78ce-02aa:singing-spear,6b49-1d1a-78ce-02aa,Singing Spear,ranged,1,3+,9,0,3,"Assault, Psychic",,,,,,,,Aeldari - Aeldari Library.cat
6b49-1d1a-78ce-02aa:destructor,6b49-1d1a-78ce-02aa,Destructor,ranged,D6,N/A,5,-1,1,"Psychic, Torrent",,,,,,,,Aeldari - Aeldari Library.cat
6b49-1d1a-78ce-02aa:twin-shuriken-catapult,6b49-1d1a-78ce-02aa,Twin Shuriken Catapult,ranged,2,3+,4,-1,1,"Assault, Twin Linked",,,,,,,,Aeldari - Aeldari Library.cat
6b49-1d1a-78ce-02aa:shuriken-pistol,6b49-1d1a-78ce-02aa,Shuriken Pistol,ranged,1,3+,4,-1,1,"Assault, Pistol",,,,,,,,Aeldari - Aeldari Library.cat
5f10-27fc-f1e4-af90:blast-pistol,5f10-27fc-f1e4-af90,Blast Pistol,ranged,1,2+,8,-3,D3,Pistol,,,,,,,,Aeldari - Aeldari Library.cat
5f10-27fc-f1e4-af90:splinter-pistol,5f10-27fc-f1e4-af90,Splinter Pistol,ranged,1,2+,2,0,1,"Anti-Infantry 3+, Assault, Pistol",,,,,,,,Aeldari - Aeldari Library.cat
5f10-27fc-f1e4-af90:huskblade,5f10-27fc-f1e4-af90,Huskblade,melee,5,2+,3,-2,2,Anti-Infantry 3+,,,,,,,,Aeldari - Aeldari Library.cat
8bbc-7ae0-5d5c-a105:weaverender,8bbc-7ae0-5d5c-a105,Weaverender,melee,5,2+,6,-2,2,Lethal Hits,,,,,,,,Aeldari - Aeldari Library.cat
8bbc-7ae0-5d5c-a105:spider's-fangs,8bbc-7ae0-5d5c-a105,Spider's Fangs,melee,5,2+,4,-2,1,"Extra Attacks, Lethal Hits",,,,,,,,Aeldari - Aeldari Library.cat
8bbc-7ae0-5d5c-a105:brood-twain,8bbc-7ae0-5d5c-a105,Brood Twain,ranged,D6+3,N/A,6,-2,1,"Ignores Cover, Torrent, Twin-Linked",,,,,,,,Aeldari - Aeldari Library.cat
bcec-dc54-9242-4e13:shuriken-cannon,bcec-dc54-9242-4e13,Shuriken Cannon,ranged,3,3+,6,-1,2,Lethal Hits,,,,,,,,Aeldari - Aeldari Library.cat
bcec-dc54-9242-4e13:starcannon,bcec-dc54-9242-4e13,Starcannon,ranged,2,3+,8,-3,2,-,,,,,,,,Aeldari - Aeldari Library.cat
bcec-dc54-9242-4e13:scatter-laser,bcec-dc54-9242-4e13,Scatter Laser,ranged,6,3+,5,0,1,Sustained Hits 1,,,,,,,,Aeldari - Aeldari Library.cat
bcec-dc54-9242-4e13:bright-lance,bcec-dc54-9242-4e13,Bright Lance,ranged,1,3+,12,-3,D6+2,-,,,,,,,,Aeldari - Aeldari Library.cat
bcec-dc54-9242-4e13:➤-missile-launcher---starshot,bcec-dc54-9242-4e13,➤ Missile Launcher - Starshot,ranged,1,3+,10,-2,D6,-,,,,,,,,Aeldari - Aeldari Library.cat
bcec-dc54-9242-4e13:➤-missile-launcher---sunburst,bcec-dc54-9242-4e13,➤ Missile Launcher - Sunburst,ranged,D6,3+,4,-1,1,Blast,,,,,,,,Aeldari - Aeldari Library.cat
bcec-dc54-9242-4e13:war-walker-feet,bcec-dc54-9242-4e13,War Walker feet,melee,3,3+,5,0,1,-,,,,,,,,Aeldari - Aeldari Library.cat
309a-28be-6cc6-a37c:shuriken-cannon,309a-28be-6cc6-a37c,Shuriken Cannon,ranged,3,3+,6,-1,2,Lethal Hits,,,,,,,,Aeldari - Aeldari Library.cat
309a-28be-6cc6-a37c:starcannon,309a-28be-6cc6-a37c,Starcannon,ranged,2,3+,8,-3,2,-,,,,,,,,Aeldari - Aeldari Library.cat
309a-28be-6cc6-a37c:scatter-laser,309a-28be-6cc6-a37c,Scatter Laser,ranged,6,3+,5,0,1,Sustained Hits 1,,,,,,,,Aeldari - Aeldari Library.cat
309a-28be-6cc6-a37c:bright-lance,309a-28be-6cc6-a37c,Bright Lance,ranged,1,3+,12,-3,D6+2,-,,,,,,,,Aeldari - Aeldari Library.cat
309a-28be-6cc6-a37c:➤-missile-launcher---starshot,309a-28be-6cc6-a37c,➤ Missile Launcher - Starshot,ranged,1,3+,10,-2,D6,-,,,,,,,,Aeldari - Aeldari Library.cat
309a-28be-6cc6-a37c:➤-missile-launcher---sunburst,309a-28be-6cc6-a37c,➤ Missile Launcher - Sunburst,ranged,D6,3+,4,-1,1,Blast,,,,,,,,Aeldari - Aeldari Library.cat
309a-28be-6cc6-a37c:war-walker-feet,309a-28be-6cc6-a37c,War Walker feet,melee,3,3+,5,0,1,-,,,,,,,,Aeldari - Aeldari Library.cat
2c93-f32d-64ea-b829:shuriken-catapult,2c93-f32d-64ea-b829,Shuriken Catapult,ranged,2,3+,4,-1,1,Assault,,,,,,,,Aeldari - Aeldari Library.cat
2c93-f32d-64ea-b829:close-combat-weapon,2c93-f32d-64ea-b829,Close Combat Weapon,melee,2,3+,3,0,1,-,,,,,,,,Aeldari - Aeldari Library.cat
2c93-f32d-64ea-b829:shadow-weaver,2c93-f32d-64ea-b829,Shadow weaver,ranged,D6+2,3+,6,-1,1,"Blast, Indirect Fire",,,,,,,,Aeldari - Aeldari Library.cat
5df4-e13a-f6f4-b672:shuriken-catapult,5df4-e13a-f6f4-b672,Shuriken Catapult,ranged,2,3+,4,-1,1,Assault,,,,,,,,Aeldari - Aeldari Library.cat
5df4-e13a-f6f4-b672:close-combat-weapon,5df4-e13a-f6f4-b672,Close Combat Weapon,melee,2,3+,3,0,1,-,,,,,,,,Aeldari - Aeldari Library.cat
5df4-e13a-f6f4-b672:vibro-cannon,5df4-e13a-f6f4-b672,Vibro Cannon,ranged,D6,3+,9,-1,2,-,,,,,,,,Aeldari - Aeldari Library.cat
814d-56c9-78fe-2123:➤-missile-launcher---starshot,814d-56c9-78fe-2123,➤ Missile Launcher - Starshot,ranged,1,3+,10,-2,D6,-,,,,,,,,Aeldari - Aeldari Library.cat
814d-56c9-78fe-2123:➤-missile-launcher---sunburst,814d-56c9-78fe-2123,➤ Missile Launcher - Sunburst,ranged,D6,3+,4,-1,1,Blast,,,,,,,,Aeldari - Aeldari Library.cat
814d-56c9-78fe-2123:shuriken-cannon,814d-56c9-78fe-2123,Shuriken Cannon,ranged,3,3+,6,-1,2,Lethal Hits,,,,,,,,Aeldari - Aeldari Library.cat
814d-56c9-78fe-2123:starcannon,814d-56c9-78fe-2123,Starcannon,ranged,2,2+,8,-3,2,-,,,,,,,,Aeldari - Aeldari Library.cat
814d-56c9-78fe-2123:scatter-laser,814d-56c9-78fe-2123,Scatter Laser,ranged,6,3+,5,0,1,Sustained Hits 2,,,,,,,,Aeldari - Aeldari Library.cat
814d-56c9-78fe-2123:bright-lance,814d-56c9-78fe-2123,Bright Lance,ranged,1,3+,12,-3,D6+2,-,,,,,,,,Aeldari - Aeldari Library.cat
814d-56c9-78fe-2123:wraithbone-hull,814d-56c9-78fe-2123,Wraithbone Hull,melee,3,4+,6,0,1,-,,,,,,,,Aeldari - Aeldari Library.cat
d5e3-30bd-71e8-314b:➤-missile-launcher---starshot,d5e3-30bd-71e8-314b,➤ Missile Launcher - Starshot,ranged,1,3+,10,-2,D6,-,,,,,,,,Aeldari - Aeldari Library.cat
d5e3-30bd-71e8-314b:➤-missile-launcher---sunburst,d5e3-30bd-71e8-314b,➤ Missile Launcher - Sunburst,ranged,D6,3+,4,-1,1,Blast,,,,,,,,Aeldari - Aeldari Library.cat
d5e3-30bd-71e8-314b:shuriken-cannon,d5e3-30bd-71e8-314b,Shuriken Cannon,ranged,3,3+,6,-1,2,Lethal Hits,,,,,,,,Aeldari - Aeldari Library.cat
d5e3-30bd-71e8-314b:starcannon,d5e3-30bd-71e8-314b,Starcannon,ranged,2,2+,8,-3,2,-,,,,,,,,Aeldari - Aeldari Library.cat
d5e3-30bd-71e8-314b:scatter-laser,d5e3-30bd-71e8-314b,Scatter Laser,ranged,6,3+,5,0,1,Sustained Hits 2,,,,,,,,Aeldari - Aeldari Library.cat
d5e3-30bd-71e8-314b:bright-lance,d5e3-30bd-71e8-314b,Bright Lance,ranged,1,3+,12,-3,D6+2,-,,,,,,,,Aeldari - Aeldari Library.cat
d5e3-30bd-71e8-314b:wraithbone-hull,d5e3-30bd-71e8-314b,Wraithbone Hull,melee,3,4+,6,0,1,-,,,,,,,,Aeldari - Aeldari Library.cat
d756-653a-872b-5c1b:starcannon,d756-653a-872b-5c1b,Starcannon,ranged,2,3+,8,-3,2,-,,,,,,,,Aeldari - Aeldari Library.cat
d756-653a-872b-5c1b:shuriken-cannon,d756-653a-872b-5c1b,Shuriken Cannon,ranged,3,3+,6,-1,2,Lethal Hits,,,,,,,,Aeldari - Aeldari Library.cat
d756-653a-872b-5c1b:scatter-laser,d756-653a-872b-5c1b,Scatter Laser,ranged,6,3+,5,0,1,Sustained Hits 1,,,,,,,,Aeldari - Aeldari Library.cat
d756-653a-872b-5c1b:heavy-wraithcannon,d756-653a-872b-5c1b,Heavy Wraithcannon,ranged,D3,3+,20,-4,2D6,Devastating Wounds,,,,,,,,Aeldari - Aeldari Library.cat
d756-653a-872b-5c1b:➤-titanic-ghostglaive---strike,d756-653a-872b-5c1b,➤ Titanic Ghostglaive - Strike,melee,5,3+,16,-3,6,-,,,,,,,,Aeldari - Aeldari Library.cat
d756-653a-872b-5c1b:➤-titanic-ghostglaive---sweep,d756-653a-872b-5c1b,➤ Titanic Ghostglaive - Sweep,melee,15,3+,8,-2,2,-,,,,,,,,Aeldari - Aeldari Library.cat
c2e0-ca3e-e8c1-e019:blast-pistol,c2e0-ca3e-e8c1-e019,Blast Pistol,ranged,1,2+,8,-3,D3,Pistol,,,,,,,,Aeldari - Aeldari Library.cat
c2e0-ca3e-e8c1-e019:splinter-pistol,c2e0-ca3e-e8c1-e019,Splinter Pistol,ranged,1,2+,2,0,1,"Anti-Infantry 3+, Assault, Pistol",,,,,,,,Aeldari - Aeldari Library.cat
c2e0-ca3e-e8c1-e019:succubus-weapons,c2e0-ca3e-e8c1-e019,Succubus Weapons,melee,6,2+,3,-2,1,Anti-Infantry 3+,,,,,,,,Aeldari - Aeldari Library.cat
36fd-7c3f-b728-c5d4:blast-pistol,36fd-7c3f-b728-c5d4,Blast Pistol,ranged,1,3+,8,-3,D3,Pistol,,,,,,,,Aeldari - Aeldari Library.cat
36fd-7c3f-b728-c5d4:splinter-pistol,36fd-7c3f-b728-c5d4,Splinter Pistol,ranged,1,3+,2,0,1,"Anti-Infantry 3+, Assault, Pistol",,,,,,,,Aeldari - Aeldari Library.cat
36fd-7c3f-b728-c5d4:hekatarii-blade,36fd-7c3f-b728-c5d4,Hekatarii Blade,melee,3,3+,3,-1,1,-,,,,,,,,Aeldari - Aeldari Library.cat
b88f-2f26-c0fc-8e88:hekatarii-blade,b88f-2f26-c0fc-8e88,Hekatarii Blade,melee,3,3+,3,-1,1,-,,,,,,,,Aeldari - Aeldari Library.cat
b88f-2f26-c0fc-8e88:splinter-pistol,b88f-2f26-c0fc-8e88,Splinter Pistol,ranged,1,3+,2,0,1,"Anti-Infantry 3+, Assault, Pistol",,,,,,,,Aeldari - Aeldari Library.cat
c24e-160d-1ec2-34c4:blast-pistol,c24e-160d-1ec2-34c4,Blast Pistol,ranged,1,3+,8,-3,D3,Pistol,,,,,,,,Aeldari - Aeldari Library.cat
c24e-160d-1ec2-34c4:splinter-pistol,c24e-160d-1ec2-34c4,Splinter Pistol,ranged,1,3+,2,0,1,"Anti-Infantry 3+, Assault, Pistol",,,,,,,,Aeldari - Aeldari Library.cat
c24e-160d-1ec2-34c4:hekatarii-blade,c24e-160d-1ec2-34c4,Hekatarii Blade,melee,3,3+,3,-1,1,-,,,,,,,,Aeldari - Aeldari Library.cat
5bf7-f905-8fab-43b4:klaive,5bf7-f905-8fab-43b4,Klaive,melee,3,3+,4,-2,2,-,,,,,,,,Aeldari - Aeldari Library.cat
5bf7-f905-8fab-43b4:➤-demiklaives---dual-blades,5bf7-f905-8fab-43b4,➤ Demiklaives - Dual Blades,melee,6,3+,4,-1,1,Twin-Linked,,,,,,,,Aeldari - Aeldari Library.cat
5bf7-f905-8fab-43b4:➤-demiklaives---single-blade,5bf7-f905-8fab-43b4,➤ Demiklaives - Single Blade,melee,3,3+,4,-2,2,-,,,,,,,,Aeldari - Aeldari Library.cat
3b51-90d8-a022-d426:klaive,3b51-90d8-a022-d426,Klaive,melee,3,3+,4,-2,2,-,,,,,,,,Aeldari - Aeldari Library.cat
b73a-a76f-3233-d588:klaive,b73a-a76f-3233-d588,Klaive,melee,3,3+,4,-2,2,-,,,,,,,,Aeldari - Aeldari Library.cat
b73a-a76f-3233-d588:➤-demiklaives---dual-blades,b73a-a76f-3233-d588,➤ Demiklaives - Dual Blades,melee,6,3+,4,-1,1,Twin-Linked,,,,,,,,Aeldari - Aeldari Library.cat
b73a-a76f-3233-d588:➤-demiklaives---single-blade,b73a-a76f-3233-d588,➤ Demiklaives - Single Blade,melee,3,3+,4,-2,2,-,,,,,,,,Aeldari - Aeldari Library.cat
915d-ad53-9518-7a85:heat-lance,915d-ad53-9518-7a85,Heat Lance,ranged,1,3+,14,-4,D6,"Assault, Melta 3",,,,,,,,Aeldari - Aeldari Library.cat
915d-ad53-9518-7a85:blaster,915d-ad53-9518-7a85,Blaster,ranged,1,3+,8,-4,D6+1,Assault,,,,,,,,Aeldari - Aeldari Library.cat
915d-ad53-9518-7a85:splinter-rifle,915d-ad53-9518-7a85,Splinter Rifle,ranged,2,3+,2,0,1,"Anti-Infantry 3+, Assault",,,,,,,,Aeldari - Aeldari Library.cat
915d-ad53-9518-7a85:bladevanes,915d-ad53-9518-7a85,Bladevanes,melee,3,3+,4,0,1,-,,,,,,,,Aeldari - Aeldari Library.cat
915d-ad53-9518-7a85:agonizer,915d-ad53-9518-7a85,Agonizer,melee,4,3+,3,-1,1,Anti-Infantry 3+,,,,,,,,Aeldari - Aeldari Library.cat
915d-ad53-9518-7a85:splinter-pistol,915d-ad53-9518-7a85,Splinter Pistol,ranged,1,3+,2,0,1,"Anti-Infantry 3+, Assault, Pistol",,,,,,,,Aeldari - Aeldari Library.cat
783f-9571-8ec0-7614:bladevanes,783f-9571-8ec0-7614,Bladevanes,melee,3,3+,4,0,1,-,,,,,,,,Aeldari - Aeldari Library.cat
783f-9571-8ec0-7614:splinter-pistol,783f-9571-8ec0-7614,Splinter Pistol,ranged,1,3+,2,0,1,"Anti-Infantry 3+, Assault, Pistol",,,,,,,,Aeldari - Aeldari Library.cat
783f-9571-8ec0-7614:splinter-rifle,783f-9571-8ec0-7614,Splinter Rifle,ranged,2,3+,2,0,1,"Anti-Infantry 3+, Assault",,,,,,,,Aeldari - Aeldari Library.cat
26bf-b7d3-80f0-2ab7:bladevanes,26bf-b7d3-80f0-2ab7,Bladevanes,melee,3,3+,4,0,1,-,,,,,,,,Aeldari - Aeldari Library.cat
26bf-b7d3-80f0-2ab7:splinter-pistol,26bf-b7d3-80f0-2ab7,Splinter Pistol,ranged,1,3+,2,0,1,"Anti-Infantry 3+, Assault, Pistol",,,,,,,,Aeldari - Aeldari Library.cat
26bf-b7d3-80f0-2ab7:blaster,26bf-b7d3-80f0-2ab7,Blaster,ranged,1,3+,8,-4,D6+1,Assault,,,,,,,,Aeldari - Aeldari Library.cat
f427-9992-bcb2-4836:bladevanes,f427-9992-bcb2-4836,Bladevanes,melee,3,3+,4,0,1,-,,,,,,,,Aeldari - Aeldari Library.cat
f427-9992-bcb2-4836:heat-lance,f427-9992-bcb2-4836,Heat Lance,ranged,1,3+,14,-4,D6,"Assault, Melta 3",,,,,,,,Aeldari - Aeldari Library.cat
f427-9992-bcb2-4836:splinter-pistol,f427-9992-bcb2-4836,Splinter Pistol,ranged,1,3+,2,0,1,"Anti-Infantry 3+, Assault, Pistol",,,,,,,,Aeldari - Aeldari Library.cat
d0d6-4170-a69d-1196:heat-lance,d0d6-4170-a69d-1196,Heat Lance,ranged,1,3+,14,-4,D6,"Assault, Melta 3",,,,,,,,Aeldari - Aeldari Library.cat
d0d6-4170-a69d-1196:blaster,d0d6-4170-a69d-1196,Blaster,ranged,1,3+,8,-4,D6+1,Assault,,,,,,,,Aeldari - Aeldari Library.cat
d0d6-4170-a69d-1196:splinter-rifle,d0d6-4170-a69d-1196,Splinter Rifle,ranged,2,3+,2,0,1,"Anti-Infantry 3+, Assault",,,,,,,,Aeldari - Aeldari Library.cat
d0d6-4170-a69d-1196:bladevanes,d0d6-4170-a69d-1196,Bladevanes,melee,3,3+,4,0,1,-,,,,,,,,Aeldari - Aeldari Library.cat
d0d6-4170-a69d-1196:agonizer,d0d6-4170-a69d-1196,Agonizer,melee,4,3+,3,-1,1,Anti-Infantry 3+,,,,,,,,Aeldari - Aeldari Library.cat
d0d6-4170-a69d-1196:splinter-pistol,d0d6-4170-a69d-1196,Splinter Pistol,ranged,1,3+,2,0,1,"Anti-Infantry 3+, Assault, Pistol",,,,,,,,Aeldari - Aeldari Library.cat
8e15-3c74-d36f-7669:dark-lance,8e15-3c74-d36f-7669,Dark Lance,ranged,1,3+,12,-3,D6+2,-,,,,,,,,Aeldari - Aeldari Library.cat
8e15-3c74-d36f-7669:disintegrator-cannon,8e15-3c74-d36f-7669,Disintegrator Cannon,ranged,3,3+,5,-2,2,-,,,,,,,,Aeldari - Aeldari Library.cat
