faction,unit_name,selection_type,unit_id,source_file,points,models_min,models_max,total_weapons,ranged_weapons,melee_weapons,coverage
Imperium - Adeptus Astartes - Dark Angels,Ravenwing Darkshroud,model,152b-a271-df2b-21a9,Imperium - Dark Angels.cat,100,1,1,3,2,1,both
Imperium - Adeptus Astartes - Dark Angels,Ravenwing Huntmaster,model,4c15-1de7-973d-4c5,Imperium - Dark Angels.cat,,1,1,4,3,1,both
Imperium - Adeptus Astartes - Dark Angels,Ravenwing Talonmaster [Legends],model,a2b6-e35-67a8-d76e,Imperium - Dark Angels.cat,25,1,1,3,2,1,both
Imperium - Adeptus Astartes - Dark Angels,Sammael,model,8f4b-c343-bef5-6779,Imperium - Dark Angels.cat,0,1,1,4,3,1,both
Imperium - Adeptus Astartes - Deathwatch,Antor Delassio,model,16d6-b842-a1d1-2d77,Imperium - Deathwatch.cat,,1,1,2,1,1,both
Imperium - Adeptus Astartes - Deathwatch,Chaplain Cassius,model,92eb-83bc-dcff-9386,Imperium - Deathwatch.cat,,1,1,2,1,1,both
Imperium - Adeptus Astartes - Deathwatch,Corvus Blackstar,model,d861-972b-54f9-bdfa,Imperium - Deathwatch.cat,180,1,1,6,5,1,both
Imperium - Adeptus Astartes - Deathwatch,Deathwatch Terminator Squad,unit,390e-706b-a059-378b,Imperium - Deathwatch.cat,190,6,11,12,7,5,both
Imperium - Adeptus Astartes - Deathwatch,Deathwatch Terminator w/ Heavy Weapon,model,259f-d98e-e052-ec64,Imperium - Deathwatch.cat,,1,1,10,7,3,both
Imperium - Adeptus Astartes - Deathwatch,Deathwatch Veteran w/ carbine,model,8778-e3cb-2c6f-b23d,Imperium - Deathwatch.cat,,1,1,4,2,2,both
Imperium - Adeptus Astartes - Deathwatch,Deathwatch Veteran w/ heavy thunder hammer,model,2537-956c-98c0-bffb,Imperium - Deathwatch.cat,,1,1,3,1,2,both
Imperium - Adeptus Astartes - Deathwatch,Deathwatch Veteran w/ stalker bolt rifle,model,9ae9-4f7e-a148-cbfa,Imperium - Deathwatch.cat,,1,1,5,4,1,both
Imperium - Adeptus Astartes - Deathwatch,Decimus Kill Team,unit,b169-ff89-b05e-3884,Imperium - Deathwatch.cat,100,1,1,19,14,5,both
Imperium - Adeptus Astartes - Deathwatch,Drenn Redblade,model,b42a-2552-4350-e1d1,Imperium - Deathwatch.cat,,1,1,2,1,1,both
Imperium - Adeptus Astartes - Deathwatch,Ennox Sorrlock,model,3722-72d6-5151-5003,Imperium - Deathwatch.cat,,1,1,2,1,1,both
Imperium - Adeptus Astartes - Deathwatch,Fortis Kill Team,unit,a077-e1c9-f8f0-d38,Imperium - Deathwatch.cat,180,10,10,20,15,5,both
Imperium - Adeptus Astartes - Deathwatch,Garran Branatar,model,7e27-9914-e88-5858,Imperium - Deathwatch.cat,,1,1,3,2,1,both
Imperium - Adeptus Astartes - Deathwatch,Gravis Veteran w/ infernus heavy bolter,model,550a-f5c4-d6a9-a09e,Imperium - Deathwatch.cat,,1,1,8,7,1,both
Imperium - Adeptus Astartes - Deathwatch,Heavy Intercessor w/ Jump Pack,model,d773-5ee0-d647-efaa,Imperium - Deathwatch.cat,,1,1,4,3,1,both
Imperium - Adeptus Astartes - Deathwatch,Indomitor Kill Team,unit,6cb-912c-c43-210b,Imperium - Deathwatch.cat,265,13,20,10,8,2,both
Imperium - Adeptus Astartes - Deathwatch,Intercessor w/ heavy bolt pistol and Jump Pack,model,13c9-7b74-3736-15b4,Imperium - Deathwatch.cat,,1,1,2,1,1,both
Imperium - Adeptus Astartes - Deathwatch,Intercessor w/ plasma pistol and Jump Pack,model,cd78-e267-5f72-a2a2,Imperium - Deathwatch.cat,,1,1,3,2,1,both
Imperium - Adeptus Astartes - Deathwatch,Jensus Natorian,model,16b6-4055-1e55-27d5,Imperium - Deathwatch.cat,,1,1,3,2,1,both
Imperium - Adeptus Astartes - Deathwatch,Jetek Suberei,model,cd4a-d623-f7b6-b8e6,Imperium - Deathwatch.cat,,1,1,2,1,1,both
Imperium - Adeptus Astartes - Deathwatch,Kill Team Cassius [Legends],unit,4042-67ce-8d45-ed33,Imperium - Deathwatch.cat,220,11,11,13,7,6,both
Imperium - Adeptus Astartes - Deathwatch,Kill Team Heavy Intercessor,model,84f7-2150-fe04-4f8b,Imperium - Deathwatch.cat,,1,1,3,2,1,both
Imperium - Adeptus Astartes - Deathwatch,Kill Team Heavy Intercessor w/ heavy bolter,model,83ce-4339-bfd5-7635,Imperium - Deathwatch.cat,,1,1,3,2,1,both
Imperium - Adeptus Astartes - Deathwatch,Kill Team Heavy Intercessor w/ melta rifle,model,d171-7d41-4be1-3382,Imperium - Deathwatch.cat,,1,1,3,2,1,both
Imperium - Adeptus Astartes - Deathwatch,Kill Team Heavy Intercessor w/ multi-melta,model,a666-891-4187-a82,Imperium - Deathwatch.cat,,1,1,3,2,1,both
Imperium - Adeptus Astartes - Deathwatch,Kill Team Heavy Intercessor w/ power fists & auto boltstorm gauntlets,model,31bd-dd30-6128-356e,Imperium - Deathwatch.cat,,1,1,3,2,1,both
Imperium - Adeptus Astartes - Deathwatch,Kill Team Heavy Intercessor w/ power fists & flamestorm gauntlets,model,0d9b-e508-49a1-0b5f,Imperium - Deathwatch.cat,,1,1,2,1,1,both
Imperium - Adeptus Astartes - Deathwatch,Kill Team Infiltrator,model,a39b-9d32-c3ee-a14f,Imperium - Deathwatch.cat,,1,1,3,2,1,both
Imperium - Adeptus Astartes - Deathwatch,Kill Team Infiltrator w/ bolt carbine,model,9a84-da58-e70a-f057,Imperium - Deathwatch.cat,,1,1,3,2,1,both
Imperium - Adeptus Astartes - Deathwatch,Kill Team Infiltrator w/ bolt sniper rifle,model,ca58-2c6d-1b85-bc76,Imperium - Deathwatch.cat,,1,1,3,2,1,both
Imperium - Adeptus Astartes - Deathwatch,Kill Team Infiltrator w/ combat knife,model,1ed9-356c-5051-e11d,Imperium - Deathwatch.cat,,1,1,2,1,1,both
Imperium - Adeptus Astartes - Deathwatch,Kill Team Infiltrator w/ instigator bolt carbine,model,b55d-e297-921b-9915,Imperium - Deathwatch.cat,,1,1,3,2,1,both
Imperium - Adeptus Astartes - Deathwatch,Kill Team Infiltrator w/ las fusil,model,e0ff-56bb-613d-802f,Imperium - Deathwatch.cat,,1,1,3,2,1,both
Imperium - Adeptus Astartes - Deathwatch,Kill Team Infiltrator w/ occulus bolt carbine,model,477e-f891-4b7c-e003,Imperium - Deathwatch.cat,,1,1,3,2,1,both
Imperium - Adeptus Astartes - Deathwatch,Kill Team Infiltrator w/ wargear,model,f1f0-4d9d-cb87-72cc,Imperium - Deathwatch.cat,,1,1,3,2,1,both
Imperium - Adeptus Astartes - Deathwatch,Kill Team Sergeant,model,4962-be6c-d809-e206,Imperium - Deathwatch.cat,,1,1,12,7,5,both
Imperium - Adeptus Astartes - Deathwatch,Kill Team Sergeant,model,ab41-fdc1-8d0f-bb74,Imperium - Deathwatch.cat,,1,1,3,2,1,both
Imperium - Adeptus Astartes - Deathwatch,Kill Team Sergeant w/ Jump Pack,model,68d2-9aaa-f6cb-f4dc,Imperium - Deathwatch.cat,,1,1,7,4,3,both
Imperium - Adeptus Astartes - Deathwatch,Rodricus Grytt,model,572c-d3a3-e597-94a3,Imperium - Deathwatch.cat,,1,1,3,2,1,both
Imperium - Adeptus Astartes - Deathwatch,Spectrus Kill Team,unit,2544-5189-7806-30f3,Imperium - Deathwatch.cat,180,5,10,11,8,3,both
Imperium - Adeptus Astartes - Deathwatch,Talonstrike Kill Team,unit,c679-f252-32b1-ebcc,Imperium - Deathwatch.cat,275,10,10,11,7,4,both
Imperium - Adeptus Astartes - Deathwatch,Vael Donatus,model,fe0a-b5eb-1e1a-21bc,Imperium - Deathwatch.cat,,1,1,3,2,1,both
Imperium - Adeptus Astartes - Deathwatch,Watch Captain Artemis,model,3d7c-2de-31ea-b028,Imperium - Deathwatch.cat,0,1,1,2,1,1,both
Imperium - Adeptus Astartes - Deathwatch,Zameon Gydrael,model,743c-f14-a2c2-a12c,Imperium - Deathwatch.cat,,1,1,2,1,1,both
Imperium - Adeptus Astartes - Imperial Fists,Pedro Kantor,model,59e3-5a97-f36d-5b94,Imperium - Imperial Fists.cat,0,1,1,2,1,1,both
Imperium - Adeptus Astartes - Imperial Fists,Tor Garadon,model,5936-83d6-4e30-915c,Imperium - Imperial Fists.cat,0,1,1,2,1,1,both
Imperium - Adeptus Astartes - Iron Hands,Caanok Var,model,efbb-2823-7b70-5a7a,Imperium - Iron Hands.cat,0,1,1,3,1,2,both
Imperium - Adeptus Astartes - Iron Hands,Iron Father Feirros,model,6c9d-4ec3-69dd-90b2,Imperium - Iron Hands.cat,0,1,1,4,2,2,both
Imperium - Adeptus Astartes - Raven Guard,Aethon Shaan,model,cbb9-15e9-16ae-6597,Imperium - Raven Guard.cat,0,1,1,2,1,1,both
Imperium - Adeptus Astartes - Raven Guard,Kayvaan Shrike,model,339f-9776-243d-69a6,Imperium - Raven Guard.cat,0,1,1,2,1,1,both
Imperium - Adeptus Astartes - Salamanders,Adrax Agatone,model,98c-87ea-f51b-1475,Imperium - Salamanders.cat,0,1,1,2,1,1,both
Imperium - Adeptus Astartes - Salamanders,Vulkan He'stan,model,b351-fccc-2121-1e1e,Imperium - Salamanders.cat,0,1,1,3,2,1,both
Imperium - Adeptus Astartes - Space Marines,Aggressor Sergeant,model,b57e-d8a6-18b6-d44c,Imperium - Space Marines.cat,,1,1,4,3,1,both
Imperium - Adeptus Astartes - Space Marines,Aggressor Squad,unit,129d-2da5-66f3-f4ec,Imperium - Space Marines.cat,95,4,7,4,3,1,both
Imperium - Adeptus Astartes - Space Marines,Aggressors,model,71b5-647f-8ee1-a39c,Imperium - Space Marines.cat,,1,1,4,3,1,both
Imperium - Adeptus Astartes - Space Marines,Ancient,model,6562-d718-b8e0-c457,Imperium - Space Marines.cat,25,1,1,4,2,2,both
Imperium - Adeptus Astartes - Space Marines,Ancient,model,f26a-2b25-1582-ae68,Imperium - Space Marines.cat,,1,1,3,2,1,both
Imperium - Adeptus Astartes - Space Marines,Ancient in Terminator Armor,model,fc7f-8176-c10c-ca8,Imperium - Space Marines.cat,25,1,1,7,1,6,both
Imperium - Adeptus Astartes - Space Marines,Ancient on Bike [Legends],model,e4c7-b10c-6896-3f0,Imperium - Space Marines.cat,25,1,1,12,8,4,both
Imperium - Adeptus Astartes - Space Marines,Apothecary,model,8a9d-11f-fad-bd0f,Imperium - Space Marines.cat,25,1,1,3,2,1,both
Imperium - Adeptus Astartes - Space Marines,Apothecary,model,db85-c6c5-42a8-378b,Imperium - Space Marines.cat,,1,1,7,6,1,both
Imperium - Adeptus Astartes - Space Marines,Apothecary Biologis,model,c6e9-c0c8-5f13-5771,Imperium - Space Marines.cat,25,1,1,2,1,1,both
Imperium - Adeptus Astartes - Space Marines,Apothecary on Bike [Legends],model,449f-a74d-e85a-2684,Imperium - Space Marines.cat,25,1,1,3,2,1,both
Imperium - Adeptus Astartes - Space Marines,Assault Centurion,model,c1f0-b26e-4fea-5299,Imperium - Space Marines.cat,,1,1,4,3,1,both
Imperium - Adeptus Astartes - Space Marines,Assault Centurion Sergeant,model,4ab4-88a3-16be-10f3,Imperium - Space Marines.cat,,1,1,4,3,1,both
Imperium - Adeptus Astartes - Space Marines,Assault Intercessor Sergeant,model,37ea-6539-b887-cd1,Imperium - Space Marines.cat,,1,1,8,4,4,both
Imperium - Adeptus Astartes - Space Marines,Assault Intercessor Sergeant with Jump Pack,model,4964-1a09-711b-475d,Imperium - Space Marines.cat,,1,1,7,4,3,both
Imperium - Adeptus Astartes - Space Marines,Assault Intercessor Squad,unit,a10b-fbfe-b1fa-6f0c,Imperium - Space Marines.cat,75,6,11,8,4,4,both
Imperium - Adeptus Astartes - Space Marines,Assault Intercessors,model,233f-fe61-d432-c72d,Imperium - Space Marines.cat,,1,1,2,1,1,both
Imperium - Adeptus Astartes - Space Marines,Assault Intercessors with Jump Pack,model,a5d5-538c-a88f-e7ea,Imperium - Space Marines.cat,,1,1,2,1,1,both
Imperium - Adeptus Astartes - Space Marines,Assault Intercessors with Jump Pack w/ Plasma Pistol,model,971f-f659-e4b7-e127,Imperium - Space Marines.cat,,1,1,3,2,1,both
Imperium - Adeptus Astartes - Space Marines,Assault Intercessors with Jump Packs,unit,cdd9-efda-95-e7b2,Imperium - Space Marines.cat,90,6,11,7,4,3,both
Imperium - Adeptus Astartes - Space Marines,Assault Marine,model,da46-4e78-bf9a-6eac,Imperium - Space Marines.cat,,1,1,2,1,1,both
Imperium - Adeptus Astartes - Space Marines,Assault Marine w/ Eviscerator,model,50c2-3ed4-ef56-6fac,Imperium - Space Marines.cat,,1,1,4,3,1,both
Imperium - Adeptus Astartes - Space Marines,Assault Marine w/ Special Weapon,model,1a01-caad-fc9f-6feb,Imperium - Space Marines.cat,,1,1,7,6,1,both
Imperium - Adeptus Astartes - Space Marines,Assault Marine with Jump Pack,model,c862-d76a-95ea-2140,Imperium - Space Marines.cat,,1,1,2,1,1,both
Imperium - Adeptus Astartes - Space Marines,Assault Marine with Jump Pack w/ Eviscerator,model,59bf-237-f76f-37d5,Imperium - Space Marines.cat,,1,1,4,3,1,both
Imperium - Adeptus Astartes - Space Marines,Assault Marine with Jump Pack w/ Special Weapon,model,9691-5615-41a3-5e94,Imperium - Space Marines.cat,,1,1,7,6,1,both
Imperium - Adeptus Astartes - Space Marines,Assault Sergeant,model,9bc3-4557-ad-ec14,Imperium - Space Marines.cat,,1,1,12,6,6,both
Imperium - Adeptus Astartes - Space Marines,Assault Sergeant with Jump Pack,model,c201-cf41-47d8-7fdf,Imperium - Space Marines.cat,,1,1,12,6,6,both
Imperium - Adeptus Astartes - Space Marines,Assault Squad [Legends],unit,ca4e-47d5-a704-8e5a,Imperium - Space Marines.cat,95,6,11,16,10,6,both
Imperium - Adeptus Astartes - Space Marines,Assault Squad with Jump Packs [Legends],unit,bfe7-b726-9158-d5ad,Imperium - Space Marines.cat,115,6,11,16,10,6,both
Imperium - Adeptus Astartes - Space Marines,Astartes Servitor w/ Heavy Weapon,model,9b-de6b-32bc-392e,Imperium - Space Marines.cat,,1,1,5,4,1,both
Imperium - Adeptus Astartes - Space Marines,Astartes Servitors [Legends],unit,74c4-82d0-4c98-2fa8,Imperium - Space Marines.cat,55,4,4,6,4,2,both
Imperium - Adeptus Astartes - Space Marines,Astraeus,model,98db-fff3-b1b2-e22f,Imperium - Space Marines.cat,0,1,1,9,8,1,both
Imperium - Adeptus Astartes - Space Marines,Attack Bike,model,332e-608d-ea45-d78c,Imperium - Space Marines.cat,55,1,1,5,4,1,both
Imperium - Adeptus Astartes - Space Marines,Attack Bike,model,a266-8dbe-3546-e001,Imperium - Space Marines.cat,55,1,1,5,4,1,both
Imperium - Adeptus Astartes - Space Marines,Attack Bike Squad [Legends],unit,7bef-c609-3897-8bd6,Imperium - Space Marines.cat,55,1,3,5,4,1,both
Imperium - Adeptus Astartes - Space Marines,Ballistus Dreadnought,model,5dc7-aa6c-7053-cede,Imperium - Space Marines.cat,150,1,1,5,4,1,both
Imperium - Adeptus Astartes - Space Marines,Bike Squad [Legends],unit,e6c4-3c73-1f0e-816d,Imperium - Space Marines.cat,80,4,8,22,17,5,both
Imperium - Adeptus Astartes - Space Marines,Biker Sergeant,model,bee8-ef2e-b14e-cacc,Imperium - Space Marines.cat,,1,1,15,10,5,both
Imperium - Adeptus Astartes - Space Marines,Bladeguard Ancient,model,9ca5-e5f4-f85d-bcca,Imperium - Space Marines.cat,25,1,1,2,1,1,both
Imperium - Adeptus Astartes - Space Marines,Bladeguard Veteran Sergeant,model,ca9e-52d-14-a439,Imperium - Space Marines.cat,,1,1,5,4,1,both
Imperium - Adeptus Astartes - Space Marines,Bladeguard Veteran Squad,unit,7044-bf1-f949-c32d,Imperium - Space Marines.cat,80,4,7,5,4,1,both
Imperium - Adeptus Astartes - Space Marines,Bladeguard Veterans,model,48fe-1424-5571-d7ee,Imperium - Space Marines.cat,,1,1,2,1,1,both
Imperium - Adeptus Astartes - Space Marines,Brutalis Dreadnought,model,1c00-9398-b9e7-446a,Imperium - Space Marines.cat,160,1,1,7,4,3,both
Imperium - Adeptus Astartes - Space Marines,Caestus Assault Ram [Legends],model,df9b-111-d64a-e298,Imperium - Space Marines.cat,215,1,1,3,2,1,both
Imperium - Adeptus Astartes - Space Marines,Captain,model,6c10-5b51-5bc0-8d2c,Imperium - Space Marines.cat,0,1,1,9,6,3,both
Imperium - Adeptus Astartes - Space Marines,Captain in Gravis Armour,model,1d56-1cc3-de57-10e2,Imperium - Space Marines.cat,25,1,1,7,2,5,both
Imperium - Adeptus Astartes - Space Marines,Captain in Phobos Armour,model,a976-7cd5-9657-d91a,Imperium - Space Marines.cat,0,1,1,3,2,1,both
Imperium - Adeptus Astartes - Space Marines,Captain in Terminator Armour,model,dc24-dd64-5d97-df3c,Imperium - Space Marines.cat,0,1,1,4,2,2,both
Imperium - Adeptus Astartes - Space Marines,Captain on Bike [Legends],model,faf9-bf62-8eb5-a3cb,Imperium - Space Marines.cat,0,1,1,15,9,6,both
Imperium - Adeptus Astartes - Space Marines,Captain with Jump Pack,model,1319-45d-bb95-dfd4,Imperium - Space Marines.cat,0,1,1,8,4,4,both
Imperium - Adeptus Astartes - Space Marines,Carab Culln the Risen [Legends],model,103c-8f97-ed61-1922,Imperium - Space Marines.cat,0,1,1,5,4,1,both
Imperium - Adeptus Astartes - Space Marines,Centurion Assault Squad,unit,2a8a-522d-51e4-3abc,Imperium - Space Marines.cat,150,4,7,4,3,1,both
Imperium - Adeptus Astartes - Space Marines,Centurion Devastator Squad,unit,6ba0-cede-e278-f86b,Imperium - Space Marines.cat,175,4,7,6,5,1,both
Imperium - Adeptus Astartes - Space Marines,Champion of the Chapter [Crucible],model,74ba-6762-ef01-32d6,Imperium - Space Marines.cat,0,1,1,49,29,20,both
Imperium - Adeptus Astartes - Space Marines,Chaplain,model,ceb5-55c7-2d49-d952,Imperium - Space Marines.cat,25,1,1,2,1,1,both
Imperium - Adeptus Astartes - Space Marines,Chaplain in Terminator Armour,model,c026-b762-d0a6-5ef1,Imperium - Space Marines.cat,25,1,1,2,1,1,both
Imperium - Adeptus Astartes - Space Marines,Chaplain on Bike,model,5d1d-2230-8199-3ab3,Imperium - Space Marines.cat,25,1,1,3,2,1,both
Imperium - Adeptus Astartes - Space Marines,Chaplain Venerable Dreadnought [Legends],model,b51-a07d-6440-e1ad,Imperium - Space Marines.cat,0,1,1,10,8,2,both
Imperium - Adeptus Astartes - Space Marines,Chaplain with Jump Pack,model,23f1-2df2-7085-cf41,Imperium - Space Marines.cat,25,1,1,11,9,2,both
Imperium - Adeptus Astartes - Space Marines,Command Squad [Legends],unit,78ae-14b4-56d0-cc9d,Imperium - Space Marines.cat,165,7,7,30,23,7,both
Imperium - Adeptus Astartes - Space Marines,Company Ancient,model,7757-dab5-4f1f-d11e,Imperium - Space Marines.cat,,1,1,9,8,1,both
Imperium - Adeptus Astartes - Space Marines,Company Champion,model,2c78-106f-a2c9-23c9,Imperium - Space Marines.cat,,1,1,7,6,1,both
Imperium - Adeptus Astartes - Space Marines,Company Champion,model,b365-b786-8fe6-1293,Imperium - Space Marines.cat,,1,1,2,1,1,both
Imperium - Adeptus Astartes - Space Marines,Company Champion on Bike [Legends],model,97c3-20c8-4c99-39e5,Imperium - Space Marines.cat,0,1,1,3,2,1,both
Imperium - Adeptus Astartes - Space Marines,Company Heroes,unit,2f2e-d99b-b235-163a,Imperium - Space Marines.cat,105,5,5,6,4,2,both
Imperium - Adeptus Astartes - Space Marines,Company Veteran w/ Bolt Rifle,model,311e-7cc5-94e7-128f,Imperium - Space Marines.cat,,1,1,3,2,1,both
Imperium - Adeptus Astartes - Space Marines,Company Veteran w/ Heavy Bolter,model,b972-1787-fd71-9d11,Imperium - Space Marines.cat,,1,1,3,2,1,both
Imperium - Adeptus Astartes - Space Marines,Company Veterans,model,7fda-f23f-c551-4bfd,Imperium - Space Marines.cat,,1,1,28,23,5,both
Imperium - Adeptus Astartes - Space Marines,Company Veterans on Bikes [Legends],unit,a40-ff3f-c1ea-fea7,Imperium - Space Marines.cat,110,3,6,17,13,4,both
Imperium - Adeptus Astartes - Space Marines,Deimos Predator [Legends],model,534d-4e94-5a8a-75ae,Imperium - Space Marines.cat,0,1,1,11,10,1,both
Imperium - Adeptus Astartes - Space Marines,Desolation Marine,model,c58f-8678-a51c-c0af,Imperium - Space Marines.cat,,1,1,5,4,1,both
Imperium - Adeptus Astartes - Space Marines,Desolation Sergeant,model,d7e0-3d8c-c106-e7f9,Imperium - Space Marines.cat,,1,1,6,5,1,both
Imperium - Adeptus Astartes - Space Marines,Desolation Squad,unit,a3ea-7a0d-fef8-23bf,Imperium - Space Marines.cat,200,6,6,6,5,1,both
Imperium - Adeptus Astartes - Space Marines,Devastator Centurion,model,b3ad-8603-c71a-a3e3,Imperium - Space Marines.cat,,1,1,6,5,1,both
Imperium - Adeptus Astartes - Space Marines,Devastator Centurion Sergeant,model,69a7-c81b-197a-68af,Imperium - Space Marines.cat,,1,1,6,5,1,both
Imperium - Adeptus Astartes - Space Marines,Devastator Marine w/ Boltgun,model,9724-313-f5d0-e06c,Imperium - Space Marines.cat,,1,1,3,2,1,both
Imperium - Adeptus Astartes - Space Marines,Devastator Marine w/ Heavy Weapon,model,624c-c49c-b0a5-9cd4,Imperium - Space Marines.cat,,1,1,10,9,1,both
Imperium - Adeptus Astartes - Space Marines,Devastator Sergeant,model,dade-57a5-2db7-22ca,Imperium - Space Marines.cat,,1,1,12,7,5,both
Imperium - Adeptus Astartes - Space Marines,Devastator Squad,unit,3f4c-1e67-66dc-ffa5,Imperium - Space Marines.cat,120,5,10,20,15,5,both
Imperium - Adeptus Astartes - Space Marines,Dreadnought,model,d204-13c6-dab1-ecdc,Imperium - Space Marines.cat,135,1,1,11,9,2,both
Imperium - Adeptus Astartes - Space Marines,Eliminator,model,c676-8d48-63d5-d5e7,Imperium - Space Marines.cat,,1,1,4,3,1,both
Imperium - Adeptus Astartes - Space Marines,Eliminator Sergeant,model,e144-68f2-8065-4849,Imperium - Space Marines.cat,,1,1,5,4,1,both
Imperium - Adeptus Astartes - Space Marines,Eliminator Squad,unit,d6c3-e9d2-430d-6c2f,Imperium - Space Marines.cat,85,4,4,5,4,1,both
Imperium - Adeptus Astartes - Space Marines,Eradicator,model,ab61-e814-8c4d-1cb,Imperium - Space Marines.cat,,1,1,3,2,1,both
Imperium - Adeptus Astartes - Space Marines,Eradicator Sergeant,model,71fb-48d9-b0da-332c,Imperium - Space Marines.cat,,1,1,3,2,1,both
Imperium - Adeptus Astartes - Space Marines,Eradicator Squad,unit,c570-c6ba-c9dc-5a44,Imperium - Space Marines.cat,90,4,7,4,3,1,both
Imperium - Adeptus Astartes - Space Marines,Eradicator with Multi-melta,model,eba8-6f8c-759-4e22,Imperium - Space Marines.cat,,1,1,3,2,1,both
Imperium - Adeptus Astartes - Space Marines,Ferren Areios [Legends],model,dc83-f2ef-802a-5662,Imperium - Space Marines.cat,0,1,1,2,1,1,both
Imperium - Adeptus Astartes - Space Marines,Firestrike Servo-Turret,model,91ac-317f-b5de-db45,Imperium - Space Marines.cat,75,1,1,3,2,1,both
Imperium - Adeptus Astartes - Space Marines,Firestrike Servo-Turrets,unit,edf8-643b-cd1-3c11,Imperium - Space Marines.cat,75,1,2,3,2,1,both
Imperium - Adeptus Astartes - Space Marines,Gladiator Lancer,model,7814-107b-a498-96f6,Imperium - Space Marines.cat,160,1,1,6,5,1,both
Imperium - Adeptus Astartes - Space Marines,Gladiator Reaper,model,ed20-824b-7419-aebc,Imperium - Space Marines.cat,160,1,1,5,4,1,both
Imperium - Adeptus Astartes - Space Marines,Gladiator Valiant,model,6b89-8147-9b6b-6db1,Imperium - Space Marines.cat,150,1,1,5,4,1,both
Imperium - Adeptus Astartes - Space Marines,Heavy Intercessor Sergeant,model,5f80-3d00-6e4d-cfaf,Imperium - Space Marines.cat,,1,1,3,2,1,both
Imperium - Adeptus Astartes - Space Marines,Heavy Intercessor Squad,unit,7324-e591-939b-b675,Imperium - Space Marines.cat,100,6,11,4,3,1,both
Imperium - Adeptus Astartes - Space Marines,Heavy Intercessor w/Heavy Bolter,model,bc1-73c2-c18-8687,Imperium - Space Marines.cat,,1,1,3,2,1,both
Imperium - Adeptus Astartes - Space Marines,Heavy Intercessors,model,deb4-6018-b8cf-1d66,Imperium - Space Marines.cat,,1,1,3,2,1,both
Imperium - Adeptus Astartes - Space Marines,Hellblaster,model,1e78-8fcd-1fa7-ec47,Imperium - Space Marines.cat,,1,1,4,3,1,both
Imperium - Adeptus Astartes - Space Marines,Hellblaster Sergeant,model,615a-3536-201a-64e4,Imperium - Space Marines.cat,,1,1,6,5,1,both
