faction,unit_name,selection_type,unit_id,source_file,source_type,source_id,ability_id,ability_name,text
Chaos - Thousand Sons,Hell Talon [Legends],model,3a8-a34f-76aa-b56a,Chaos - Thousand Sons.cat,unit,3a8-a34f-76aa-b56a,3a8-a34f-76aa-b56a:bomb-rack:d5d-4b76-1713-27a2,Bomb Rack,"Each time this model ends a Normal move, you can select one enemy unit it moved across during that move and roll six D6: for each 3+, that unit suffers 1 mortal wound."
Chaos - Thousand Sons,Hell Talon [Legends],model,3a8-a34f-76aa-b56a,Chaos - Thousand Sons.cat,unit,3a8-a34f-76aa-b56a,3a8-a34f-76aa-b56a:invulnerable-save:ca2c-aef6-60c0-609b,Invulnerable Save,This model has a 5+ invulnerable save.
Chaos - Thousand Sons,Hellblade [Legends],model,c4ab-b52d-3ac0-5d56,Chaos - Thousand Sons.cat,unit,c4ab-b52d-3ac0-5d56,c4ab-b52d-3ac0-5d56:interceptor:f00b-12b3-9b91-270e,Interceptor,"Each time this model makes a ranged attack that targets a unit that can FLY, add 1 to the Hit roll."
Chaos - Thousand Sons,Hellblade [Legends],model,c4ab-b52d-3ac0-5d56,Chaos - Thousand Sons.cat,unit,c4ab-b52d-3ac0-5d56,c4ab-b52d-3ac0-5d56:invulnerable-save:bba9-25f4-6de3-f824,Invulnerable Save,This model has a 5+ invulnerable save.
Chaos - Thousand Sons,Infernal Master,model,1693-5e00-da69-57bb,Chaos - Thousand Sons.cat,unit,1693-5e00-da69-57bb,1693-5e00-da69-57bb:glimpse-of-eternity-(psychic):dd43-4cf0-2cac-a361,Glimpse of Eternity (Psychic),"Once per turn, you can change the result of one Hit roll, one Wound roll or one saving throw made for this model to an unmodified 6."
Chaos - Thousand Sons,Infernal Master,model,1693-5e00-da69-57bb,Chaos - Thousand Sons.cat,unit,1693-5e00-da69-57bb,1693-5e00-da69-57bb:invulnerable-save:fa6c-396a-b2a9-254a,Invulnerable Save,This model has a 5+ invulnerable save.
Chaos - Thousand Sons,Infernal Master,model,1693-5e00-da69-57bb,Chaos - Thousand Sons.cat,unit,1693-5e00-da69-57bb,1693-5e00-da69-57bb:leader:ae0d-0e92-6f67-700b,Leader,This model can be attached to the following unit: ^^**Rubric Marines^^**
Chaos - Thousand Sons,Infernal Master,model,1693-5e00-da69-57bb,Chaos - Thousand Sons.cat,unit,1693-5e00-da69-57bb,1693-5e00-da69-57bb:malefic-maelstrom-(psychic):1ddc-603c-d82f-9ff1,Malefic Maelstrom (Psychic),"While this model is leading a unit, weapons equipped by models in that unit have the [SUSTAINED HITS 1] ability."
Chaos - Thousand Sons,Kairos Fateweaver,model,8f70-9bec-9b83-216b,Chaos - Thousand Sons.cat,unit,8f70-9bec-9b83-216b,8f70-9bec-9b83-216b:damaged:-1-7-wounds-remaining:eaed-b368-af61-f700,Damaged: 1-7 wounds remaining,"While this model has 1-7 wounds remaining, each time this model makes an attack, subtract 1 from the Hit roll."
Chaos - Thousand Sons,Kairos Fateweaver,model,8f70-9bec-9b83-216b,Chaos - Thousand Sons.cat,unit,8f70-9bec-9b83-216b,8f70-9bec-9b83-216b:invulnerable-save:6d2c-8240-6790-b644,Invulnerable Save,This model has a 4+ invulnerable save.
Chaos - Thousand Sons,Kairos Fateweaver,model,8f70-9bec-9b83-216b,Chaos - Thousand Sons.cat,unit,8f70-9bec-9b83-216b,8f70-9bec-9b83-216b:one-head-looks-back-(aura):8d3c-9693-c0c1-e0a3,One Head Looks Back (Aura),"Each time your opponent targets a unit from their army with a Stratagem, if that unit is within 12"" of this model, increase the cost of that use of that Stratagem by 1CP."
Chaos - Thousand Sons,Kairos Fateweaver,model,8f70-9bec-9b83-216b,Chaos - Thousand Sons.cat,unit,8f70-9bec-9b83-216b,8f70-9bec-9b83-216b:one-head-looks-forward:f742-c180-96c5-62d2,One Head Looks Forward,"At the end of your Command phase, if this model is on the battlefield, take a Leadership test for this model; if that test is passed, you gain 1CP."
Chaos - Thousand Sons,Lord of Change,model,c964-c75a-2a9d-e451,Chaos - Thousand Sons.cat,unit,c964-c75a-2a9d-e451,c964-c75a-2a9d-e451:daemon-lord-of-tzeentch-(aura):12f3-b721-1932-8ee5,Daemon Lord of Tzeentch (Aura),"While a friendly ^^**Scintillating Legions^^** unit is within 6"" of this model, each time a model in that unit makes a ranged attack, add 1 to the Strength characteristic of that attack."
Chaos - Thousand Sons,Lord of Change,model,c964-c75a-2a9d-e451,Chaos - Thousand Sons.cat,unit,c964-c75a-2a9d-e451,c964-c75a-2a9d-e451:damaged:-1-7-wounds-remaining:d366-1912-9d16-5e09,Damaged: 1-7 wounds remaining,"While this model has 1-7 wounds remaining, each time this model makes an attack, subtract 1 from the Hit roll."
Chaos - Thousand Sons,Lord of Change,model,c964-c75a-2a9d-e451,Chaos - Thousand Sons.cat,unit,c964-c75a-2a9d-e451,c964-c75a-2a9d-e451:invulnerable-save:d446-b863-5f79-96c1,Invulnerable Save,This model has a 4+ invulnerable save.
Chaos - Thousand Sons,Lord of Change,model,c964-c75a-2a9d-e451,Chaos - Thousand Sons.cat,unit,c964-c75a-2a9d-e451,c964-c75a-2a9d-e451:master-of-magicks-(aura):7f56-a990-4975-a998,Master of Magicks (Aura),"In your Shooting phase, select one of the following abilities: [Ignores Cover], [Lethal Hits], [Sustained Hits D3]. Until the end of the phase, this model's Bolt of Change has that ability."
Chaos - Thousand Sons,Magister [Crucible],model,8e43-1b14-4d87-7d17,Chaos - Thousand Sons.cat,unit,8e43-1b14-4d87-7d17,8e43-1b14-4d87-7d17:invulnerable-save-(5+):1eb8-1bfa-2f6d-ebe2,Invulnerable Save (5+),This model has a 5+ invulnerable save.
Chaos - Thousand Sons,Magister [Crucible],model,8e43-1b14-4d87-7d17,Chaos - Thousand Sons.cat,unit,8e43-1b14-4d87-7d17,8e43-1b14-4d87-7d17:leader:ea79-1a54-105c-e1cb,Leader,This model can be attached to the following unit: ^^**Rubric Marines**^^
Chaos - Thousand Sons,Magister [Crucible],model,8e43-1b14-4d87-7d17,Chaos - Thousand Sons.cat,unit,8e43-1b14-4d87-7d17,8e43-1b14-4d87-7d17:rebinding-(psychic):94bd-5ae8-9743-dc80,Rebinding (Psychic),"In your Command phase, if this model is leading a unit, you can roll one D6: on a 1, that unit suffers D3 mortal wounds, on a 2+, you can return 1 destroyed Bodyguard model to that unit."
Chaos - Thousand Sons,Magnus the Red,model,91dc-9aad-0505-52a8,Chaos - Thousand Sons.cat,unit,91dc-9aad-0505-52a8,91dc-9aad-0505-52a8:damaged:-1-6-wounds-remaining:d945-cdae-f7c4-b964,Damaged: 1-6 wounds remaining,"While this model has 1-6 wounds remaining, each time this model makes an attack, subtract 1 from the Hit roll."
Chaos - Thousand Sons,Magnus the Red,model,91dc-9aad-0505-52a8,Chaos - Thousand Sons.cat,unit,91dc-9aad-0505-52a8,91dc-9aad-0505-52a8:invulnerable-save:0820-657e-d585-3549,Invulnerable Save,This model has a 4+ invulnerable save.
Chaos - Thousand Sons,Magnus the Red,model,91dc-9aad-0505-52a8,Chaos - Thousand Sons.cat,unit,91dc-9aad-0505-52a8,91dc-9aad-0505-52a8:lord-of-the-planet-of-the-sorcerers-(psychic):fa66-e8ff-f857-f176,Lord of the Planet of the Sorcerers (Psychic),"This model can attempt up to 2 Rituals per turn instead of one, and each time this model attempts a Ritual, add 2 to the Psychic test result."
Chaos - Thousand Sons,Magnus the Red,model,91dc-9aad-0505-52a8,Chaos - Thousand Sons.cat,unit,91dc-9aad-0505-52a8,91dc-9aad-0505-52a8:unearthly-power:5a62-494d-e767-a4ea,Unearthly Power,"At the start of the battle round, select one of the abilities in the Crimson King section. Until the start of the next battle round, this model has that ability."
Chaos - Thousand Sons,Maulerfiend,model,f2aa-19fd-335a-09b3,Chaos - Thousand Sons.cat,unit,f2aa-19fd-335a-09b3,f2aa-19fd-335a-09b3:invulnerable-save:1415-fd19-a73c-67c1,Invulnerable Save,This model has a 5+ invulnerable save.
Chaos - Thousand Sons,Maulerfiend,model,f2aa-19fd-335a-09b3,Chaos - Thousand Sons.cat,unit,f2aa-19fd-335a-09b3,f2aa-19fd-335a-09b3:snarling-protector:3a97-0252-dc9f-86ed,Snarling Protector,"You can target this unit with the Heroic Intervention Stratagem for 0CP, and can do so even if you have already targeted a different unit with that Stratagem in this phase. In addition, each time this model declares a charge that targets an enemy unit within Engagement Range of one or more ^^**Thousand Sons Psyker^^** units from your army, you can re-roll the Charge roll."
Chaos - Thousand Sons,Mutalith Vortex Beast,model,094c-c618-92c1-b394,Chaos - Thousand Sons.cat,unit,094c-c618-92c1-b394,094c-c618-92c1-b394:immaterial-flare-(aura):4b6d-e4b8-2cfa-42a6,Immaterial Flare (Aura),"While a friendly ^^**Thousand Sons Psyker^^** model is within 6"" of this model, each time that model Channels the Warp, add 1 to the Psychic test result. This is not cumulative with any other modifiers to the Psychic test result."
Chaos - Thousand Sons,Mutalith Vortex Beast,model,094c-c618-92c1-b394,Chaos - Thousand Sons.cat,unit,094c-c618-92c1-b394,094c-c618-92c1-b394:invulnerable-save:69c2-2327-5fe4-a734,Invulnerable Save,This model has a 5+ invulnerable save.
Chaos - Thousand Sons,Mutalith Vortex Beast,model,094c-c618-92c1-b394,Chaos - Thousand Sons.cat,unit,094c-c618-92c1-b394,094c-c618-92c1-b394:mutating-vortex-(aura):6ed0-e576-e445-2539,Mutating Vortex (Aura),"At the end of your Movement phase, roll one D6 for each enemy unit within 6"" of this model: on a 2-3, that unit suffers 1 mortal wound; on a 4-5, that unit suffers D3 mortal wounds; on a 6, that unit suffers D6 mortal wounds. Each enemy unit within range of this ability must then take a Battle-shock test."
Chaos - Thousand Sons,Pink Horrors,unit,4c73-cbd1-f052-80c3,Chaos - Thousand Sons.cat,unit,4c73-cbd1-f052-80c3,"4c73-cbd1-f052-80c3:horrors-are-pink.-horrors-are-blue.-where-once-there-was-one,-now-there-are-two.:60d3-99c0-d375-b816","Horrors are Pink. Horrors are Blue. Where once there was one, now there are two.","If, at any point, this unit contains no ^^Pink Horrors^^ models, use the ^^Blue Horrors^^ datasheet for this unit. 

_Designer’s Note: While this unit contains one or more ^^Pink Horrors^^ models, the Sullen Malevolence and Exploding Horrors abilities from the Blue Horrors datasheet do not apply to this unit._"
Chaos - Thousand Sons,Pink Horrors,unit,4c73-cbd1-f052-80c3,Chaos - Thousand Sons.cat,unit,4c73-cbd1-f052-80c3,4c73-cbd1-f052-80c3:invulnerable-save:ddad-09b6-436a-4fb0,Invulnerable Save,Models in this unit have a 4+ invulnerable save.
Chaos - Thousand Sons,Pink Horrors,unit,4c73-cbd1-f052-80c3,Chaos - Thousand Sons.cat,unit,4c73-cbd1-f052-80c3,4c73-cbd1-f052-80c3:split:832f-23d6-7457-47af,Split,"Each time a ^^**Pink Horror^^** or ^^**Blue Horror^^** model in this unit is destroyed, after the attacking unit has finished making its attacks, if this unit is not destroyed, roll one D6 for that model. On a 4+, if it was a ^^**Pink Horror^^**, add 2 ^^**Blue Horror^^** models to this unit and if it was a ^^**Blue Horror^^**, add one ^^**Brimstone Horror^^** model to this unit."
Chaos - Thousand Sons,Rubric Marines,unit,5d3d-e13b-8b76-dad3,Chaos - Thousand Sons.cat,unit,5d3d-e13b-8b76-dad3,5d3d-e13b-8b76-dad3:bringers-of-change:9b81-e167-c93c-61d4,Bringers of Change,"Each time a model in this unit makes a ranged attack, re-roll a Wound roll of 1. If the attack targets a unit within range of an objective marker you do not control, you can re-roll the Wound roll instead."
Chaos - Thousand Sons,Rubric Marines,unit,5d3d-e13b-8b76-dad3,Chaos - Thousand Sons.cat,unit,5d3d-e13b-8b76-dad3,5d3d-e13b-8b76-dad3:invulnerable-save:73b0-2450-b18d-c3a1,Invulnerable Save,Models in this unit have a 5+ invulnerable save.
Chaos - Thousand Sons,Scarab Occult Terminators,unit,b1cf-c5-5121-92a4,Chaos - Thousand Sons.cat,unit,b1cf-c5-5121-92a4,b1cf-c5-5121-92a4:invulnerable-save:1002-36f7-60ba-f4c9,Invulnerable Save,Models in this unit have a 4+ invulnerable save.
Chaos - Thousand Sons,Scarab Occult Terminators,unit,b1cf-c5-5121-92a4,Chaos - Thousand Sons.cat,unit,b1cf-c5-5121-92a4,b1cf-c5-5121-92a4:rites-of-coalescence:c2fe-faec-47bc-82e8,Rites of Coalescence,"While this unit contains one or more ^^**Psyker^^** models, each time an attack targets this unit, subtract 1 from the
Wound roll."
Chaos - Thousand Sons,Screamers,unit,7cbe-2406-8e67-aff5,Chaos - Thousand Sons.cat,unit,7cbe-2406-8e67-aff5,7cbe-2406-8e67-aff5:invulnerable-save:ea36-a5fc-1f64-840f,Invulnerable Save,Models in this unit have a 4+ invulnerable save.
Chaos - Thousand Sons,Screamers,unit,7cbe-2406-8e67-aff5,Chaos - Thousand Sons.cat,unit,7cbe-2406-8e67-aff5,7cbe-2406-8e67-aff5:slashing-dive:e8a7-8852-d2e8-5bc2,Slashing Dive,"In your Movement phase, after this unit ends a Normal move, select one enemy unit it moved over during that move and roll one D6 for each model in this unit: for each 4+, that enemy unit suffers 1 mortal wound."
Chaos - Thousand Sons,Sekhetar Robots,unit,fe4b-b3a4-69b7-3088,Chaos - Thousand Sons.cat,unit,fe4b-b3a4-69b7-3088,fe4b-b3a4-69b7-3088:invulnerable-save:1997-b341-985f-75ea,Invulnerable Save,Models in this unit have a 5+ invulnerable save.
Chaos - Thousand Sons,Sekhetar Robots,unit,fe4b-b3a4-69b7-3088,Chaos - Thousand Sons.cat,unit,fe4b-b3a4-69b7-3088,fe4b-b3a4-69b7-3088:prophetic-sentinels:7d35-679f-6f0c-409c,Prophetic Sentinels,"Once per battle round, you can target this unit with the Fire Overwatch or Heroic Intervention Stratagem for 0CP."
Chaos - Thousand Sons,Sorcerer,model,af1e-9a3d-785c-47f8,Chaos - Thousand Sons.cat,unit,af1e-9a3d-785c-47f8,af1e-9a3d-785c-47f8:invulnerable-save:2918-39b5-989-940e,Invulnerable Save,This model has a 5+ invulnerable save.
Chaos - Thousand Sons,Sorcerer,model,af1e-9a3d-785c-47f8,Chaos - Thousand Sons.cat,unit,af1e-9a3d-785c-47f8,af1e-9a3d-785c-47f8:leader:895-5ec2-f30a-9905,Leader,This model can be attached to the following unit: ^^**Rubric Marines^^**
Chaos - Thousand Sons,Sorcerer,model,af1e-9a3d-785c-47f8,Chaos - Thousand Sons.cat,unit,af1e-9a3d-785c-47f8,af1e-9a3d-785c-47f8:twisted-sorceries-(psychic):3f72-d7a7-dce1-8da4,Twisted Sorceries (Psychic),"Once per battle, in your Shooting phase or the Fight phase, this model can use this ability. If it does, until the end of the phase, improve the Strength and Attacks characteristic of Psychic weapons equipped by this model by 3."
Chaos - Thousand Sons,Sorcerer in Terminator Armour,model,c6d1-e73b-9d26-5d8b,Chaos - Thousand Sons.cat,unit,c6d1-e73b-9d26-5d8b,c6d1-e73b-9d26-5d8b:invulnerable-save:d608-afb7-a0a5-8d05,Invulnerable Save,This model has a 4+ invulnerable save.
Chaos - Thousand Sons,Sorcerer in Terminator Armour,model,c6d1-e73b-9d26-5d8b,Chaos - Thousand Sons.cat,unit,c6d1-e73b-9d26-5d8b,c6d1-e73b-9d26-5d8b:leader:f69f-b275-2ada-7881,Leader,This model can be attached to the following unit: ^^**Scarab Occult Terminators^^**
Chaos - Thousand Sons,Sorcerer in Terminator Armour,model,c6d1-e73b-9d26-5d8b,Chaos - Thousand Sons.cat,unit,c6d1-e73b-9d26-5d8b,c6d1-e73b-9d26-5d8b:marked-by-fate-(psychic):8c56-bbd9-5aa5-21f0,Marked by Fate (Psychic),"At the start of your Shooting phase, select one enemy unit that is visible to this ^^**Psyker^^** model. Until the end of the phase, each time a model in this unit makes an attack that targets that enemy unit, add 1 to the Hit roll."
Chaos - Thousand Sons,Sorcerer on Disc of Tzeentch [Legends],model,ef19-b2dd-72ae-4f96,Chaos - Thousand Sons.cat,unit,ef19-b2dd-72ae-4f96,ef19-b2dd-72ae-4f96:altered-reality-(psychic):f34f-3af8-12e3-830e,Altered Reality (Psychic),"Once per battle round, after a Hit roll, a Wound roll or a saving throw is made for this model, you can change the result of that roll to a 6."
Chaos - Thousand Sons,Sorcerer on Disc of Tzeentch [Legends],model,ef19-b2dd-72ae-4f96,Chaos - Thousand Sons.cat,unit,ef19-b2dd-72ae-4f96,ef19-b2dd-72ae-4f96:flames-of-change-(psychic):a263-5ee5-3b0e-a995,Flames of Change (Psychic),"While this model is leading a unit, ranged weapons equipped by models in that unit have the [IGNORES COVER] ability."
Chaos - Thousand Sons,Sorcerer on Disc of Tzeentch [Legends],model,ef19-b2dd-72ae-4f96,Chaos - Thousand Sons.cat,unit,ef19-b2dd-72ae-4f96,ef19-b2dd-72ae-4f96:leader:b02a-1e43-48d3-383a,Leader,"This model can be attached to the following unit:
- RUBRIC MARINES"
Chaos - Thousand Sons,Tzaangor Enlightened,unit,1703-3edd-5eb3-fcef,Chaos - Thousand Sons.cat,unit,1703-3edd-5eb3-fcef,1703-3edd-5eb3-fcef:invulnerable-save:99d6-a18f-4410-862,Invulnerable Save,Models in this unit have a 5+ invulnerable save.
Chaos - Thousand Sons,Tzaangor Enlightened,unit,1703-3edd-5eb3-fcef,Chaos - Thousand Sons.cat,unit,1703-3edd-5eb3-fcef,1703-3edd-5eb3-fcef:prophesied-doom:87ae-4eaa-f9b8-465,Prophesied Doom,"Each time this unit makes a Charge move, select one enemy unit within Engagement Range of it, then roll one D6 for each model in this unit that is within Engagement Range of that enemy unit: for each 4+, that enemy unit suffers 1 mortal wound."
Chaos - Thousand Sons,Tzaangor Enlightened with Fatecaster greatbows,unit,8b9f-917f-37c1-99c3,Chaos - Thousand Sons.cat,unit,8b9f-917f-37c1-99c3,8b9f-917f-37c1-99c3:invulnerable-save:a505-7f6c-5fc5-da41,Invulnerable Save,Models in this unit have a 5+ invulnerable save.
Chaos - Thousand Sons,Tzaangor Enlightened with Fatecaster greatbows,unit,8b9f-917f-37c1-99c3,Chaos - Thousand Sons.cat,unit,8b9f-917f-37c1-99c3,8b9f-917f-37c1-99c3:malign-trickery:8ed2-2c9a-0583-bef8,Malign Trickery,"Once per turn, when an enemy unit ends a Normal, Advance or Fall Back move within 9"" of this unit, if this unit is not within Engagement Range of one or more enemy units, it can make a Normal move of up to D6""."
Chaos - Thousand Sons,Tzaangor Shaman,model,c251-bd54-441-4799,Chaos - Thousand Sons.cat,unit,c251-bd54-441-4799,c251-bd54-441-4799:bestial-prophet:e6fd-1844-f9b2-6f07,Bestial Prophet,"While this model is leading a unit, each time a model in that unit makes an attack, add 1 to the Hit roll."
Chaos - Thousand Sons,Tzaangor Shaman,model,c251-bd54-441-4799,Chaos - Thousand Sons.cat,unit,c251-bd54-441-4799,c251-bd54-441-4799:invulnerable-save:3e8b-2704-e4de-3f05,Invulnerable Save,This model has a 5+ invulnerable save.
Chaos - Thousand Sons,Tzaangor Shaman,model,c251-bd54-441-4799,Chaos - Thousand Sons.cat,unit,c251-bd54-441-4799,c251-bd54-441-4799:leader:e1d-5767-7ee4-befb,Leader,"This model can be attached to the following units: ^^**Tzaangor Enlightened, Tzaangors^^**"
Chaos - Thousand Sons,Tzaangor Shaman,model,c251-bd54-441-4799,Chaos - Thousand Sons.cat,unit,c251-bd54-441-4799,c251-bd54-441-4799:sacrificial-blessing:3988-e8af-dc19-633d,Sacrificial Blessing,"While this model is leading a unit, in your Shooting phase and the Fight phase, each time that unit is selected to shoot or fight, this model can use this ability. If it does, select one Bodyguard model in that unit; that Bodyguard model is destroyed and, until the end of the phase, add D3 to the Attacks and Strength characteristics of Psychic weapons equipped by this model."
