unit_id,faction,unit_name,selection_type,models_min,models_max,footprint_status,base_type,base_shape,base_width_mm,base_depth_mm,guide_faction,guide_unit_name,guide_model_name,source,source_url,source_updated,match_method,match_confidence,review_reason
d288-821d-7fef-f3ae,Chaos - Thousand Sons,Brayherd Chieftain [Crucible],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
f75a-a5e6-f478-6f55,Chaos - Thousand Sons,Brayherd Shaman [Crucible],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
f158-2979-c38b-65b5,Chaos - Thousand Sons,Defiler,model,1,1,matched,round,round,160,160,THOUSAND SONS,Defiler,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
f4b8-1179-de57-4d69,Chaos - World Eaters,Angron,model,1,1,matched,round,round,100,100,WORLD EATERS,Angron,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
3449-7dac-6ac8-5d51,Chaos - World Eaters,Khârn the Betrayer,model,1,1,matched,round,round,40,40,WORLD EATERS,Khârn the Betrayer,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
3b15-b424-2059-71fa,Chaos - World Eaters,Lord Invocatus,model,1,1,matched,oval,oval,90,52.5,WORLD EATERS,Lord Invocatus,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
40c5-9ebd-6d42-2855,Chaos - World Eaters,Daemon Prince of Khorne,model,1,1,matched,round,round,60,60,WORLD EATERS,Daemon Prince of Khorne,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
0294-61a4-c6ed-b2e8,Chaos - World Eaters,Daemon Prince of Khorne with wings,model,1,1,matched,round,round,60,60,WORLD EATERS,Daemon Prince of Khorne with Wings,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
ec72-f024-4283-0558,Chaos - World Eaters,Lord on Juggernaut,model,1,1,matched,oval,oval,90,52.5,WORLD EATERS,Lord on Juggernaut,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
1b56-682c-ac33-bc5f,Chaos - World Eaters,Master of Executions,model,1,1,matched,round,round,40,40,WORLD EATERS,Master of Executions,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
f909-00c7-8ba4-018a,Chaos - World Eaters,Khorne Berzerkers,unit,10,20,matched,round,round,32,32,WORLD EATERS,Khorne Berzerkers,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
45f6-8429-a1d9-2a51,Chaos - World Eaters,Chaos Terminators,unit,5,10,review,round,round,40,40,CHAOS SPACE MARINES; EMPEROR’S CHILDREN,Chaos Terminator Squad; Chaos Terminators,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name,0.45,Multiple official base rows matched; largest numeric base was selected for blob sizing.; Matched by unit name only; faction did not match the official guide heading.
6f81-4538-a414-251e,Chaos - World Eaters,Jakhals,unit,3,3,review,round,round,40,40,WORLD EATERS,Jakhals,Dishonoured,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,0.70,Multiple official base rows matched; largest numeric base was selected for blob sizing.
9435-1f44-7e5b-d510,Chaos - World Eaters,Eightbound,unit,3,6,matched,round,round,40,40,WORLD EATERS,Eightbound,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
9932-3d2b-1e47-d53b,Chaos - World Eaters,Exalted Eightbound,unit,3,6,matched,round,round,40,40,WORLD EATERS,Exalted Eightbound,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
4251-bd4f-f7ac-9487,Chaos - World Eaters,Chaos Land Raider,model,1,1,matched,hull,hull,,,WORLD EATERS,Chaos Land Raider,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
497c-f787-5a7e-1020,Chaos - World Eaters,Chaos Predator Annihilator,model,1,1,matched,hull,hull,,,WORLD EATERS,Chaos Predator Annihilator,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
04a0-269e-3bab-2c61,Chaos - World Eaters,Chaos Predator Destructor,model,1,1,matched,hull,hull,,,WORLD EATERS,Chaos Predator Destructor,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
ea51-5575-9e74-9346,Chaos - World Eaters,Defiler,model,1,1,matched,round,round,160,160,WORLD EATERS,Defiler,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
81e1-b212-69c1-308f,Chaos - World Eaters,Forgefiend,model,1,1,matched,oval,oval,120,92,WORLD EATERS,Forgefiend,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
273a-db24-3f7c-b977,Chaos - World Eaters,Helbrute,model,1,1,matched,round,round,60,60,WORLD EATERS,Helbrute,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
de2e-8fae-9d22-24a4,Chaos - World Eaters,Heldrake,model,1,1,matched,oval,oval,120,92,WORLD EATERS,Heldrake,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
a619-8a52-be03-3bd5,Chaos - World Eaters,Maulerfiend,model,1,1,matched,oval,oval,120,92,WORLD EATERS,Maulerfiend,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
e849-ce40-ee43-7623,Chaos - World Eaters,Chaos Rhino,model,1,1,matched,hull,hull,,,WORLD EATERS,Chaos Rhino,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
edde-57bf-bccc-d8b2,Chaos - World Eaters,Chaos Spawn,unit,2,2,matched,round,round,50,50,WORLD EATERS,Chaos Spawn,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
836c-f65b-6bcb-9663,Chaos - World Eaters,Khorne Lord of Skulls,model,1,1,matched,hull,hull,,,WORLD EATERS,Khorne Lord of Skulls,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
4e04-74aa-2c2f-66d0,Chaos - World Eaters,Hell Talon [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
7320-3dba-703c-b3f0,Chaos - World Eaters,Hellblade [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
b399-9b66-e550-8050,Chaos - World Eaters,Goremongers,unit,8,8,matched,round,round,32,32,WORLD EATERS,Goremongers,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
71c9-b10b-b55f-483e,Chaos - World Eaters,Slaughterbound,model,1,1,matched,round,round,50,50,WORLD EATERS,Slaughterbound,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
71d9-9dc2-2b9a-6db3,Chaos - World Eaters,Skarbrand,model,1,1,review,round,round,100,100,CHAOS DAEMONS; DAEMONS,Skarbrand,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name,0.45,Multiple official base rows matched; largest numeric base was selected for blob sizing.; Matched by unit name only; faction did not match the official guide heading.
4ad2-bd20-6dfe-776b,Chaos - World Eaters,Bloodthirster,model,1,1,review,oval,oval,120,92,CHAOS DAEMONS; DAEMONS,Bloodthirster,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name,0.45,Multiple official base rows matched; largest numeric base was selected for blob sizing.; Matched by unit name only; faction did not match the official guide heading.
9188-4709-00ba-e5e0,Chaos - World Eaters,Bloodletters,unit,10,10,review,round,round,32,32,CHAOS DAEMONS; DAEMONS,Bloodletters,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name,0.45,Multiple official base rows matched; largest numeric base was selected for blob sizing.; Matched by unit name only; faction did not match the official guide heading.
e65f-c7c7-1d18-1a60,Chaos - World Eaters,Bloodcrushers,unit,3,6,review,oval,oval,90,52.5,CHAOS DAEMONS; DAEMONS,Bloodcrushers,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name,0.45,Multiple official base rows matched; largest numeric base was selected for blob sizing.; Matched by unit name only; faction did not match the official guide heading.
b657-1743-6e3a-0838,Chaos - World Eaters,Flesh Hounds,unit,5,10,review,oval,oval,60,35.5,CHAOS DAEMONS; DAEMONS,Flesh Hounds,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name,0.45,Multiple official base rows matched; largest numeric base was selected for blob sizing.; Matched by unit name only; faction did not match the official guide heading.
85e5-721a-d505-3881,Chaos - World Eaters,Butcherlord [Crucible],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
71ad-8562-f833-5872,Chaos - World Eaters,Eight-blessed Lord [Crucible],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
544e-3db3-4878-3db3,Chaos - World Eaters,Bloodcult Champion [Crucible],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
f51d-bc51-f301-9dee,Xenos - Genestealer Cults,Aberrants,unit,5,10,matched,round,round,32,32,GENESTEALER CULTS,Aberrants,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
97b1-4873-9fcb-5cb8,Xenos - Genestealer Cults,Abominant,model,1,1,matched,round,round,40,40,GENESTEALER CULTS,Abominant,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
cf71-a12a-2730-c40b,Xenos - Genestealer Cults,Achilles Ridgerunners,unit,1,2,matched,oval,oval,120,92,GENESTEALER CULTS,Achilles Ridgerunners,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
e367-b2cb-d22a-b17c,Xenos - Genestealer Cults,Acolyte Iconward,model,1,1,matched,round,round,32,32,GENESTEALER CULTS,Acolyte Iconward,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
3a81-2b84-bf4c-4f85,Xenos - Genestealer Cults,Atalan Jackals,unit,4,8,review,round,round,60,60,GENESTEALER CULTS,Atalan Jackals,Wolfquad,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,0.70,Multiple official base rows matched; largest numeric base was selected for blob sizing.
725f-8a41-dc78-52f5,Xenos - Genestealer Cults,Biophagus,model,1,1,matched,round,round,25,25,GENESTEALER CULTS,Biophagus,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
