faction,unit_name,selection_type,unit_id,source_file,points,models_min,models_max,total_weapons,ranged_weapons,ranged_weapons_with_range,ranged_weapons_missing_range,melee_weapons,coverage
Imperium - Adeptus Astartes - Space Marines,Infiltrator Squad,unit,70dc-ed18-2788-b35a,Imperium - Space Marines.cat,100,6,11,3,2,2,0,1,both
Imperium - Adeptus Astartes - Space Marines,Intercessor Squad,unit,8da0-4570-c3c-819f,Imperium - Space Marines.cat,80,6,11,12,7,7,0,5,both
Imperium - Adeptus Astartes - Space Marines,Invader ATV,model,8d7b-3dfe-7b91-2490,Imperium - Space Marines.cat,60,1,1,5,4,4,0,1,both
Imperium - Adeptus Astartes - Space Marines,Invictor Tactical Warsuit,model,24df-fdd6-4d7b-fc0e,Imperium - Space Marines.cat,125,1,1,6,5,5,0,1,both
Imperium - Adeptus Astartes - Space Marines,Ironclad Dreadnought [Legends],model,64c7-8b87-1b4f-7850,Imperium - Space Marines.cat,150,1,1,8,5,5,0,3,both
Imperium - Adeptus Astartes - Space Marines,Judiciar,model,8dcb-987c-1ab4-b976,Imperium - Space Marines.cat,70,1,1,2,1,1,0,1,both
Imperium - Adeptus Astartes - Space Marines,Land Raider,model,8cca-9318-3bec-d360,Imperium - Space Marines.cat,220,1,1,6,5,5,0,1,both
Imperium - Adeptus Astartes - Space Marines,Land Raider Crusader,model,1d65-c592-2e16-b045,Imperium - Space Marines.cat,220,1,1,6,5,5,0,1,both
Imperium - Adeptus Astartes - Space Marines,Land Raider Excelsior [Legends],model,c8e1-69a5-1121-6f79,Imperium - Space Marines.cat,250,1,1,7,6,6,0,1,both
Imperium - Adeptus Astartes - Space Marines,Land Raider Helios [Legends],model,f62a-bea1-a015-3668,Imperium - Space Marines.cat,265,1,1,5,4,4,0,1,both
Imperium - Adeptus Astartes - Space Marines,Land Raider Prometheus [Legends],model,bbc6-900e-c5f2-d634,Imperium - Space Marines.cat,250,1,1,5,4,4,0,1,both
Imperium - Adeptus Astartes - Space Marines,Land Raider Redeemer,model,d361-a36e-1448-264d,Imperium - Space Marines.cat,270,1,1,6,5,5,0,1,both
Imperium - Adeptus Astartes - Space Marines,Land Speeder [Legends],model,5031-c88d-5a9c-754d,Imperium - Space Marines.cat,80,1,1,3,2,2,0,1,both
Imperium - Adeptus Astartes - Space Marines,Land Speeder Storm [Legends],model,fce3-2e6f-cede-69cc,Imperium - Space Marines.cat,,1,1,3,2,2,0,1,both
Imperium - Adeptus Astartes - Space Marines,Land Speeder Tempest [Legends],model,d4ad-4638-c7a7-1af6,Imperium - Space Marines.cat,95,1,1,4,3,3,0,1,both
Imperium - Adeptus Astartes - Space Marines,Land Speeder Tornado [Legends],model,760c-24f2-ac1e-162b,Imperium - Space Marines.cat,95,1,1,5,4,4,0,1,both
Imperium - Adeptus Astartes - Space Marines,Land Speeder Typhoon [Legends],model,90fe-d51c-1541-5d60,Imperium - Space Marines.cat,100,1,1,5,4,4,0,1,both
Imperium - Adeptus Astartes - Space Marines,Librarian,model,78eb-9334-f5c0-6095,Imperium - Space Marines.cat,65,1,1,4,3,3,0,1,both
Imperium - Adeptus Astartes - Space Marines,Librarian in Phobos Armour,model,137c-2add-1a51-ee96,Imperium - Space Marines.cat,70,1,1,4,3,3,0,1,both
Imperium - Adeptus Astartes - Space Marines,Librarian in Terminator Armour,model,2468-24f5-ad9b-8388,Imperium - Space Marines.cat,75,1,1,5,4,4,0,1,both
Imperium - Adeptus Astartes - Space Marines,Librarian on Bike [Legends],model,1039-4a94-c791-9e1d,Imperium - Space Marines.cat,80,1,1,11,10,10,0,1,both
Imperium - Adeptus Astartes - Space Marines,Librarian with Jump Pack [Legends],model,45af-a02e-e8e2-49f,Imperium - Space Marines.cat,75,1,1,12,11,11,0,1,both
Imperium - Adeptus Astartes - Space Marines,Librarius Adept [Crucible],model,0385-0e03-0eac-d91c,Imperium - Space Marines.cat,70,1,1,49,29,29,0,20,both
Imperium - Adeptus Astartes - Space Marines,Lieutenant,model,ce15-e87e-7cff-b129,Imperium - Space Marines.cat,55,1,1,9,6,6,0,3,both
Imperium - Adeptus Astartes - Space Marines,Lieutenant in Phobos Armour,model,fe0e-6070-e7b-d4b8,Imperium - Space Marines.cat,55,1,1,3,2,2,0,1,both
Imperium - Adeptus Astartes - Space Marines,Lieutenant in Reiver Armour,model,6dfd-beb0-5b01-b21e,Imperium - Space Marines.cat,55,1,1,2,1,1,0,1,both
Imperium - Adeptus Astartes - Space Marines,Lieutenant with Combi-weapon,model,109f-f71d-56-d9eb,Imperium - Space Marines.cat,85,1,1,2,1,1,0,1,both
Imperium - Adeptus Astartes - Space Marines,Mortis Dreadnought [Legends],model,525c-7e0-b0de-8a6f,Imperium - Space Marines.cat,130,1,1,11,10,10,0,1,both
Imperium - Adeptus Astartes - Space Marines,Outrider Squad,unit,b5e8-c34b-566b-8bda,Imperium - Space Marines.cat,80,4,7,7,5,5,0,2,both
Imperium - Adeptus Astartes - Space Marines,Predator Annihilator,model,31a-6c3e-5843-4023,Imperium - Space Marines.cat,135,1,1,6,5,5,0,1,both
Imperium - Adeptus Astartes - Space Marines,Predator Destructor,model,d4c8-dd6a-cd7a-ccc3,Imperium - Space Marines.cat,140,1,1,6,5,5,0,1,both
Imperium - Adeptus Astartes - Space Marines,Primaris Company Champion [Legends],model,36cf-5961-78b9-79ce,Imperium - Space Marines.cat,55,1,1,2,1,1,0,1,both
Imperium - Adeptus Astartes - Space Marines,Razorback,model,ed11-25b9-a0eb-89f4,Imperium - Space Marines.cat,95,1,1,5,4,4,0,1,both
Imperium - Adeptus Astartes - Space Marines,Redemptor Dreadnought,model,1d94-b3c8-9205-827e,Imperium - Space Marines.cat,205,1,1,9,8,8,0,1,both
Imperium - Adeptus Astartes - Space Marines,Reiver Squad,unit,a7ae-e495-683b-7c90,Imperium - Space Marines.cat,80,6,11,4,2,2,0,2,both
Imperium - Adeptus Astartes - Space Marines,Relic Razorback [Legends],model,2a4c-d1a-95c9-f4cf,Imperium - Space Marines.cat,105,1,1,7,6,6,0,1,both
Imperium - Adeptus Astartes - Space Marines,Relic Terminator Squad [Legends],unit,9d3f-134e-1f5b-531a,Imperium - Space Marines.cat,200,6,11,10,6,6,0,4,both
Imperium - Adeptus Astartes - Space Marines,Repulsor,model,e8e-fc5c-c689-99ca,Imperium - Space Marines.cat,180,1,1,7,6,6,0,1,both
Imperium - Adeptus Astartes - Space Marines,Repulsor Executioner,model,9259-f166-15f2-7f79,Imperium - Space Marines.cat,230,1,1,10,9,9,0,1,both
Imperium - Adeptus Astartes - Space Marines,Rhino,model,a14e-75ca-ef91-397f,Imperium - Space Marines.cat,75,1,1,3,2,2,0,1,both
Imperium - Adeptus Astartes - Space Marines,Rhino Primaris [Legends],model,80d1-496f-40fd-c154,Imperium - Space Marines.cat,95,1,1,4,3,3,0,1,both
Imperium - Adeptus Astartes - Space Marines,Scout Bike Squad [Legends],unit,699f-a59e-baa6-ba8b,Imperium - Space Marines.cat,75,4,7,18,13,13,0,5,both
Imperium - Adeptus Astartes - Space Marines,Scout Sniper Squad [Legends],unit,9a96-8de3-f4aa-7497,Imperium - Space Marines.cat,75,6,11,5,4,4,0,1,both
Imperium - Adeptus Astartes - Space Marines,Scout Squad,unit,1117-cda-7f74-196b,Imperium - Space Marines.cat,70,6,11,10,7,7,0,3,both
Imperium - Adeptus Astartes - Space Marines,Stalker [Legends],model,adcd-2954-5a7f-d7ed,Imperium - Space Marines.cat,140,1,1,4,3,3,0,1,both
Imperium - Adeptus Astartes - Space Marines,Sternguard Veteran Squad,unit,907f-11-c4d1-ec21,Imperium - Space Marines.cat,100,6,11,9,5,5,0,4,both
Imperium - Adeptus Astartes - Space Marines,Storm Speeder Hailstrike,model,9cb9-9ab5-727f-80e5,Imperium - Space Marines.cat,115,1,1,4,3,3,0,1,both
Imperium - Adeptus Astartes - Space Marines,Storm Speeder Hammerstrike,model,9489-445c-f950-7292,Imperium - Space Marines.cat,125,1,1,4,3,3,0,1,both
Imperium - Adeptus Astartes - Space Marines,Storm Speeder Thunderstrike,model,993a-9cbc-8052-e40,Imperium - Space Marines.cat,135,1,1,4,3,3,0,1,both
Imperium - Adeptus Astartes - Space Marines,Stormhawk Interceptor,model,3d99-47aa-8cf3-883f,Imperium - Space Marines.cat,155,1,1,8,7,7,0,1,both
Imperium - Adeptus Astartes - Space Marines,Stormraven Gunship,model,469b-3370-30f3-473a,Imperium - Space Marines.cat,280,1,1,11,10,10,0,1,both
Imperium - Adeptus Astartes - Space Marines,Stormtalon Gunship,model,1bb6-878e-7af1-5bdb,Imperium - Space Marines.cat,165,1,1,7,6,6,0,1,both
Imperium - Adeptus Astartes - Space Marines,Suppressor Squad,unit,97f6-b1f8-c72d-e826,Imperium - Space Marines.cat,75,4,4,3,2,2,0,1,both
Imperium - Adeptus Astartes - Space Marines,Tactical Squad,unit,c09a-6504-d25f-477,Imperium - Space Marines.cat,140,11,11,26,20,20,0,6,both
Imperium - Adeptus Astartes - Space Marines,Tarantula Air Defense Battery [Legends],model,6a7a-9078-8af1-c02e,Imperium - Space Marines.cat,70,1,1,2,1,1,0,1,both
Imperium - Adeptus Astartes - Space Marines,Techmarine,model,e671-cd3a-2b03-3954,Imperium - Space Marines.cat,55,1,1,4,2,2,0,2,both
Imperium - Adeptus Astartes - Space Marines,Techmarine on Bike [Legends],model,33e2-3ddf-7063-df9e,Imperium - Space Marines.cat,110,1,1,16,10,10,0,6,both
Imperium - Adeptus Astartes - Space Marines,Terminator Squad,unit,4808-a80b-309a-7933,Imperium - Space Marines.cat,170,6,11,8,5,5,0,3,both
Imperium - Adeptus Astartes - Space Marines,Terminus Ultra [Legends],model,d4c6-55c1-e552-9f6c,Imperium - Space Marines.cat,285,1,1,7,6,6,0,1,both
Imperium - Adeptus Astartes - Space Marines,Thunderfire Cannon [Legends],unit,2fa7-e488-c012-4af1,Imperium - Space Marines.cat,90,2,2,6,3,3,0,3,both
Imperium - Adeptus Astartes - Space Marines,Thunderhawk Gunship,model,3416-dfee-84ee-e21d,Imperium - Space Marines.cat,840,1,1,6,5,5,0,1,both
Imperium - Adeptus Astartes - Space Marines,Thunderhawk Transporter [Legends],model,1051-f1e8-4ef2-4575,Imperium - Space Marines.cat,495,1,1,3,2,2,0,1,both
Imperium - Adeptus Astartes - Space Marines,Vanguard Veteran Squad [Legends],unit,f1b9-b2e8-4ccf-d6cb,Imperium - Space Marines.cat,120,6,11,8,6,6,0,2,both
Imperium - Adeptus Astartes - Space Marines,Vanguard Veteran Squad with Jump Packs,unit,9e9c-bf4d-2d40-be82,Imperium - Space Marines.cat,100,6,11,7,6,6,0,1,both
Imperium - Adeptus Astartes - Space Marines,Venerable Battle-Brother [Crucible],model,3fe2-9d72-8251-adb4,Imperium - Space Marines.cat,160,1,1,20,15,15,0,5,both
Imperium - Adeptus Astartes - Space Marines,Venerable Dreadnought [Legends],model,60cb-cc1-c820-86f5,Imperium - Space Marines.cat,165,1,1,16,13,13,0,3,both
Imperium - Adeptus Astartes - Space Marines,Vindicator,model,cb6d-201f-4888-3027,Imperium - Space Marines.cat,185,1,1,4,3,3,0,1,both
Imperium - Adeptus Astartes - Space Marines,Whirlwind,model,ae85-3e33-217d-7413,Imperium - Space Marines.cat,190,1,1,4,3,3,0,1,both
Imperium - Adeptus Astartes - Space Wolves,Bjorn the Fell-Handed,model,c35a-6d78-2169-3d23,Imperium - Space Wolves.cat,160,1,1,6,5,5,0,1,both
Imperium - Adeptus Astartes - Space Wolves,Blood Claws,unit,fa8f-f5a2-993-bdbb,Imperium - Space Wolves.cat,135,11,21,5,3,3,0,2,both
Imperium - Adeptus Astartes - Space Wolves,Canis Wolfborn [Legends],model,d63f-bf2c-d38b-58c0,Imperium - Space Wolves.cat,75,1,1,3,1,1,0,2,both
Imperium - Adeptus Astartes - Space Wolves,Grey Hunters,unit,60ce-47ea-50fa-53f2,Imperium - Space Wolves.cat,165,11,11,7,4,4,0,3,both
Imperium - Adeptus Astartes - Space Wolves,Harald Deathwolf [Legends],model,7d72-63bf-a5f2-bb6c,Imperium - Space Wolves.cat,85,1,1,3,1,1,0,2,both
Imperium - Adeptus Astartes - Space Wolves,Hounds of Morkai [Legends],unit,f37d-87d6-e14c-e697,Imperium - Space Wolves.cat,80,5,10,2,1,1,0,1,both
Imperium - Adeptus Astartes - Space Wolves,Iron Priest,model,3212-bec7-a50e-3363,Imperium - Space Wolves.cat,55,1,1,3,2,2,0,1,both
Imperium - Adeptus Astartes - Space Wolves,Iron Priest on Thunderwolf [Legends],model,6a01-437c-998a-f48e,Imperium - Space Wolves.cat,95,1,1,7,4,4,0,3,both
Imperium - Adeptus Astartes - Space Wolves,Krom Dragongaze [Legends],model,af71-2b1b-2eee-d2be,Imperium - Space Wolves.cat,65,1,1,2,1,1,0,1,both
Imperium - Adeptus Astartes - Space Wolves,Logan Grimnar,model,c65-46c6-3a62-80c,Imperium - Space Wolves.cat,110,1,1,4,1,1,0,3,both
Imperium - Adeptus Astartes - Space Wolves,Logan Grimnar on Stormrider [Legends],model,54e3-9fb6-416-8a90,Imperium - Space Wolves.cat,180,1,1,4,1,1,0,3,both
Imperium - Adeptus Astartes - Space Wolves,Long Fangs [Legends],unit,47fa-f42-bb06-77d2,Imperium - Space Wolves.cat,120,5,6,22,18,18,0,4,both
Imperium - Adeptus Astartes - Space Wolves,Lukas the Trickster [Legends],model,6044-a19c-fd13-fdb8,Imperium - Space Wolves.cat,50,1,1,3,2,2,0,1,both
Imperium - Adeptus Astartes - Space Wolves,Murderfang,model,6ef5-6700-d888-df3b,Imperium - Space Wolves.cat,150,1,1,3,2,2,0,1,both
Imperium - Adeptus Astartes - Space Wolves,Njal Stormcaller,model,bd47-a00a-e70-abd6,Imperium - Space Wolves.cat,85,1,1,4,3,3,0,1,both
Imperium - Adeptus Astartes - Space Wolves,Ragnar Blackmane,model,23d2-ea9a-cc45-476,Imperium - Space Wolves.cat,100,1,1,2,1,1,0,1,both
Imperium - Adeptus Astartes - Space Wolves,Skyclaws [Legends],unit,b556-b0e1-3b4e-597a,Imperium - Space Wolves.cat,90,5,15,12,8,8,0,4,both
Imperium - Adeptus Astartes - Space Wolves,Stormfang Gunship [Legends],model,3b8b-19bb-1855-98c5,Imperium - Space Wolves.cat,300,1,1,8,7,7,0,1,both
Imperium - Adeptus Astartes - Space Wolves,Stormwolf [Legends],model,b85d-d565-d3a4-8f8b,Imperium - Space Wolves.cat,250,1,1,7,6,6,0,1,both
Imperium - Adeptus Astartes - Space Wolves,Thunderwolf Cavalry,unit,7a50-3722-8195-5877,Imperium - Space Wolves.cat,115,3,6,6,4,4,0,2,both
Imperium - Adeptus Astartes - Space Wolves,Ulrik the Slayer,model,fc7c-83a5-7106-41ab,Imperium - Space Wolves.cat,70,1,1,3,2,2,0,1,both
Imperium - Adeptus Astartes - Space Wolves,Venerable Dreadnought,model,c125-1106-f06d-9682,Imperium - Space Wolves.cat,130,1,1,9,6,6,0,3,both
Imperium - Adeptus Astartes - Space Wolves,Wolf Guard [Legends],unit,8486-fe44-efc3-e51b,Imperium - Space Wolves.cat,85,5,10,7,6,6,0,1,both
Imperium - Adeptus Astartes - Space Wolves,Wolf Guard Battle Leader,model,bbdb-49fd-da4d-3d7a,Imperium - Space Wolves.cat,65,1,1,6,4,4,0,2,both
Imperium - Adeptus Astartes - Space Wolves,Wolf Guard Battle Leader in Terminator Armour [Legends],model,bcab-c09a-6584-3b26,Imperium - Space Wolves.cat,75,1,1,8,2,2,0,6,both
Imperium - Adeptus Astartes - Space Wolves,Wolf Guard Battle Leader on Thunderwolf [Legends],model,6ec-fcf9-ebb6-7c55,Imperium - Space Wolves.cat,80,1,1,12,6,6,0,6,both
Imperium - Adeptus Astartes - Space Wolves,Wolf Guard Headtakers,unit,d4ef-1ddc-1ed5-5156,Imperium - Space Wolves.cat,85,1,3,4,1,1,0,3,both
Imperium - Adeptus Astartes - Space Wolves,Wolf Guard Pack Leader [Legends],model,5d99-8592-a934-48d9,Imperium - Space Wolves.cat,30,1,1,12,6,6,0,6,both
Imperium - Adeptus Astartes - Space Wolves,Wolf Guard Pack Leader in Terminator Armour [Legends],model,a341-f355-7305-58bb,Imperium - Space Wolves.cat,40,1,1,11,6,6,0,5,both
Imperium - Adeptus Astartes - Space Wolves,Wolf Guard Pack Leader with Jump Pack [Legends],model,a60f-7d3a-d2f8-60cd,Imperium - Space Wolves.cat,35,1,1,12,6,6,0,6,both
Imperium - Adeptus Astartes - Space Wolves,Wolf Guard Terminators,unit,ca30-caf3-d7a8-1d32,Imperium - Space Wolves.cat,170,5,10,6,2,2,0,4,both
Imperium - Adeptus Astartes - Space Wolves,Wolf Lord on Thunderwolf [Legends],model,295-5df2-e140-7266,Imperium - Space Wolves.cat,100,1,1,12,6,6,0,6,both
Imperium - Adeptus Astartes - Space Wolves,Wolf Priest,model,b3b1-d1df-d9be-d48e,Imperium - Space Wolves.cat,70,1,1,2,1,1,0,1,both
Imperium - Adeptus Astartes - Space Wolves,Wolf Scouts,unit,ee6b-3815-3a1a-6458,Imperium - Space Wolves.cat,105,3,3,11,7,7,0,4,both
Imperium - Adeptus Astartes - Space Wolves,Wolf Scouts [Legends],unit,91e4-38c4-a96f-2090,Imperium - Space Wolves.cat,80,5,10,25,18,18,0,7,both
Imperium - Adeptus Astartes - Space Wolves,Wulfen Dreadnought,model,91fa-49ac-5b0a-c155,Imperium - Space Wolves.cat,135,1,1,4,1,1,0,3,both
Imperium - Adeptus Astartes - Space Wolves,Wulfen with Storm Shields,unit,4c72-3f0c-7f94-af96,Imperium - Space Wolves.cat,100,5,10,2,1,1,0,1,both
Imperium - Adeptus Astartes - Ultramarines,Captain Sicarius,model,2ae8-40ec-ba34-dfe5,Imperium - Ultramarines.cat,85,1,1,2,1,1,0,1,both
Imperium - Adeptus Astartes - Ultramarines,Captain Titus,model,596f-dbdc-41e7-088a,Imperium - Ultramarines.cat,90,1,1,3,2,2,0,1,both
Imperium - Adeptus Astartes - Ultramarines,Cato Sicarius,model,b014-911d-271a-5b8e,Imperium - Ultramarines.cat,95,1,1,4,1,1,0,3,both
Imperium - Adeptus Astartes - Ultramarines,Chaplain Cassius [Legends],model,b180-3cac-9124-b818,Imperium - Ultramarines.cat,80,1,1,2,1,1,0,1,both
Imperium - Adeptus Astartes - Ultramarines,Chief Librarian Tigurius,model,3ef1-1647-cd7b-a40b,Imperium - Ultramarines.cat,75,1,1,4,3,3,0,1,both
Imperium - Adeptus Astartes - Ultramarines,Lieutenant Titus,model,b07a-c1e9-24e5-09ee,Imperium - Ultramarines.cat,70,1,1,2,1,1,0,1,both
Imperium - Adeptus Astartes - Ultramarines,Marneus Calgar,unit,5380-5757-2c46-31cc,Imperium - Ultramarines.cat,200,3,3,2,1,1,0,1,both
Imperium - Adeptus Astartes - Ultramarines,Roboute Guilliman,model,4aea-b1cc-6c69-1c44,Imperium - Ultramarines.cat,340,1,1,2,1,1,0,1,both
Imperium - Adeptus Astartes - Ultramarines,Sergeant Chronus [Legends],model,2263-82ee-3db6-8be9,Imperium - Ultramarines.cat,75,1,1,2,1,1,0,1,both
Imperium - Adeptus Astartes - Ultramarines,Sergeant Telion [Legends],model,696a-899e-514b-4a04,Imperium - Ultramarines.cat,70,1,1,3,2,2,0,1,both
Imperium - Adeptus Astartes - Ultramarines,Tyrannic War Veterans [Legends],unit,8770-b0eb-f430-1dda,Imperium - Ultramarines.cat,85,6,6,3,2,2,0,1,both
Imperium - Adeptus Astartes - Ultramarines,Ultramarines Honour Guard [Legends],unit,f4a3-1616-2f8e-59a3,Imperium - Ultramarines.cat,155,4,4,3,2,2,0,1,both
Imperium - Adeptus Astartes - Ultramarines,Uriel Ventris,model,169a-7229-ea50-1c4f,Imperium - Ultramarines.cat,95,1,1,3,2,2,0,1,both
Imperium - Adeptus Astartes - Ultramarines,Wardens of Ultramar,unit,b793-b77e-9e49-d397,Imperium - Ultramarines.cat,105,6,6,8,4,4,0,4,both
Imperium - Adeptus Astartes - White Scars,Kor'sarro Khan,model,63f3-6aeb-c9ed-abfc,Imperium - White Scars.cat,60,1,1,2,1,1,0,1,both
Imperium - Adeptus Astartes - White Scars,Suboden Khan,model,d72d-b930-9849-924e,Imperium - White Scars.cat,115,1,1,4,2,2,0,2,both
Imperium - Adeptus Custodes,Agamatus Custodians,unit,00ab-41c4-cf52-4ad2,Imperium - Adeptus Custodes.cat,225,3,6,4,3,3,0,1,both
Imperium - Adeptus Custodes,Allarus Custodians,unit,c8a6-a4c5-703e-b717,Imperium - Adeptus Custodes.cat,110,2,6,4,1,1,0,3,both
Imperium - Adeptus Custodes,Anathema Psykana Rhino,model,d7cb-7d30-715b-50d2,Imperium - Adeptus Custodes.cat,75,1,1,3,2,2,0,1,both
Imperium - Adeptus Custodes,Aquilon Custodians,unit,03bc-0141-b967-40e0,Imperium - Adeptus Custodes.cat,195,3,6,5,3,3,0,2,both
Imperium - Adeptus Custodes,Ares Gunship,model,9335-74d9-ad68-3ff7,Imperium - Adeptus Custodes.cat,580,1,1,3,2,2,0,1,both
Imperium - Adeptus Custodes,Caladius Grav-tank,model,3ee2-62a9-af84-1a90,Imperium - Adeptus Custodes.cat,215,1,1,4,3,3,0,1,both
Imperium - Adeptus Custodes,Coronus Grav-carrier,model,f35e-ef9c-9ef4-77e1,Imperium - Adeptus Custodes.cat,200,1,1,3,2,2,0,1,both
Imperium - Adeptus Custodes,Custodian Guard with Adrasite and Pyrithite spears,unit,af0f-5212-907e-7125,Imperium - Adeptus Custodes.cat,250,5,5,2,1,1,0,1,both
Imperium - Adeptus Custodes,Guardian of the Throne [Crucible],model,de0b-37e9-b9f5-d3a6,Imperium - Adeptus Custodes.cat,130,1,1,16,8,8,0,8,both
Imperium - Adeptus Custodes,Kataphraktoi Exemplar [Crucible],model,c11a-f70a-2877-ed27,Imperium - Adeptus Custodes.cat,150,1,1,16,8,8,0,8,both
Imperium - Adeptus Custodes,Knight-Centura,model,7099-71b-56e8-7191,Imperium - Adeptus Custodes.cat,55,1,1,4,2,2,0,2,both
Imperium - Adeptus Custodes,Null Maiden [Crucible],model,e58d-17d4-71f8-4137,Imperium - Adeptus Custodes.cat,65,1,1,16,8,8,0,8,both
Imperium - Adeptus Custodes,Orion Assault Dropship,model,9c1a-7efd-ed36-440e,Imperium - Adeptus Custodes.cat,690,1,1,4,3,3,0,1,both
Imperium - Adeptus Custodes,Pallas Grav-attack,model,06df-2fb2-8dfa-2fce,Imperium - Adeptus Custodes.cat,105,1,1,2,1,1,0,1,both
Imperium - Adeptus Custodes,Prosecutors,unit,3ec3-a4df-fdbf-5507,Imperium - Adeptus Custodes.cat,40,1,1,2,1,1,0,1,both
Imperium - Adeptus Custodes,Sagittarum Custodians,unit,6f9f-e6aa-ba13-aab1,Imperium - Adeptus Custodes.cat,225,5,5,2,1,1,0,1,both
Imperium - Adeptus Custodes,Shield-Captain in Allarus Terminator Armour,model,6319-eeba-b717-bd86,Imperium - Adeptus Custodes.cat,130,1,1,3,1,1,0,2,both
Imperium - Adeptus Custodes,Shield-Captain on Dawneagle Jetbike,model,58fa-4a25-a5af-1144,Imperium - Adeptus Custodes.cat,150,1,1,3,2,2,0,1,both
Imperium - Adeptus Custodes,Telemon Heavy Dreadnought,model,e7d8-1c73-7d03-8b62,Imperium - Adeptus Custodes.cat,225,1,1,6,4,4,0,2,both
Imperium - Adeptus Custodes,Trajann Valoris,model,7d7c-c212-47a3-38e4,Imperium - Adeptus Custodes.cat,140,1,1,2,1,1,0,1,both
Imperium - Adeptus Custodes,Venatari Custodians,unit,201e-e502-a8d1-3974,Imperium - Adeptus Custodes.cat,165,3,6,3,2,2,0,1,both
Imperium - Adeptus Custodes,Venerable Contemptor Dreadnought,model,188b-e48b-29f-1456,Imperium - Adeptus Custodes.cat,170,1,1,4,3,3,0,1,both
Imperium - Adeptus Custodes,Venerable Land Raider,model,76be-3bcb-cf4-bcbd,Imperium - Adeptus Custodes.cat,220,1,1,5,4,4,0,1,both
Imperium - Adeptus Custodes,Vertus Praetors,unit,918b-c9ed-7af7-74df,Imperium - Adeptus Custodes.cat,150,2,3,3,2,2,0,1,both
Imperium - Adeptus Custodes,Witchseekers,unit,503b-f7be-eeeb-9e31,Imperium - Adeptus Custodes.cat,45,1,1,2,1,1,0,1,both
Imperium - Adeptus Mechanicus,Archaeopter Fusilave,model,7662-5fde-16f1-5267,Imperium - Adeptus Mechanicus.cat,160,1,1,2,1,1,0,1,both
Imperium - Adeptus Mechanicus,Archaeopter Stratoraptor,model,d54e-1007-26b5-6a79,Imperium - Adeptus Mechanicus.cat,185,1,1,4,3,3,0,1,both
Imperium - Adeptus Mechanicus,Archaeopter Transvector,model,295-769-8893-2bb0,Imperium - Adeptus Mechanicus.cat,150,1,1,2,1,1,0,1,both
Imperium - Adeptus Mechanicus,Belisarius Cawl,model,1f1e-2989-4762-cf88,Imperium - Adeptus Mechanicus.cat,210,1,1,4,1,1,0,3,both
Imperium - Adeptus Mechanicus,Cohort Commander [Crucible],model,7d17-4620-8dbf-4ef6,Imperium - Adeptus Mechanicus.cat,45,1,1,35,23,23,0,12,both
