weapon_id,unit_id,name,weapon_type,attacks,skill,strength,ap,damage,keywords,range_inches,hit_modifier,wound_modifier,reroll_hits,reroll_wounds,lethal_hits,sustained_hits,devastating_wounds,source_file
eeac-c9b8-3904-11a5:ranged:➤-plasma-pistol---supercharge,eeac-c9b8-3904-11a5,➤ Plasma pistol - supercharge,ranged,1,2+,8,-3,2,"Hazardous, Pistol",12,,,,,,,,Chaos - Emperor's Children.cat
eeac-c9b8-3904-11a5:ranged:sonic-blaster,eeac-c9b8-3904-11a5,Sonic blaster,ranged,3,2+,5,-1,2,Ignores Cover,18,,,,,,,,Chaos - Emperor's Children.cat
eeac-c9b8-3904-11a5:ranged:reaper-autocannon,eeac-c9b8-3904-11a5,Reaper autocannon,ranged,4,2+,7,-1,1,"Devastating Wounds, Sustained Hits 1",36,,,,,,,,Chaos - Emperor's Children.cat
eeac-c9b8-3904-11a5:ranged:➤-plasma-gun---standard,eeac-c9b8-3904-11a5,➤ Plasma gun - standard,ranged,1,2+,7,-2,1,"Precision, Rapid Fire 1",24,,,,,,,,Chaos - Emperor's Children.cat
eeac-c9b8-3904-11a5:ranged:➤-plasma-gun---supercharge,eeac-c9b8-3904-11a5,➤ Plasma gun - supercharge,ranged,1,2+,8,-3,2,"Hazardous, Precision, Rapid Fire 1",24,,,,,,,,Chaos - Emperor's Children.cat
eeac-c9b8-3904-11a5:ranged:heavy-flamer,eeac-c9b8-3904-11a5,Heavy flamer,ranged,D6,N/A,5,-1,1,"Ignores Cover, Torrent",12,,,,,,,,Chaos - Emperor's Children.cat
eeac-c9b8-3904-11a5:ranged:combi-weapon,eeac-c9b8-3904-11a5,Combi-weapon,ranged,1,2+,4,0,1,"Anti-Infantry 4+, Devastating Wounds, Rapid Fire 1",24,,,,,,,,Chaos - Emperor's Children.cat
eeac-c9b8-3904-11a5:ranged:combi-bolter,eeac-c9b8-3904-11a5,Combi-bolter,ranged,2,2+,4,0,1,Rapid Fire 2,24,,,,,,,,Chaos - Emperor's Children.cat
eeac-c9b8-3904-11a5:ranged:➤-blastmaster---varied-frequency,eeac-c9b8-3904-11a5,➤ Blastmaster - varied frequency,ranged,6,2+,6,-2,1,Ignores Cover,18,,,,,,,,Chaos - Emperor's Children.cat
eeac-c9b8-3904-11a5:ranged:➤-blastmaster---single-frequency,eeac-c9b8-3904-11a5,➤ Blastmaster - single frequency,ranged,3,2+,10,-2,3,Ignores Cover,18,,,,,,,,Chaos - Emperor's Children.cat
eeac-c9b8-3904-11a5:ranged:boltgun,eeac-c9b8-3904-11a5,Boltgun,ranged,2,2+,4,0,1,Precision,24,,,,,,,,Chaos - Emperor's Children.cat
eeac-c9b8-3904-11a5:ranged:agonising-energies---witchfire,eeac-c9b8-3904-11a5,Agonising Energies - witchfire,ranged,D6,3+,5,-1,D3,Psychic,18,,,,,,,,Chaos - Emperor's Children.cat
eeac-c9b8-3904-11a5:ranged:agonising-energies---focused-witchfire,eeac-c9b8-3904-11a5,Agonising Energies - focused witchfire,ranged,D6,3+,6,-2,D3,"Devastating Wounds, Hazardous, Psychic",18,,,,,,,,Chaos - Emperor's Children.cat
cc4d-41d6-dfea-414f:melee:rapture-lash,cc4d-41d6-dfea-414f,Rapture lash,melee,4,2+,4,-1,1,Extra Attacks,,,,,,,,,Chaos - Emperor's Children.cat
cc4d-41d6-dfea-414f:melee:power-weapon,cc4d-41d6-dfea-414f,Power weapon,melee,6,2+,5,-2,1,-,,,,,,,,,Chaos - Emperor's Children.cat
cc4d-41d6-dfea-414f:melee:power-fist,cc4d-41d6-dfea-414f,Power fist,melee,5,3+,8,-2,2,-,,,,,,,,,Chaos - Emperor's Children.cat
cc4d-41d6-dfea-414f:melee:phoenix-power-spear,cc4d-41d6-dfea-414f,Phoenix power spear,melee,5,2+,7,-2,2,Lance,,,,,,,,,Chaos - Emperor's Children.cat
cc4d-41d6-dfea-414f:melee:paired-accursed-weapons,cc4d-41d6-dfea-414f,Paired accursed weapons,melee,6,2+,5,-2,1,Twin-linked,,,,,,,,,Chaos - Emperor's Children.cat
cc4d-41d6-dfea-414f:melee:master-crafted-power-sword,cc4d-41d6-dfea-414f,Master-crafted power sword,melee,5,2+,5,-2,2,Precision,,,,,,,,,Chaos - Emperor's Children.cat
cc4d-41d6-dfea-414f:melee:force-weapon,cc4d-41d6-dfea-414f,Force weapon,melee,4,3+,6,-1,D3,Psychic,,,,,,,,,Chaos - Emperor's Children.cat
cc4d-41d6-dfea-414f:melee:dueling-sabre,cc4d-41d6-dfea-414f,Dueling sabre,melee,5,3+,4,-1,1,Precision,,,,,,,,,Chaos - Emperor's Children.cat
cc4d-41d6-dfea-414f:melee:close-combat-weapon,cc4d-41d6-dfea-414f,Close combat weapon,melee,6,2+,4,0,1,-,,,,,,,,,Chaos - Emperor's Children.cat
cc4d-41d6-dfea-414f:melee:chainfist,cc4d-41d6-dfea-414f,Chainfist,melee,5,3+,8,-2,2,Anti-Vehicle 3+,,,,,,,,,Chaos - Emperor's Children.cat
cc4d-41d6-dfea-414f:melee:blissblade,cc4d-41d6-dfea-414f,Blissblade,melee,4,2+,6,-3,2,-,,,,,,,,,Chaos - Emperor's Children.cat
cc4d-41d6-dfea-414f:ranged:screamer-pistol,cc4d-41d6-dfea-414f,Screamer pistol,ranged,3,2+,5,-1,2,"Ignores Cover, Pistol",12,,,,,,,,Chaos - Emperor's Children.cat
cc4d-41d6-dfea-414f:ranged:➤-plasma-pistol---standard,cc4d-41d6-dfea-414f,➤ Plasma pistol - standard,ranged,1,2+,7,-2,1,Pistol,12,,,,,,,,Chaos - Emperor's Children.cat
cc4d-41d6-dfea-414f:ranged:➤-plasma-pistol---supercharge,cc4d-41d6-dfea-414f,➤ Plasma pistol - supercharge,ranged,1,2+,8,-3,2,"Hazardous, Pistol",12,,,,,,,,Chaos - Emperor's Children.cat
cc4d-41d6-dfea-414f:ranged:sonic-blaster,cc4d-41d6-dfea-414f,Sonic blaster,ranged,3,2+,5,-1,2,Ignores Cover,18,,,,,,,,Chaos - Emperor's Children.cat
cc4d-41d6-dfea-414f:ranged:reaper-autocannon,cc4d-41d6-dfea-414f,Reaper autocannon,ranged,4,2+,7,-1,1,"Devastating Wounds, Sustained Hits 1",36,,,,,,,,Chaos - Emperor's Children.cat
cc4d-41d6-dfea-414f:ranged:➤-plasma-gun---standard,cc4d-41d6-dfea-414f,➤ Plasma gun - standard,ranged,1,2+,7,-2,1,"Precision, Rapid Fire 1",24,,,,,,,,Chaos - Emperor's Children.cat
cc4d-41d6-dfea-414f:ranged:➤-plasma-gun---supercharge,cc4d-41d6-dfea-414f,➤ Plasma gun - supercharge,ranged,1,2+,8,-3,2,"Hazardous, Precision, Rapid Fire 1",24,,,,,,,,Chaos - Emperor's Children.cat
cc4d-41d6-dfea-414f:ranged:heavy-flamer,cc4d-41d6-dfea-414f,Heavy flamer,ranged,D6,N/A,5,-1,1,"Ignores Cover, Torrent",12,,,,,,,,Chaos - Emperor's Children.cat
cc4d-41d6-dfea-414f:ranged:combi-weapon,cc4d-41d6-dfea-414f,Combi-weapon,ranged,1,2+,4,0,1,"Anti-Infantry 4+, Devastating Wounds, Rapid Fire 1",24,,,,,,,,Chaos - Emperor's Children.cat
cc4d-41d6-dfea-414f:ranged:combi-bolter,cc4d-41d6-dfea-414f,Combi-bolter,ranged,2,2+,4,0,1,Rapid Fire 2,24,,,,,,,,Chaos - Emperor's Children.cat
cc4d-41d6-dfea-414f:ranged:➤-blastmaster---varied-frequency,cc4d-41d6-dfea-414f,➤ Blastmaster - varied frequency,ranged,6,2+,6,-2,1,Ignores Cover,18,,,,,,,,Chaos - Emperor's Children.cat
cc4d-41d6-dfea-414f:ranged:➤-blastmaster---single-frequency,cc4d-41d6-dfea-414f,➤ Blastmaster - single frequency,ranged,3,2+,10,-2,3,Ignores Cover,18,,,,,,,,Chaos - Emperor's Children.cat
cc4d-41d6-dfea-414f:ranged:boltgun,cc4d-41d6-dfea-414f,Boltgun,ranged,2,2+,4,0,1,Precision,24,,,,,,,,Chaos - Emperor's Children.cat
cc4d-41d6-dfea-414f:ranged:agonising-energies---witchfire,cc4d-41d6-dfea-414f,Agonising Energies - witchfire,ranged,D6,3+,5,-1,D3,Psychic,18,,,,,,,,Chaos - Emperor's Children.cat
cc4d-41d6-dfea-414f:ranged:agonising-energies---focused-witchfire,cc4d-41d6-dfea-414f,Agonising Energies - focused witchfire,ranged,D6,3+,6,-2,D3,"Devastating Wounds, Hazardous, Psychic",18,,,,,,,,Chaos - Emperor's Children.cat
2334-eccf-6ea5-562e:melee:rapture-lash,2334-eccf-6ea5-562e,Rapture lash,melee,4,2+,4,-1,1,Extra Attacks,,,,,,,,,Chaos - Emperor's Children.cat
2334-eccf-6ea5-562e:melee:power-weapon,2334-eccf-6ea5-562e,Power weapon,melee,6,2+,5,-2,1,-,,,,,,,,,Chaos - Emperor's Children.cat
2334-eccf-6ea5-562e:melee:power-fist,2334-eccf-6ea5-562e,Power fist,melee,5,3+,8,-2,2,-,,,,,,,,,Chaos - Emperor's Children.cat
2334-eccf-6ea5-562e:melee:phoenix-power-spear,2334-eccf-6ea5-562e,Phoenix power spear,melee,5,2+,7,-2,2,Lance,,,,,,,,,Chaos - Emperor's Children.cat
2334-eccf-6ea5-562e:melee:paired-accursed-weapons,2334-eccf-6ea5-562e,Paired accursed weapons,melee,6,2+,5,-2,1,Twin-linked,,,,,,,,,Chaos - Emperor's Children.cat
2334-eccf-6ea5-562e:melee:master-crafted-power-sword,2334-eccf-6ea5-562e,Master-crafted power sword,melee,5,2+,5,-2,2,Precision,,,,,,,,,Chaos - Emperor's Children.cat
2334-eccf-6ea5-562e:melee:force-weapon,2334-eccf-6ea5-562e,Force weapon,melee,4,3+,6,-1,D3,Psychic,,,,,,,,,Chaos - Emperor's Children.cat
2334-eccf-6ea5-562e:melee:dueling-sabre,2334-eccf-6ea5-562e,Dueling sabre,melee,5,3+,4,-1,1,Precision,,,,,,,,,Chaos - Emperor's Children.cat
2334-eccf-6ea5-562e:melee:close-combat-weapon,2334-eccf-6ea5-562e,Close combat weapon,melee,6,2+,4,0,1,-,,,,,,,,,Chaos - Emperor's Children.cat
2334-eccf-6ea5-562e:melee:chainfist,2334-eccf-6ea5-562e,Chainfist,melee,5,3+,8,-2,2,Anti-Vehicle 3+,,,,,,,,,Chaos - Emperor's Children.cat
2334-eccf-6ea5-562e:melee:blissblade,2334-eccf-6ea5-562e,Blissblade,melee,4,2+,6,-3,2,-,,,,,,,,,Chaos - Emperor's Children.cat
2334-eccf-6ea5-562e:ranged:screamer-pistol,2334-eccf-6ea5-562e,Screamer pistol,ranged,3,2+,5,-1,2,"Ignores Cover, Pistol",12,,,,,,,,Chaos - Emperor's Children.cat
2334-eccf-6ea5-562e:ranged:➤-plasma-pistol---standard,2334-eccf-6ea5-562e,➤ Plasma pistol - standard,ranged,1,2+,7,-2,1,Pistol,12,,,,,,,,Chaos - Emperor's Children.cat
2334-eccf-6ea5-562e:ranged:➤-plasma-pistol---supercharge,2334-eccf-6ea5-562e,➤ Plasma pistol - supercharge,ranged,1,2+,8,-3,2,"Hazardous, Pistol",12,,,,,,,,Chaos - Emperor's Children.cat
2334-eccf-6ea5-562e:ranged:sonic-blaster,2334-eccf-6ea5-562e,Sonic blaster,ranged,3,2+,5,-1,2,Ignores Cover,18,,,,,,,,Chaos - Emperor's Children.cat
2334-eccf-6ea5-562e:ranged:reaper-autocannon,2334-eccf-6ea5-562e,Reaper autocannon,ranged,4,2+,7,-1,1,"Devastating Wounds, Sustained Hits 1",36,,,,,,,,Chaos - Emperor's Children.cat
2334-eccf-6ea5-562e:ranged:➤-plasma-gun---standard,2334-eccf-6ea5-562e,➤ Plasma gun - standard,ranged,1,2+,7,-2,1,"Precision, Rapid Fire 1",24,,,,,,,,Chaos - Emperor's Children.cat
2334-eccf-6ea5-562e:ranged:➤-plasma-gun---supercharge,2334-eccf-6ea5-562e,➤ Plasma gun - supercharge,ranged,1,2+,8,-3,2,"Hazardous, Precision, Rapid Fire 1",24,,,,,,,,Chaos - Emperor's Children.cat
2334-eccf-6ea5-562e:ranged:heavy-flamer,2334-eccf-6ea5-562e,Heavy flamer,ranged,D6,N/A,5,-1,1,"Ignores Cover, Torrent",12,,,,,,,,Chaos - Emperor's Children.cat
2334-eccf-6ea5-562e:ranged:combi-weapon,2334-eccf-6ea5-562e,Combi-weapon,ranged,1,2+,4,0,1,"Anti-Infantry 4+, Devastating Wounds, Rapid Fire 1",24,,,,,,,,Chaos - Emperor's Children.cat
2334-eccf-6ea5-562e:ranged:combi-bolter,2334-eccf-6ea5-562e,Combi-bolter,ranged,2,2+,4,0,1,Rapid Fire 2,24,,,,,,,,Chaos - Emperor's Children.cat
2334-eccf-6ea5-562e:ranged:➤-blastmaster---varied-frequency,2334-eccf-6ea5-562e,➤ Blastmaster - varied frequency,ranged,6,2+,6,-2,1,Ignores Cover,18,,,,,,,,Chaos - Emperor's Children.cat
2334-eccf-6ea5-562e:ranged:➤-blastmaster---single-frequency,2334-eccf-6ea5-562e,➤ Blastmaster - single frequency,ranged,3,2+,10,-2,3,Ignores Cover,18,,,,,,,,Chaos - Emperor's Children.cat
2334-eccf-6ea5-562e:ranged:boltgun,2334-eccf-6ea5-562e,Boltgun,ranged,2,2+,4,0,1,Precision,24,,,,,,,,Chaos - Emperor's Children.cat
2334-eccf-6ea5-562e:ranged:agonising-energies---witchfire,2334-eccf-6ea5-562e,Agonising Energies - witchfire,ranged,D6,3+,5,-1,D3,Psychic,18,,,,,,,,Chaos - Emperor's Children.cat
2334-eccf-6ea5-562e:ranged:agonising-energies---focused-witchfire,2334-eccf-6ea5-562e,Agonising Energies - focused witchfire,ranged,D6,3+,6,-2,D3,"Devastating Wounds, Hazardous, Psychic",18,,,,,,,,Chaos - Emperor's Children.cat
b541-3292-a5cc-dbeb:ranged:magma-cutter,b541-3292-a5cc-dbeb,Magma cutter,ranged,2,3+,9,-4,D6,Melta 2,12,,,,,,,,Chaos - Emperor's Children.cat
b541-3292-a5cc-dbeb:ranged:excruciator-cannon,b541-3292-a5cc-dbeb,Excruciator cannon,ranged,6,3+,6,-1,2,-,36,,,,,,,,Chaos - Emperor's Children.cat
b541-3292-a5cc-dbeb:ranged:heavy-reaper-autocannon,b541-3292-a5cc-dbeb,Heavy reaper autocannon,ranged,4,3+,9,-1,3,"Devastating Wounds, Sustained Hits 1",48,,,,,,,,Chaos - Emperor's Children.cat
b541-3292-a5cc-dbeb:ranged:hades-lascannon,b541-3292-a5cc-dbeb,Hades lascannon,ranged,2,3+,12,-3,D6+1,-,48,,,,,,,,Chaos - Emperor's Children.cat
b541-3292-a5cc-dbeb:melee:electroscourge,b541-3292-a5cc-dbeb,Electroscourge,melee,5,3+,12,-2,2,"Extra Attacks, Sustained Hits 2",,,,,,,,,Chaos - Emperor's Children.cat
b541-3292-a5cc-dbeb:ranged:heavy-baleflamer,b541-3292-a5cc-dbeb,Heavy baleflamer,ranged,D6+3,N/A,7,-2,2,"Ignores Cover, Torrent",12,,,,,,,,Chaos - Emperor's Children.cat
b541-3292-a5cc-dbeb:ranged:ectoplasma-destructor,b541-3292-a5cc-dbeb,Ectoplasma destructor,ranged,D6,3+,12,-3,3,Blast,36,,,,,,,,Chaos - Emperor's Children.cat
b541-3292-a5cc-dbeb:ranged:hades-battle-cannon,b541-3292-a5cc-dbeb,Hades battle cannon,ranged,D6+3,3+,10,-1,3,Blast,48,,,,,,,,Chaos - Emperor's Children.cat
b541-3292-a5cc-dbeb:ranged:➤-heavy-missile-launcher---frag,b541-3292-a5cc-dbeb,➤ Heavy missile launcher - frag,ranged,2D6,3+,5,-1,1,Blast,48,,,,,,,,Chaos - Emperor's Children.cat
b541-3292-a5cc-dbeb:ranged:➤-heavy-missile-launcher---krak,b541-3292-a5cc-dbeb,➤ Heavy missile launcher - krak,ranged,2,3+,10,-2,D6+1,-,48,,,,,,,,Chaos - Emperor's Children.cat
b541-3292-a5cc-dbeb:melee:shearing-claws---strike,b541-3292-a5cc-dbeb,Shearing claws - strike,melee,5,3+,16,-3,D6+1,Precision,,,,,,,,,Chaos - Emperor's Children.cat
b541-3292-a5cc-dbeb:melee:shearing-claws---sweep,b541-3292-a5cc-dbeb,Shearing claws - sweep,melee,10,3+,6,-2,1,-,,,,,,,,,Chaos - Emperor's Children.cat
3bfa-bf00-b5ed-cc81:ranged:inferno-bolt-pistol,3bfa-bf00-b5ed-cc81,Inferno bolt pistol,ranged,1,2+,4,-1,1,Pistol,12,,,,,,,,Chaos - Thousand Sons.cat
3bfa-bf00-b5ed-cc81:melee:black-staff-of-ahriman,3bfa-bf00-b5ed-cc81,Black Staff of Ahriman,melee,5,2+,7,-1,3,Psychic,,,,,,,,,Chaos - Thousand Sons.cat
3bfa-bf00-b5ed-cc81:ranged:transmogrifying-blast,3bfa-bf00-b5ed-cc81,Transmogrifying Blast,ranged,D6+1,2+,6,-1,D3,"Blast, Psychic",18,,,,,,,,Chaos - Thousand Sons.cat
dfde-eaff-e63e-3aae:ranged:twin-inferno-heavy-bolter,dfde-eaff-e63e-3aae,Twin inferno heavy bolter,ranged,3,3+,5,-2,2,"Sustained Hits 1, Twin-linked",36,,,,,,,,Chaos - Thousand Sons.cat
dfde-eaff-e63e-3aae:ranged:havoc-launcher,dfde-eaff-e63e-3aae,Havoc launcher,ranged,D6,3+,5,0,1,Blast,48,,,,,,,,Chaos - Thousand Sons.cat
dfde-eaff-e63e-3aae:ranged:inferno-combi-weapon,dfde-eaff-e63e-3aae,Inferno combi-weapon,ranged,1,4+,4,-2,1,"Anti-Infantry 4+, Devastating Wounds, Rapid Fire 1",24,,,,,,,,Chaos - Thousand Sons.cat
dfde-eaff-e63e-3aae:ranged:inferno-combi-bolter,dfde-eaff-e63e-3aae,Inferno combi-bolter,ranged,2,3+,4,-2,1,Rapid Fire 2,24,,,,,,,,Chaos - Thousand Sons.cat
dfde-eaff-e63e-3aae:ranged:soulshatter-lascannon,dfde-eaff-e63e-3aae,Soulshatter lascannon,ranged,2,3+,12,-3,D6+1,-,48,,,,,,,,Chaos - Thousand Sons.cat
dfde-eaff-e63e-3aae:melee:armoured-tracks,dfde-eaff-e63e-3aae,Armoured tracks,melee,6,4+,8,0,1,-,,,,,,,,,Chaos - Thousand Sons.cat
a619-beee-4bde-d049:ranged:havoc-launcher,a619-beee-4bde-d049,Havoc launcher,ranged,D6,3+,5,0,1,Blast,48,,,,,,,,Chaos - Thousand Sons.cat
a619-beee-4bde-d049:melee:armoured-tracks,a619-beee-4bde-d049,Armoured tracks,melee,3,4+,6,0,1,-,,,,,,,,,Chaos - Thousand Sons.cat
a619-beee-4bde-d049:ranged:lascannon,a619-beee-4bde-d049,Lascannon,ranged,1,3+,12,-3,D6+1,-,48,,,,,,,,Chaos - Thousand Sons.cat
a619-beee-4bde-d049:ranged:inferno-heavy-bolter,a619-beee-4bde-d049,Inferno heavy bolter,ranged,3,3+,5,-2,2,Sustained Hits 1,36,,,,,,,,Chaos - Thousand Sons.cat
a619-beee-4bde-d049:ranged:inferno-combi-weapon,a619-beee-4bde-d049,Inferno combi-weapon,ranged,1,4+,4,-2,1,"Anti-Infantry 4+, Devastating Wounds, Rapid Fire 1",24,,,,,,,,Chaos - Thousand Sons.cat
a619-beee-4bde-d049:ranged:inferno-combi-bolter,a619-beee-4bde-d049,Inferno combi-bolter,ranged,2,3+,4,-2,1,Rapid Fire 2,24,,,,,,,,Chaos - Thousand Sons.cat
a619-beee-4bde-d049:ranged:predator-twin-lascannon,a619-beee-4bde-d049,Predator twin lascannon,ranged,1,3+,14,-3,D6+1,Twin-linked,48,,,,,,,,Chaos - Thousand Sons.cat
4819-dbbe-8547-4e23:ranged:havoc-launcher,4819-dbbe-8547-4e23,Havoc launcher,ranged,D6,3+,5,0,1,Blast,48,,,,,,,,Chaos - Thousand Sons.cat
4819-dbbe-8547-4e23:melee:armoured-tracks,4819-dbbe-8547-4e23,Armoured tracks,melee,3,4+,6,0,1,-,,,,,,,,,Chaos - Thousand Sons.cat
4819-dbbe-8547-4e23:ranged:lascannon,4819-dbbe-8547-4e23,Lascannon,ranged,1,3+,12,-3,D6+1,-,48,,,,,,,,Chaos - Thousand Sons.cat
4819-dbbe-8547-4e23:ranged:inferno-heavy-bolter,4819-dbbe-8547-4e23,Inferno heavy bolter,ranged,3,3+,5,-2,2,Sustained Hits 1,36,,,,,,,,Chaos - Thousand Sons.cat
4819-dbbe-8547-4e23:ranged:inferno-combi-weapon,4819-dbbe-8547-4e23,Inferno combi-weapon,ranged,1,4+,4,-2,1,"Anti-Infantry 4+, Devastating Wounds, Rapid Fire 1",24,,,,,,,,Chaos - Thousand Sons.cat
4819-dbbe-8547-4e23:ranged:inferno-combi-bolter,4819-dbbe-8547-4e23,Inferno combi-bolter,ranged,2,3+,4,-2,1,Rapid Fire 2,24,,,,,,,,Chaos - Thousand Sons.cat
4819-dbbe-8547-4e23:ranged:predator-autocannon,4819-dbbe-8547-4e23,Predator autocannon,ranged,4,3+,9,-1,3,Rapid Fire 2,48,,,,,,,,Chaos - Thousand Sons.cat
8d9b-b949-2557-dcc4:ranged:inferno-combi-bolter,8d9b-b949-2557-dcc4,Inferno combi-bolter,ranged,2,3+,4,-2,1,Rapid Fire 2,24,,,,,,,,Chaos - Thousand Sons.cat
8d9b-b949-2557-dcc4:ranged:havoc-launcher,8d9b-b949-2557-dcc4,Havoc launcher,ranged,D6,3+,5,0,1,Blast,48,,,,,,,,Chaos - Thousand Sons.cat
8d9b-b949-2557-dcc4:melee:armoured-tracks,8d9b-b949-2557-dcc4,Armoured tracks,melee,3,4+,6,0,1,-,,,,,,,,,Chaos - Thousand Sons.cat
8d9b-b949-2557-dcc4:ranged:inferno-combi-weapon,8d9b-b949-2557-dcc4,Inferno combi-weapon,ranged,1,4+,4,-2,1,"Anti-Infantry 4+, Devastating Wounds, Rapid Fire 1",24,,,,,,,,Chaos - Thousand Sons.cat
60de-4c77-95e1-1337:melee:hideous-mutations,60de-4c77-95e1-1337,Hideous Mutations,melee,D6+2,4+,5,-1,2,-,,,,,,,,,Chaos - Thousand Sons.cat
3413-b8fd-e22c-da4f:ranged:havoc-launcher,3413-b8fd-e22c-da4f,Havoc launcher,ranged,D6,3+,5,0,1,Blast,48,,,,,,,,Chaos - Thousand Sons.cat
3413-b8fd-e22c-da4f:melee:armoured-tracks,3413-b8fd-e22c-da4f,Armoured tracks,melee,3,4+,6,0,1,-,,,,,,,,,Chaos - Thousand Sons.cat
3413-b8fd-e22c-da4f:ranged:inferno-combi-weapon,3413-b8fd-e22c-da4f,Inferno combi-weapon,ranged,1,4+,4,-2,1,"Anti-Infantry 4+, Devastating Wounds, Rapid Fire 1",24,,,,,,,,Chaos - Thousand Sons.cat
3413-b8fd-e22c-da4f:ranged:inferno-combi-bolter,3413-b8fd-e22c-da4f,Inferno combi-bolter,ranged,2,3+,4,-2,1,Rapid Fire 2,24,,,,,,,,Chaos - Thousand Sons.cat
3413-b8fd-e22c-da4f:ranged:demolisher-cannon,3413-b8fd-e22c-da4f,Demolisher cannon,ranged,D6+3,3+,14,-3,D6,Blast,24,,,,,,,,Chaos - Thousand Sons.cat
c3a6-8fab-45f0-2d45:ranged:inferno-bolt-pistol,c3a6-8fab-45f0-2d45,Inferno bolt pistol,ranged,1,2+,4,-1,1,Pistol,12,,,,,,,,Chaos - Thousand Sons.cat
c3a6-8fab-45f0-2d45:melee:force-weapon,c3a6-8fab-45f0-2d45,Force weapon,melee,4,3+,6,-1,D3,Psychic,,,,,,,,,Chaos - Thousand Sons.cat
c3a6-8fab-45f0-2d45:melee:prosperine-khopesh,c3a6-8fab-45f0-2d45,Prosperine khopesh,melee,4,2+,5,-2,2,-,,,,,,,,,Chaos - Thousand Sons.cat
c3a6-8fab-45f0-2d45:ranged:astral-blast,c3a6-8fab-45f0-2d45,Astral Blast,ranged,D6,2+,6,-2,D3,"Blast, Devastating Wounds, Psychic",18,,,,,,,,Chaos - Thousand Sons.cat
1724-8c9c-c385-16c6:ranged:inferno-bolt-pistol,1724-8c9c-c385-16c6,Inferno bolt pistol,ranged,1,2+,4,-1,1,Pistol,12,,,,,,,,Chaos - Thousand Sons.cat
1724-8c9c-c385-16c6:melee:force-weapon,1724-8c9c-c385-16c6,Force weapon,melee,4,3+,6,-1,D3,Psychic,,,,,,,,,Chaos - Thousand Sons.cat
1724-8c9c-c385-16c6:melee:prosperine-khopesh,1724-8c9c-c385-16c6,Prosperine khopesh,melee,4,2+,5,-2,2,-,,,,,,,,,Chaos - Thousand Sons.cat
1724-8c9c-c385-16c6:ranged:arcane-fire,1724-8c9c-c385-16c6,Arcane Fire,ranged,D6,N/A,6,-2,D3,"Ignores Cover, Psychic, Torrent",18,,,,,,,,Chaos - Thousand Sons.cat
d2f1-7a0b-f7cd-9b46:melee:forgefiend-jaws,d2f1-7a0b-f7cd-9b46,Forgefiend jaws,melee,5,3+,7,0,2,-,,,,,,,,,Chaos - Thousand Sons.cat
d2f1-7a0b-f7cd-9b46:ranged:ectoplasma-cannon,d2f1-7a0b-f7cd-9b46,Ectoplasma cannon,ranged,D3,3+,10,-3,3,Blast,36,,,,,,,,Chaos - Thousand Sons.cat
d2f1-7a0b-f7cd-9b46:melee:forgefiend-claws,d2f1-7a0b-f7cd-9b46,Forgefiend claws,melee,3,3+,6,0,1,-,,,,,,,,,Chaos - Thousand Sons.cat
d2f1-7a0b-f7cd-9b46:ranged:hades-autocannon,d2f1-7a0b-f7cd-9b46,Hades autocannon,ranged,6,3+,8,-2,2,-,36,,,,,,,,Chaos - Thousand Sons.cat
5b9d-e3c1-3d55-8276:ranged:twin-lascannon,5b9d-e3c1-3d55-8276,Twin lascannon,ranged,1,3+,12,-3,D6+1,Twin-linked,48,,,,,,,,Chaos - Thousand Sons.cat
5b9d-e3c1-3d55-8276:ranged:twin-inferno-heavy-bolter,5b9d-e3c1-3d55-8276,Twin inferno heavy bolter,ranged,3,3+,5,-2,2,"Sustained Hits 1, Twin-linked",36,,,,,,,,Chaos - Thousand Sons.cat
5b9d-e3c1-3d55-8276:ranged:helbrute-plasma-cannon,5b9d-e3c1-3d55-8276,Helbrute plasma cannon,ranged,D3,3+,8,-3,3,"Blast, Hazardous",36,,,,,,,,Chaos - Thousand Sons.cat
5b9d-e3c1-3d55-8276:ranged:inferno-combi-bolter,5b9d-e3c1-3d55-8276,Inferno combi-bolter,ranged,2,3+,4,-2,1,Rapid Fire 2,24,,,,,,,,Chaos - Thousand Sons.cat
5b9d-e3c1-3d55-8276:ranged:heavy-flamer,5b9d-e3c1-3d55-8276,Heavy flamer,ranged,D6,N/A,5,-2,1,"Ignores Cover, Torrent",12,,,,,,,,Chaos - Thousand Sons.cat
5b9d-e3c1-3d55-8276:ranged:twin-autocannon,5b9d-e3c1-3d55-8276,Twin autocannon,ranged,2,3+,9,-1,3,Twin-linked,48,,,,,,,,Chaos - Thousand Sons.cat
5b9d-e3c1-3d55-8276:ranged:multi-melta,5b9d-e3c1-3d55-8276,Multi-melta,ranged,2,3+,9,-4,D6,Melta 2,18,,,,,,,,Chaos - Thousand Sons.cat
5b9d-e3c1-3d55-8276:melee:power-scourge,5b9d-e3c1-3d55-8276,Power scourge,melee,8,3+,7,-1,2,-,,,,,,,,,Chaos - Thousand Sons.cat
5b9d-e3c1-3d55-8276:melee:helbrute-hammer,5b9d-e3c1-3d55-8276,Helbrute hammer,melee,5,4+,14,-3,D6+1,-,,,,,,,,,Chaos - Thousand Sons.cat
5b9d-e3c1-3d55-8276:ranged:➤-missile-launcher---frag,5b9d-e3c1-3d55-8276,➤ Missile launcher - frag,ranged,D6,3+,4,0,1,Blast,48,,,,,,,,Chaos - Thousand Sons.cat
