unit_id,faction,name,toughness,save,invulnerable_save,wounds,move,leadership,objective_control,points,models_min,models_max,feel_no_pain,damage_cap,selection_type,source_file
9610-b148-8433-93b8,Imperium - Adeptus Custodes,Custodian Wardens,6,2+,,3,"6""",6+,2,210,4,5,,,unit,Imperium - Adeptus Custodes.cat
7099-71b-56e8-7191,Imperium - Adeptus Custodes,Knight-Centura,3,3+,,4,"6""",6+,1,55,1,1,,,model,Imperium - Adeptus Custodes.cat
3ec3-a4df-fdbf-5507,Imperium - Adeptus Custodes,Prosecutors,3,3+,,1,"6""",6+,2,40,1,1,,,unit,Imperium - Adeptus Custodes.cat
b61c-b815-65c0-b1cc,Imperium - Adeptus Custodes,Shield-Captain,6,2+,,6,"6""",6+,2,120,1,1,,,model,Imperium - Adeptus Custodes.cat
6319-eeba-b717-bd86,Imperium - Adeptus Custodes,Shield-Captain in Allarus Terminator Armour,7,2+,,7,"5""",6+,2,130,1,1,,,model,Imperium - Adeptus Custodes.cat
58fa-4a25-a5af-1144,Imperium - Adeptus Custodes,Shield-Captain on Dawneagle Jetbike,7,2+,,8,"12""",6+,2,150,1,1,,,model,Imperium - Adeptus Custodes.cat
7d7c-c212-47a3-38e4,Imperium - Adeptus Custodes,Trajann Valoris,6,2+,,7,"6""",5+,2,140,1,1,,,model,Imperium - Adeptus Custodes.cat
8103-2e01-5d6a-b761,Imperium - Adeptus Custodes,Valerian,6,2+,,6,"6""",6+,2,110,1,1,,,model,Imperium - Adeptus Custodes.cat
188b-e48b-29f-1456,Imperium - Adeptus Custodes,Venerable Contemptor Dreadnought,9,2+,,10,"6""",6+,3,170,1,1,,,model,Imperium - Adeptus Custodes.cat
76be-3bcb-cf4-bcbd,Imperium - Adeptus Custodes,Venerable Land Raider,12,2+,,16,"10""",6+,5,220,1,1,,,model,Imperium - Adeptus Custodes.cat
918b-c9ed-7af7-74df,Imperium - Adeptus Custodes,Vertus Praetors,7,2+,,5,"12""",6+,2,150,2,3,,,unit,Imperium - Adeptus Custodes.cat
dd2d-568a-9c56-1b6e,Imperium - Adeptus Custodes,Vigilators,3,3+,,1,"6""",6+,1,45,1,1,,,unit,Imperium - Adeptus Custodes.cat
503b-f7be-eeeb-9e31,Imperium - Adeptus Custodes,Witchseekers,3,3+,,1,"6""",6+,1,45,1,1,,,unit,Imperium - Adeptus Custodes.cat
af0f-5212-907e-7125,Imperium - Adeptus Custodes,Custodian Guard with Adrasite and Pyrithite spears,6,2+,,3,"6""",6+,2,250,5,5,,,unit,Imperium - Adeptus Custodes.cat
6f9f-e6aa-ba13-aab1,Imperium - Adeptus Custodes,Sagittarum Custodians,6,2+,,3,"6""",6+,2,225,5,5,,,unit,Imperium - Adeptus Custodes.cat
03bc-0141-b967-40e0,Imperium - Adeptus Custodes,Aquilon Custodians,7,2+,,4,"5""",6+,2,195,3,6,,,unit,Imperium - Adeptus Custodes.cat
00ab-41c4-cf52-4ad2,Imperium - Adeptus Custodes,Agamatus Custodians,6,2+,,4,"12""",6+,2,225,3,6,,,unit,Imperium - Adeptus Custodes.cat
201e-e502-a8d1-3974,Imperium - Adeptus Custodes,Venatari Custodians,6,2+,,3,"10""",6+,2,165,3,6,,,unit,Imperium - Adeptus Custodes.cat
4988-d93e-5034-2b3c,Imperium - Adeptus Custodes,Contemptor-Galatus Dreadnought,9,2+,,10,"6""",6+,3,165,1,1,,,model,Imperium - Adeptus Custodes.cat
db3b-02cd-87a2-3b52,Imperium - Adeptus Custodes,Contemptor-Achillus Dreadnought,9,2+,,10,"6""",6+,3,155,1,1,,,model,Imperium - Adeptus Custodes.cat
06df-2fb2-8dfa-2fce,Imperium - Adeptus Custodes,Pallas Grav-attack,8,2+,,9,"12""",6+,2,105,1,1,,,model,Imperium - Adeptus Custodes.cat
3ee2-62a9-af84-1a90,Imperium - Adeptus Custodes,Caladius Grav-tank,11,2+,,14,"10""",6+,4,215,1,1,,,model,Imperium - Adeptus Custodes.cat
e7d8-1c73-7d03-8b62,Imperium - Adeptus Custodes,Telemon Heavy Dreadnought,10,2+,,12,"8""",6+,4,225,1,1,,,model,Imperium - Adeptus Custodes.cat
f35e-ef9c-9ef4-77e1,Imperium - Adeptus Custodes,Coronus Grav-carrier,12,2+,,16,"12""",6+,5,200,1,1,,,model,Imperium - Adeptus Custodes.cat
9c1a-7efd-ed36-440e,Imperium - Adeptus Custodes,Orion Assault Dropship,12,2+,,22,"20""",6+,0,690,1,1,,,model,Imperium - Adeptus Custodes.cat
9335-74d9-ad68-3ff7,Imperium - Adeptus Custodes,Ares Gunship,12,2+,,22,"20""",6,0,580,1,1,,,model,Imperium - Adeptus Custodes.cat
de0b-37e9-b9f5-d3a6,Imperium - Adeptus Custodes,Guardian of the Throne [Crucible],6,2+,,6,"6""",6+,2,130,1,1,,,model,Imperium - Adeptus Custodes.cat
e58d-17d4-71f8-4137,Imperium - Adeptus Custodes,Null Maiden [Crucible],3,3+,,4,"6""",6+,1,65,1,1,,,model,Imperium - Adeptus Custodes.cat
c11a-f70a-2877-ed27,Imperium - Adeptus Custodes,Kataphraktoi Exemplar [Crucible],7,2+,,8,"12""",6+,2,150,1,1,,,model,Imperium - Adeptus Custodes.cat
7662-5fde-16f1-5267,Imperium - Adeptus Mechanicus,Archaeopter Fusilave,9,3+,,10,"20+""",7+,0,160,1,1,,,model,Imperium - Adeptus Mechanicus.cat
d54e-1007-26b5-6a79,Imperium - Adeptus Mechanicus,Archaeopter Stratoraptor,9,3+,,10,"20+""",7+,0,185,1,1,,,model,Imperium - Adeptus Mechanicus.cat
295-769-8893-2bb0,Imperium - Adeptus Mechanicus,Archaeopter Transvector,9,3+,,10,"20+""",7+,0,150,1,1,,,model,Imperium - Adeptus Mechanicus.cat
1f1e-2989-4762-cf88,Imperium - Adeptus Mechanicus,Belisarius Cawl,8,2+,,10,"8""",6+,3,210,1,1,,,model,Imperium - Adeptus Mechanicus.cat
fd5a-f7a3-833c-85b,Imperium - Adeptus Mechanicus,Corpuscarii Electro-Priests,3,7+,,1,"6""",7+,1,65,5,10,,,unit,Imperium - Adeptus Mechanicus.cat
841-f339-8086-efe2,Imperium - Adeptus Mechanicus,Fulgurite Electro-Priests,3,7+,,1,"6""",7+,1,70,5,10,,,unit,Imperium - Adeptus Mechanicus.cat
7efb-de37-79c4-cccb,Imperium - Adeptus Mechanicus,Ironstrider Ballistarii,7,3+,,7,"10""",7+,2,85,1,3,,,unit,Imperium - Adeptus Mechanicus.cat
2d5d-40b5-4ac8-cedc,Imperium - Adeptus Mechanicus,Ironstrider Ballistarius (Twin cognis autocannon),7,3+,,7,"10""",7+,2,85,1,1,,,model,Imperium - Adeptus Mechanicus.cat
8fc1-9168-5137-2b5d,Imperium - Adeptus Mechanicus,Ironstrider Ballistarius (Twin cognis lascannon),7,3+,,7,"10""",7+,2,85,1,1,,,model,Imperium - Adeptus Mechanicus.cat
bd6c-8683-8bc4-962d,Imperium - Adeptus Mechanicus,Kastelan Robots,9,2+,,7,"6""",7+,2,180,2,4,,,unit,Imperium - Adeptus Mechanicus.cat
a46f-848-b87d-4484,Imperium - Adeptus Mechanicus,Kataphron Breachers,7,3+,,3,"5""",7+,1,160,3,6,,,unit,Imperium - Adeptus Mechanicus.cat
7bee-a476-2167-76e7,Imperium - Adeptus Mechanicus,Kataphron Destroyers,6,3+,,3,"5""",7+,1,105,3,6,,,unit,Imperium - Adeptus Mechanicus.cat
ea05-4db7-9ee6-7a87,Imperium - Adeptus Mechanicus,Onager Dunecrawler,10,2+,,11,"8""",7+,3,155,1,1,,,model,Imperium - Adeptus Mechanicus.cat
b31e-5003-5b63-a305,Imperium - Adeptus Mechanicus,Pteraxii Skystalkers,4,4+,,2,"12""",7+,1,75,5,10,,,unit,Imperium - Adeptus Mechanicus.cat
958-a256-360-8620,Imperium - Adeptus Mechanicus,Pteraxii Sterylizors,4,4+,,2,"12""",7+,1,80,5,10,,,unit,Imperium - Adeptus Mechanicus.cat
5797-adb8-930-e832,Imperium - Adeptus Mechanicus,Serberys Raiders,4,4+,,2,"12""",7+,2,60,3,6,,,unit,Imperium - Adeptus Mechanicus.cat
e775-4fe1-832b-95ca,Imperium - Adeptus Mechanicus,Serberys Sulphurhounds,4,4+,,2,"12""",7+,2,55,3,6,,,unit,Imperium - Adeptus Mechanicus.cat
9b4-26b2-9e6d-a62d,Imperium - Adeptus Mechanicus,Sicarian Infiltrators,4,4+,,2,"8""",7+,1,75,5,10,,,unit,Imperium - Adeptus Mechanicus.cat
8863-9784-8377-aa7a,Imperium - Adeptus Mechanicus,Sicarian Ruststalkers,4,4+,,2,"8""",7+,1,80,5,10,,,unit,Imperium - Adeptus Mechanicus.cat
b897-e4c6-fcb6-6538,Imperium - Adeptus Mechanicus,Skitarii Marshal,3,4+,,3,"6""",6,1,35,1,1,,,model,Imperium - Adeptus Mechanicus.cat
de59-f65c-181a-8509,Imperium - Adeptus Mechanicus,Skitarii Rangers,3,4+,,1,"6""",7+,2,85,10,11,,,unit,Imperium - Adeptus Mechanicus.cat
ba33-c21-bddc-ab0,Imperium - Adeptus Mechanicus,Skitarii Vanguard,3,4+,,1,"6""",7+,2,95,10,11,,,unit,Imperium - Adeptus Mechanicus.cat
3fcc-b6a1-399b-1a29,Imperium - Adeptus Mechanicus,Skorpius Disintegrator,10,2+,,12,"10""",7+,3,165,1,1,,,model,Imperium - Adeptus Mechanicus.cat
2b9c-3982-701d-f8fd,Imperium - Adeptus Mechanicus,Skorpius Dunerider,9,3+,,11,"12""",7+,2,85,1,1,,,model,Imperium - Adeptus Mechanicus.cat
3053-c0c1-aedd-b211,Imperium - Adeptus Mechanicus,Sydonian Dragoons with taser lances,7,3+,,7,"10""",7+,2,65,1,3,,,unit,Imperium - Adeptus Mechanicus.cat
54c7-b18a-e3b6-0431,Imperium - Adeptus Mechanicus,Sydonian Dragoon with taser lance,7,3+,,7,"10""",7+,2,65,1,1,,,model,Imperium - Adeptus Mechanicus.cat
6424-ed86-9e15-3e14,Imperium - Adeptus Mechanicus,Tech-Priest Dominus,4,2+,,4,"6""",7+,1,65,1,1,,,model,Imperium - Adeptus Mechanicus.cat
c0e0-4d86-96d2-ec86,Imperium - Adeptus Mechanicus,Tech-Priest Enginseer,4,3+,,3,"6""",7+,1,55,1,1,,,model,Imperium - Adeptus Mechanicus.cat
2d9b-610a-dc4d-15ae,Imperium - Adeptus Mechanicus,Tech-Priest Manipulus,4,2+,,4,"6""",7+,1,60,1,1,,,model,Imperium - Adeptus Mechanicus.cat
fa82-61cc-aa85-e94c,Imperium - Adeptus Mechanicus,Technoarcheologist,4,3+,,3,"6""",7+,1,45,1,1,,,model,Imperium - Adeptus Mechanicus.cat
d59d-ef1-9ef8-4f44,Imperium - Adeptus Mechanicus,Cybernetica Datasmith,4,2+,,3,"6""",7+,1,35,1,1,,,model,Imperium - Adeptus Mechanicus.cat
705b-2635-fcab-48f9,Imperium - Adeptus Mechanicus,Secutarii Hoplites [Legends],3,5+,,1,"6""",7+,1,65,5,11,,,unit,Imperium - Adeptus Mechanicus.cat
7774-a50b-cb1e-8372,Imperium - Adeptus Mechanicus,Secutarii Peltasts [Legends],3,5+,,1,"6""",7+,1,50,5,11,,,unit,Imperium - Adeptus Mechanicus.cat
3639-75ba-cab2-c159,Imperium - Adeptus Mechanicus,Terrax-Pattern Termite [Legends],10,3+,,14,"8""",6+,2,200,1,1,,,model,Imperium - Adeptus Mechanicus.cat
52e7-9347-3f16-9eec,Imperium - Adeptus Mechanicus,Sydonian Skatros,4,4+,,4,"8""",7+,1,50,1,3,,,unit,Imperium - Adeptus Mechanicus.cat
d99a-6563-8c08-23c,Imperium - Adeptus Mechanicus,Sydonian Dragoons with radium jezzails,7,3+,,7,"10""",7+,2,55,1,3,,,unit,Imperium - Adeptus Mechanicus.cat
2183-5b38-1726-2a11,Imperium - Adeptus Mechanicus,Servitors [Legends],3,4+,,1,"6""",8+,0,50,4,4,,,unit,Imperium - Adeptus Mechanicus.cat
a523-606f-b05c-851e,Imperium - Adeptus Mechanicus,Servitor Battleclade,4,4+,,1,"6""",8+,1,60,9,9,,,unit,Imperium - Adeptus Mechanicus.cat
18e0-96d4-7d85-2b3b,Imperium - Adeptus Mechanicus,Magos [Crucible],4,2+,,4,"6""",7+,1,70,1,1,,,model,Imperium - Adeptus Mechanicus.cat
7d17-4620-8dbf-4ef6,Imperium - Adeptus Mechanicus,Cohort Commander [Crucible],3,4+,,3,"6""",6+,1,45,1,1,,,model,Imperium - Adeptus Mechanicus.cat
6b3e-11ad-7a9d-ca5d,Imperium - Adeptus Mechanicus,Ironstrider Alpha [Crucible],7,3+,,7,"10""",7+,2,80,1,1,,,model,Imperium - Adeptus Mechanicus.cat
7135-8430-eb02-ded4,Imperium - Adeptus Mechanicus,Thulia Ghuld,8,2+,,10,"8""",6+,3,210,1,1,,,model,Imperium - Adeptus Mechanicus.cat
52d3-71a9-f755-d6aa,Imperium - Adeptus Mechanicus,Hastarii Exterminators,4,3+,,2,"5""",7+,1,135,5,5,,,unit,Imperium - Adeptus Mechanicus.cat
d653-1ac3-d944-224f,Imperium - Adeptus Mechanicus,Hastarii Fusiliers,4,3+,,2,"5""",7+,1,145,5,5,,,unit,Imperium - Adeptus Mechanicus.cat
efa3-2cf5-dcfb-b976,Imperium - Agents of the Imperium,Vindicare Assassin,4,6+,,4,"7""",6+,1,110,1,1,,,model,Imperium - Agents of the Imperium.cat
5e5e-d6b2-6a1c-aa69,Imperium - Agents of the Imperium,Culexus Assassin,4,6+,,4,"7""",6+,1,85,1,1,,,model,Imperium - Agents of the Imperium.cat
f201-1f4a-b907-d9d1,Imperium - Agents of the Imperium,Eversor Assassin,4,6+,,4,"9""",6+,1,110,1,1,,,model,Imperium - Agents of the Imperium.cat
1cfe-be05-5603-133,Imperium - Agents of the Imperium,Callidus Assassin,4,6+,,4,"7""",6+,1,100,1,1,,,model,Imperium - Agents of the Imperium.cat
9360-d8b2-cd92-9e7f,Imperium - Agents of the Imperium,Rogue Trader Entourage,3,4+,,4,"6""",6+,1,75,4,4,,,unit,Imperium - Agents of the Imperium.cat
3953-4e12-fe7b-97e9,Imperium - Agents of the Imperium,Voidsmen-at-Arms,3,4+,,1,"6""",7+,2,50,6,6,,,unit,Imperium - Agents of the Imperium.cat
24d5-9987-4d2-b42b,Imperium - Agents of the Imperium,Imperial Navy Breachers,3,4+,,1,"6""",7+,2,90,10,10,,,unit,Imperium - Agents of the Imperium.cat
6db9-cede-3810-f1f0,Imperium - Agents of the Imperium,Subductor Squad,3,3+,,1,"6""",7+,1,85,10,10,,,unit,Imperium - Agents of the Imperium.cat
ec63-524d-55a-3065,Imperium - Agents of the Imperium,Exaction Squad,3,4+,,1,"6""",7+,1,90,10,10,,,unit,Imperium - Agents of the Imperium.cat
d44c-5cde-cb79-3ec3,Imperium - Agents of the Imperium,Vigilant Squad,3,4+,,1,"6""",7+,2,85,10,10,,,unit,Imperium - Agents of the Imperium.cat
f3a6-de9-584e-c394,Imperium - Agents of the Imperium,Inquisitor Draxus,3,3+,,4,"6""",6+,1,75,1,1,,,model,Imperium - Agents of the Imperium.cat
264a-fc24-3a98-31dc,Imperium - Agents of the Imperium,Inquisitor Coteaz,3,2+,,4,"6""",6+,1,75,1,1,,,model,Imperium - Agents of the Imperium.cat
6e0e-b9a2-f53d-ad0e,Imperium - Agents of the Imperium,Inquisitor Greyfax,3,3+,,4,"6""",6+,1,65,1,1,,,model,Imperium - Agents of the Imperium.cat
4349-390e-e183-f0b,Imperium - Agents of the Imperium,Inquisitor Karamazov [Legends],9,3+,,10,"8""",6+,3,140,1,1,,,model,Imperium - Agents of the Imperium.cat
3e57-b15c-5580-1de1,Imperium - Agents of the Imperium,Inquisitor,3,4+,,4,"6""",6+,1,55,1,1,,,model,Imperium - Agents of the Imperium.cat
d4d2-5f39-6a24-60ab,Imperium - Agents of the Imperium,Inquisitor Eisenhorn [Legends],3,4+,,4,"6""",6+,1,65,1,1,,,model,Imperium - Agents of the Imperium.cat
4f74-c65c-3a56-41d6,Imperium - Agents of the Imperium,UR-025 [Legends],5,3+,,4,"5""",7+,1,55,1,1,,,model,Imperium - Agents of the Imperium.cat
c50a-8-694-6fa6,Imperium - Agents of the Imperium,Neyam Shai Murad [Legends],3,4+,,4,"6""",6+,1,40,1,1,,,model,Imperium - Agents of the Imperium.cat
a8a5-f886-c09e-a6f2,Imperium - Agents of the Imperium,Janus Draik [Legends],3,4+,,4,"6""",6+,1,40,1,1,,,model,Imperium - Agents of the Imperium.cat
bbbf-a0fb-d032-3a61,Imperium - Agents of the Imperium,Damned Legionnaires [Legends],4,3+,,2,"6""",6+,1,90,5,10,,,unit,Imperium - Agents of the Imperium.cat
c29e-e398-9588-7f30,Imperium - Agents of the Imperium,Inquisitor in Terminator Armour [Legends],4,2+,,5,"5""",6+,1,70,1,1,,,model,Imperium - Agents of the Imperium.cat
55cf-8d86-affd-bc9b,Imperium - Agents of the Imperium,Navigator,3,5+,,3,"6""",7+,1,60,1,1,,,model,Imperium - Agents of the Imperium.cat
7554-37de-cd68-68a7,Imperium - Agents of the Imperium,Ministorum Priest,3,6+,,3,"6""",7+,1,40,1,1,,,model,Imperium - Agents of the Imperium.cat
4469-7239-717e-9abd,Imperium - Agents of the Imperium,Inquisitorial Agents,3,5+,,1,"6""",7+,1,50,6,12,,,unit,Imperium - Agents of the Imperium.cat
15c0-9294-7eb8-f3a7,Imperium - Agents of the Imperium,Grey Knights Terminator Squad,5,2+,,3,"5""",6+,2,190,5,5,,,unit,Imperium - Agents of the Imperium.cat
ede2-ae50-5f5b-cced,Imperium - Agents of the Imperium,Inquisitorial Chimera,9,3+,,11,"10""",7+,2,70,1,1,,,model,Imperium - Agents of the Imperium.cat
cbbd-8e0a-fd90-fa0d,Imperium - Agents of the Imperium,Imperial Rhino,9,3+,,10,"12""",6+,2,75,1,1,,,model,Imperium - Agents of the Imperium.cat
73fc-a193-7da1-d9c4,Imperium - Agents of the Imperium,Sisters of Battle Squad,3,3+,,1,"6""",7+,2,100,10,10,,,unit,Imperium - Agents of the Imperium.cat
a5c9-2cb7-d874-8169,Imperium - Agents of the Imperium,Sisters of Battle Immolator,10,3+,,11,"12""",7+,2,100,1,1,,,model,Imperium - Agents of the Imperium.cat
fac5-a242-951a-e1b2,Imperium - Agents of the Imperium,Daemonhost [Legends],3,5+,,3,"6""",7+,0,40,1,2,,,unit,Imperium - Agents of the Imperium.cat
6ee6-7993-3d63-826c,Imperium - Agents of the Imperium,Daemonhost,3,5+,,3,"6""",7+,0,40,1,1,,,model,Imperium - Agents of the Imperium.cat
bd54-3e9f-3f7d-ad5a,Imperium - Agents of the Imperium,Jokaero Weaponsmith [Legends],3,5+,,2,"6""",7+,0,30,1,1,,,model,Imperium - Agents of the Imperium.cat
8b98-0ac7-a0ba-dedf,Imperium - Agents of the Imperium,Corvus Blackstar,10,3+,,14,"20+""",6+,0,180,1,1,,,model,Imperium - Agents of the Imperium.cat
0744-61ce-619d-ffe1,Imperium - Agents of the Imperium,Deathwatch Kill Team,4,3+,,2,"6""",6+,2,100,5,10,,,unit,Imperium - Agents of the Imperium.cat
0b74-440c-ee1d-ca50,Imperium - Agents of the Imperium,Deathwatch Terminator Squad [Legends],5,2+,,3,"5""",6+,1,210,5,10,,,unit,Imperium - Agents of the Imperium.cat
edce-f61c-8029-897f,Imperium - Agents of the Imperium,Fortis Kill Team [Legends],4,3+,,2,"6""",6+,1,100,10,20,,,unit,Imperium - Agents of the Imperium.cat
c538-aaf0-5788-5c07,Imperium - Agents of the Imperium,Indomitor Kill Team [Legends],6,3+,,3,"5""",6+,1,120,10,20,,,unit,Imperium - Agents of the Imperium.cat
88af-6e47-7162-b1be,Imperium - Agents of the Imperium,Kill Team Cassius [Legends],4,3+,,4,"6""",5+,2,220,11,11,,,unit,Imperium - Agents of the Imperium.cat
4681-2af4-acf9-2bce,Imperium - Agents of the Imperium,Proteus Kill Team [Legends],5,3+,,3,"12""",6+,2,160,10,20,,,unit,Imperium - Agents of the Imperium.cat
f527-0a42-15b4-1924,Imperium - Agents of the Imperium,Spectrus Kill Team [Legends],4,3+,,2,"6""",6+,1,90,5,10,,,unit,Imperium - Agents of the Imperium.cat
50a9-30aa-e03a-847d,Imperium - Agents of the Imperium,Veteran Bike Squad [Legends],5,3+,,3,"12""",6+,2,70,3,6,,,unit,Imperium - Agents of the Imperium.cat
f158-1e0b-585b-bf40,Imperium - Agents of the Imperium,Watch Captain Artemis,4,3+,,4,"6""",6+,1,65,1,1,,,model,Imperium - Agents of the Imperium.cat
cfa5-df26-a886-9975,Imperium - Agents of the Imperium,Watch Master,4,2+,,5,"6""",6+,1,95,1,1,,,model,Imperium - Agents of the Imperium.cat
4e74-3710-7a66-9d6c,Imperium - Agents of the Imperium,Sanctifiers,3,6+,,1,"6""",7+,1,100,9,11,,,unit,Imperium - Agents of the Imperium.cat
6315-d3e6-aa1c-69e4,Imperium - Agents of the Imperium,Inquisitor Ostromandeus [Legends],3,3+,,4,"6""",6+,1,65,2,2,,,unit,Imperium - Agents of the Imperium.cat
b040-ce24-7e1a-c903,Imperium - Agents of the Imperium,Aquila Kill Team,4,3+,,2,"6""",6+,2,100,1,1,,,unit,Imperium - Agents of the Imperium.cat
90e0-c5a9-17c5-fba4,Imperium - Agents of the Imperium,Martial Agent [Crucible],3,4+,,4,"6""",6+,1,60,1,1,,,model,Imperium - Agents of the Imperium.cat
9a75-f3a2-bff5-9f08,Imperium - Agents of the Imperium,Deathwatch Agent [Crucible],4,3+,,5,"6""",6+,1,105,1,1,,,model,Imperium - Agents of the Imperium.cat
2b47-b5e8-b297-7bd8,Imperium - Agents of the Imperium,Enthroned Agent [Crucible],7,3+,,9,"8""",6+,3,120,1,1,,,model,Imperium - Agents of the Imperium.cat
2a3f-b53b-6ea4-6da9,Imperium - Agents of the Imperium,Inquisitor Kroyle,4,3+,,6,"12""",6+,2,100,1,1,,,model,Imperium - Agents of the Imperium.cat
cb99-456-f100-40ed,Imperium - Astra Militarum - Library,Aegis Defence Line,12,2+,,10,-,7+,0,145,1,1,,,model,Imperium - Astra Militarum - Library.cat
7e34-20cf-1149-74a1,Imperium - Astra Militarum - Library,Armoured Sentinels,8,2+,,7,"8""",7+,2,65,1,2,,,unit,Imperium - Astra Militarum - Library.cat
9a8d-8c1-315a-4948,Imperium - Astra Militarum - Library,Armoured Sentinel,8,2+,,7,"8""",7+,2,65,1,1,,,model,Imperium - Astra Militarum - Library.cat
a6a1-1612-f982-31,Imperium - Astra Militarum - Library,Baneblade,13,2+,,24,"12""",7+,8,450,1,1,,,model,Imperium - Astra Militarum - Library.cat
d10-48db-3241-ec72,Imperium - Astra Militarum - Library,Banehammer,13,2+,,24,"12""",7+,8,420,1,1,,,model,Imperium - Astra Militarum - Library.cat
30f5-d90a-9811-d763,Imperium - Astra Militarum - Library,Banesword,13,2+,,24,"12""",7+,8,450,1,1,,,model,Imperium - Astra Militarum - Library.cat
bf53-4ab3-ff75-9aa0,Imperium - Astra Militarum - Library,Basilisk,9,3+,,11,"10""",7+,3,140,1,1,,,model,Imperium - Astra Militarum - Library.cat
2b49-4d03-aaf5-3532,Imperium - Astra Militarum - Library,Cadian Castellan,3,5+,,4,"6""",7+,1,55,1,1,,,model,Imperium - Astra Militarum - Library.cat
4d28-f2a7-67c1-eb2e,Imperium - Astra Militarum - Library,Cadian Command Squad,3,5+,,3,"6""",7+,1,65,5,5,,,unit,Imperium - Astra Militarum - Library.cat
cf23-58db-8ba4-9ec8,Imperium - Astra Militarum - Library,Chimera,9,3+,,11,"10""",7+,2,85,1,1,,,model,Imperium - Astra Militarum - Library.cat
a979-5b21-dc69-b949,Imperium - Astra Militarum - Library,Commissar,3,5+,,3,"6""",6+,1,30,1,1,,,model,Imperium - Astra Militarum - Library.cat
e19f-b9b8-75d5-8520,Imperium - Astra Militarum - Library,Deathstrike,10,3+,,11,"10""",7+,3,145,1,1,,,model,Imperium - Astra Militarum - Library.cat
8342-57dd-69d3-e698,Imperium - Astra Militarum - Library,Doomhammer,13,2+,,24,"12""",7+,8,415,1,1,,,model,Imperium - Astra Militarum - Library.cat
653d-80-d715-7d55,Imperium - Astra Militarum - Library,Gaunt’s Ghosts,3,4+,,3,"6""",6+,1,100,6,6,,,unit,Imperium - Astra Militarum - Library.cat
8277-6399-5d74-760d,Imperium - Astra Militarum - Library,Hellhammer,13,2+,,24,"12""",7+,8,420,1,1,,,model,Imperium - Astra Militarum - Library.cat
c28b-c3af-38b2-8865,Imperium - Astra Militarum - Library,Hellhound,10,2+,,11,"10""",7+,3,125,1,1,,,model,Imperium - Astra Militarum - Library.cat
4967-19b6-1e2a-a300,Imperium - Astra Militarum - Library,Hydra,9,3+,,11,"10""",7+,3,95,1,1,,,model,Imperium - Astra Militarum - Library.cat
913f-3cb6-fb80-7f6a,Imperium - Astra Militarum - Library,‘Iron Hand’ Straken [Legends],3,3+,,4,"6""",7+,1,55,1,1,,,model,Imperium - Astra Militarum - Library.cat
a9d-55c1-3d24-fa25,Imperium - Astra Militarum - Library,Lord Solar Leontus,4,3+,,8,"12""",6+,2,130,1,1,,,model,Imperium - Astra Militarum - Library.cat
41be-48c9-5476-f47a,Imperium - Astra Militarum - Library,Manticore,10,3+,,11,"10""",7+,3,165,1,1,,,model,Imperium - Astra Militarum - Library.cat
497-36ad-8ecb-f7c7,Imperium - Astra Militarum - Library,Militarum Tempestus Command Squad,3,4+,,3,"6""",7+,1,85,4,4,,,unit,Imperium - Astra Militarum - Library.cat
bcda-f4bb-e726-9bfe,Imperium - Astra Militarum - Library,Nork Deddog,6,4+,,6,"6""",7+,1,60,1,1,,,model,Imperium - Astra Militarum - Library.cat
a7c2-1534-93b0-c0eb,Imperium - Astra Militarum - Library,Ogryn Bodyguard,6,5+,,6,"6""",7+,1,40,1,1,,,model,Imperium - Astra Militarum - Library.cat
4ad0-e988-a513-9530,Imperium - Astra Militarum - Library,Primaris Psyker,3,5+,,3,"6""",7+,1,60,1,1,,,model,Imperium - Astra Militarum - Library.cat
5da1-9869-294e-8187,Imperium - Astra Militarum - Library,Regimental Attachés [Legends],3,5+,,1,"6""",7+,1,40,3,3,,,unit,Imperium - Astra Militarum - Library.cat
f556-a33d-dc90-d6fc,Imperium - Astra Militarum - Library,Tech-Priest Enginseer,4,3+,,3,"6""",7+,1,45,1,1,,,model,Imperium - Astra Militarum - Library.cat
2127-efcc-1f62-7fab,Imperium - Astra Militarum - Library,Rogal Dorn Battle Tank,12,2+,,18,"10""",7+,5,260,1,1,,,model,Imperium - Astra Militarum - Library.cat
4424-a6ec-6d9e-a936,Imperium - Astra Militarum - Library,Scout Sentinels,7,3+,,7,"10""",7+,2,55,1,2,,,unit,Imperium - Astra Militarum - Library.cat
e7ef-c8cc-3f5f-955a,Imperium - Astra Militarum - Library,Scout Sentinel,7,3+,,7,"10""",7+,2,55,1,1,,,model,Imperium - Astra Militarum - Library.cat
a8d5-81f9-96a0-fd12,Imperium - Astra Militarum - Library,Sergeant Harker [Legends],4,5+,,3,"6""",7+,1,40,1,1,,,model,Imperium - Astra Militarum - Library.cat
1b48-2f2-8e9c-1308,Imperium - Astra Militarum - Library,Shadowsword,13,2+,,24,"12""",7+,8,410,1,1,,,model,Imperium - Astra Militarum - Library.cat
4d50-e535-616a-259c,Imperium - Astra Militarum - Library,Sly Marbo,3,5+,,4,"6""",7+,1,55,1,1,,,model,Imperium - Astra Militarum - Library.cat
892b-678c-72e6-ee58,Imperium - Astra Militarum - Library,Stormlord,13,2+,,24,"12""",7+,8,430,1,1,,,model,Imperium - Astra Militarum - Library.cat
