faction,unit_name,selection_type,unit_id,source_file,unit_points,models_min,models_max,weapon_id,weapon_name,weapon_type,range_inches,attacks,skill,strength,ap,damage,attacks_average,strength_average,damage_average,attacks_parse_status,strength_parse_status,damage_parse_status,raw_damage_throughput,keywords,hit_modifier,wound_modifier,reroll_hits,reroll_wounds,lethal_hits,sustained_hits,devastating_wounds
Chaos - Thousand Sons,Scarab Occult Terminators,unit,b1cf-c5-5121-92a4,Chaos - Thousand Sons.cat,180,5,10,b1cf-c5-5121-92a4:soulreaper-cannon,Soulreaper cannon,ranged,24,6,3+,6,-2,1,6.00,6.00,1.00,ok,ok,ok,6.00,Devastating Wounds,,,,,,,
Chaos - Thousand Sons,Screamers,unit,7cbe-2406-8e67-aff5,Chaos - Thousand Sons.cat,80,3,6,7cbe-2406-8e67-aff5:lamprey-bite,Lamprey bite,melee,,3,3+,6,-2,2,3.00,6.00,2.00,ok,ok,ok,6.00,"Anti-MONSTER 4+, Anti-VEHICLE 4+",,,,,,,
Chaos - Thousand Sons,Sekhetar Robots,unit,fe4b-b3a4-69b7-3088,Chaos - Thousand Sons.cat,80,2,4,fe4b-b3a4-69b7-3088:close-combat-weapon,Close combat weapon,melee,,3,4+,5,0,1,3.00,5.00,1.00,ok,ok,ok,3.00,-,,,,,,,
Chaos - Thousand Sons,Sekhetar Robots,unit,fe4b-b3a4-69b7-3088,Chaos - Thousand Sons.cat,80,2,4,fe4b-b3a4-69b7-3088:heavy-warpflamer,Heavy warpflamer,ranged,12,D6,N/A,5,-2,1,3.50,5.00,1.00,ok,ok,ok,3.50,"Ignores Cover, Torrent",,,,,,,
Chaos - Thousand Sons,Sekhetar Robots,unit,fe4b-b3a4-69b7-3088,Chaos - Thousand Sons.cat,80,2,4,fe4b-b3a4-69b7-3088:hellfyre-missile-rack,Hellfyre missile rack,ranged,36,2,4+,10,-2,3,2.00,10.00,3.00,ok,ok,ok,6.00,-,,,,,,,
Chaos - Thousand Sons,Sekhetar Robots,unit,fe4b-b3a4-69b7-3088,Chaos - Thousand Sons.cat,80,2,4,fe4b-b3a4-69b7-3088:power-claw,Power claw,melee,,3,4+,10,-2,2,3.00,10.00,2.00,ok,ok,ok,6.00,-,,,,,,,
Chaos - Thousand Sons,Sekhetar Robots,unit,fe4b-b3a4-69b7-3088,Chaos - Thousand Sons.cat,80,2,4,fe4b-b3a4-69b7-3088:pyreflux-meltagun,Pyreflux meltagun,ranged,12,1,4+,10,-4,D6,1.00,10.00,3.50,ok,ok,ok,3.50,Melta 2,,,,,,,
Chaos - Thousand Sons,Sekhetar Robots,unit,fe4b-b3a4-69b7-3088,Chaos - Thousand Sons.cat,80,2,4,fe4b-b3a4-69b7-3088:warpflame-projector,Warpflame projector,ranged,12,D3,N/A,3,-1,1,2.00,3.00,1.00,ok,ok,ok,2.00,"Ignores Cover, Torrent",,,,,,,
Chaos - Thousand Sons,Sorcerer,model,af1e-9a3d-785c-47f8,Chaos - Thousand Sons.cat,80,1,1,af1e-9a3d-785c-47f8:force-weapon,Force weapon,melee,,4,3+,6,-1,D3,4.00,6.00,2.00,ok,ok,ok,8.00,Psychic,,,,,,,
Chaos - Thousand Sons,Sorcerer,model,af1e-9a3d-785c-47f8,Chaos - Thousand Sons.cat,80,1,1,af1e-9a3d-785c-47f8:inferno-bolt-pistol,Inferno bolt pistol,ranged,12,1,2+,4,-1,1,1.00,4.00,1.00,ok,ok,ok,1.00,Pistol,,,,,,,
Chaos - Thousand Sons,Sorcerer,model,af1e-9a3d-785c-47f8,Chaos - Thousand Sons.cat,80,1,1,af1e-9a3d-785c-47f8:pandaemonic-delusion,Pandaemonic Delusion,ranged,24,6,3+,5,-1,1,6.00,5.00,1.00,ok,ok,ok,6.00,"Psychic, Sustained Hits 3",,,,,,,
Chaos - Thousand Sons,Sorcerer,model,af1e-9a3d-785c-47f8,Chaos - Thousand Sons.cat,80,1,1,af1e-9a3d-785c-47f8:prosperine-khopesh,Prosperine khopesh,melee,,3,3+,5,-2,2,3.00,5.00,2.00,ok,ok,ok,6.00,-,,,,,,,
Chaos - Thousand Sons,Sorcerer in Terminator Armour,model,c6d1-e73b-9d26-5d8b,Chaos - Thousand Sons.cat,85,1,1,c6d1-e73b-9d26-5d8b:force-weapon,Force weapon,melee,,4,3+,6,-1,D3,4.00,6.00,2.00,ok,ok,ok,8.00,Psychic,,,,,,,
Chaos - Thousand Sons,Sorcerer in Terminator Armour,model,c6d1-e73b-9d26-5d8b,Chaos - Thousand Sons.cat,85,1,1,c6d1-e73b-9d26-5d8b:gaze-of-hate,Gaze of Hate,ranged,18,3,3+,4,-3,2,3.00,4.00,2.00,ok,ok,ok,6.00,"Anti-MONSTER 4+, Anti-VEHICLE 4+, Devastating Wounds, Psychic",,,,,,,
Chaos - Thousand Sons,Sorcerer in Terminator Armour,model,c6d1-e73b-9d26-5d8b,Chaos - Thousand Sons.cat,85,1,1,c6d1-e73b-9d26-5d8b:inferno-combi-bolter,Inferno combi-bolter,ranged,24,2,3+,4,-2,1,2.00,4.00,1.00,ok,ok,ok,2.00,Rapid Fire 2,,,,,,,
Chaos - Thousand Sons,Sorcerer in Terminator Armour,model,c6d1-e73b-9d26-5d8b,Chaos - Thousand Sons.cat,85,1,1,c6d1-e73b-9d26-5d8b:inferno-combi-weapon,Inferno combi-weapon,ranged,24,1,4+,4,-2,1,1.00,4.00,1.00,ok,ok,ok,1.00,"Anti-Infantry 4+, Devastating Wounds, Rapid Fire 1",,,,,,,
Chaos - Thousand Sons,Sorcerer on Disc of Tzeentch [Legends],model,ef19-b2dd-72ae-4f96,Chaos - Thousand Sons.cat,80,1,1,ef19-b2dd-72ae-4f96:accursed-weapon,Accursed weapon,melee,,6,2+,5,-2,1,6.00,5.00,1.00,ok,ok,ok,6.00,-,,,,,,,
Chaos - Thousand Sons,Sorcerer on Disc of Tzeentch [Legends],model,ef19-b2dd-72ae-4f96,Chaos - Thousand Sons.cat,80,1,1,ef19-b2dd-72ae-4f96:astartes-chainsword,Astartes chainsword,melee,,5,3+,4,-1,1,5.00,4.00,1.00,ok,ok,ok,5.00,-,,,,,,,
Chaos - Thousand Sons,Sorcerer on Disc of Tzeentch [Legends],model,ef19-b2dd-72ae-4f96,Chaos - Thousand Sons.cat,80,1,1,ef19-b2dd-72ae-4f96:bolt-pistol,Bolt pistol,ranged,12,1,2+,4,0,1,1.00,4.00,1.00,ok,ok,ok,1.00,Pistol,,,,,,,
Chaos - Thousand Sons,Sorcerer on Disc of Tzeentch [Legends],model,ef19-b2dd-72ae-4f96,Chaos - Thousand Sons.cat,80,1,1,ef19-b2dd-72ae-4f96:combi-bolter,Combi-bolter,ranged,24,2,2+,4,0,1,2.00,4.00,1.00,ok,ok,ok,2.00,Rapid Fire 2,,,,,,,
Chaos - Thousand Sons,Sorcerer on Disc of Tzeentch [Legends],model,ef19-b2dd-72ae-4f96,Chaos - Thousand Sons.cat,80,1,1,ef19-b2dd-72ae-4f96:combi-weapon,Combi-weapon,ranged,24,1,2+,4,0,1,1.00,4.00,1.00,ok,ok,ok,1.00,"Anti-INFANTRY 4+, Devastating Wounds, Rapid Fire 1",,,,,,,
Chaos - Thousand Sons,Sorcerer on Disc of Tzeentch [Legends],model,ef19-b2dd-72ae-4f96,Chaos - Thousand Sons.cat,80,1,1,ef19-b2dd-72ae-4f96:force-weapon,Force weapon,melee,,4,3+,6,-1,D3,4.00,6.00,2.00,ok,ok,ok,8.00,Psychic,,,,,,,
Chaos - Thousand Sons,Sorcerer on Disc of Tzeentch [Legends],model,ef19-b2dd-72ae-4f96,Chaos - Thousand Sons.cat,80,1,1,ef19-b2dd-72ae-4f96:power-fist,Power fist,melee,,5,2+,8,-2,2,5.00,8.00,2.00,ok,ok,ok,10.00,-,,,,,,,
Chaos - Thousand Sons,Sorcerer on Disc of Tzeentch [Legends],model,ef19-b2dd-72ae-4f96,Chaos - Thousand Sons.cat,80,1,1,ef19-b2dd-72ae-4f96:➤-infernal-gaze---focused-witchfire,➤ Infernal Gaze - focused witchfire,ranged,24,D6,3+,6,-2,D3,3.50,6.00,2.00,ok,ok,ok,7.00,"Devastating Wounds, Hazardous, Psychic",,,,,,,
Chaos - Thousand Sons,Sorcerer on Disc of Tzeentch [Legends],model,ef19-b2dd-72ae-4f96,Chaos - Thousand Sons.cat,80,1,1,ef19-b2dd-72ae-4f96:➤-infernal-gaze---witchfire,➤ Infernal Gaze - witchfire,ranged,24,D6,3+,5,-1,D3,3.50,5.00,2.00,ok,ok,ok,7.00,Psychic,,,,,,,
Chaos - Thousand Sons,Sorcerer on Disc of Tzeentch [Legends],model,ef19-b2dd-72ae-4f96,Chaos - Thousand Sons.cat,80,1,1,ef19-b2dd-72ae-4f96:➤-plasma-pistol---standard,➤ Plasma pistol - standard,ranged,12,1,2+,7,-2,1,1.00,7.00,1.00,ok,ok,ok,1.00,Pistol,,,,,,,
Chaos - Thousand Sons,Sorcerer on Disc of Tzeentch [Legends],model,ef19-b2dd-72ae-4f96,Chaos - Thousand Sons.cat,80,1,1,ef19-b2dd-72ae-4f96:➤-plasma-pistol---supercharge,➤ Plasma pistol - supercharge,ranged,12,1,2+,8,-3,2,1.00,8.00,2.00,ok,ok,ok,2.00,"Hazardous, Pistol",,,,,,,
Chaos - Thousand Sons,Tzaangor Enlightened,unit,1703-3edd-5eb3-fcef,Chaos - Thousand Sons.cat,45,3,6,1703-3edd-5eb3-fcef:autopistol,Autopistol,ranged,12,1,4+,3,0,1,1.00,3.00,1.00,ok,ok,ok,1.00,Pistol,,,,,,,
Chaos - Thousand Sons,Tzaangor Enlightened,unit,1703-3edd-5eb3-fcef,Chaos - Thousand Sons.cat,45,3,6,1703-3edd-5eb3-fcef:chainsword,Chainsword,melee,,6,4+,4,0,1,6.00,4.00,1.00,ok,ok,ok,6.00,Precision,,,,,,,
Chaos - Thousand Sons,Tzaangor Enlightened,unit,1703-3edd-5eb3-fcef,Chaos - Thousand Sons.cat,45,3,6,1703-3edd-5eb3-fcef:divining-spear,Divining spear,melee,,3,4+,5,-1,2,3.00,5.00,2.00,ok,ok,ok,6.00,"Lance, Precision",,,,,,,
Chaos - Thousand Sons,Tzaangor Enlightened with Fatecaster greatbows,unit,8b9f-917f-37c1-99c3,Chaos - Thousand Sons.cat,55,3,6,8b9f-917f-37c1-99c3:close-combat-weapon,Close combat weapon,melee,,2,4+,4,0,1,2.00,4.00,1.00,ok,ok,ok,2.00,-,,,,,,,
Chaos - Thousand Sons,Tzaangor Enlightened with Fatecaster greatbows,unit,8b9f-917f-37c1-99c3,Chaos - Thousand Sons.cat,55,3,6,8b9f-917f-37c1-99c3:fatecaster-greatbow,Fatecaster greatbow,ranged,30,2,4+,5,-2,2,2.00,5.00,2.00,ok,ok,ok,4.00,"Ignores Cover, Lethal Hits, Precision",,,,,,,
Chaos - Thousand Sons,Tzaangor Shaman,model,c251-bd54-441-4799,Chaos - Thousand Sons.cat,60,1,1,c251-bd54-441-4799:baleful-devolution,Baleful Devolution,ranged,18,D6,3+,9,0,1,3.50,9.00,1.00,ok,ok,ok,3.50,"Blast, Devastating Wounds, Psychic",,,,,,,
Chaos - Thousand Sons,Tzaangor Shaman,model,c251-bd54-441-4799,Chaos - Thousand Sons.cat,60,1,1,c251-bd54-441-4799:force-stave,Force stave,melee,,3,3+,5,-1,D3,3.00,5.00,2.00,ok,ok,ok,6.00,Psychic,,,,,,,
Chaos - Thousand Sons,Tzaangors,unit,f5b9-50c8-5c60-d8ea,Chaos - Thousand Sons.cat,70,10,20,f5b9-50c8-5c60-d8ea:autopistol,Autopistol,ranged,12,1,4+,3,0,1,1.00,3.00,1.00,ok,ok,ok,1.00,Pistol,,,,,,,
Chaos - Thousand Sons,Tzaangors,unit,f5b9-50c8-5c60-d8ea,Chaos - Thousand Sons.cat,70,10,20,f5b9-50c8-5c60-d8ea:chainsword,Chainsword,melee,,3,4+,4,0,1,3.00,4.00,1.00,ok,ok,ok,3.00,-,,,,,,,
Chaos - World Eaters,Angron,model,f4b8-1179-de57-4d69,Chaos - World Eaters.cat,340,1,1,f4b8-1179-de57-4d69:➤-samni’arius-and-spinegrinder---strike,➤ Samni’arius and Spinegrinder - strike,melee,,8,2+,14,-3,D6+2,8.00,14.00,5.50,ok,ok,ok,44.00,Devastating Wounds,,,,,,,
Chaos - World Eaters,Angron,model,f4b8-1179-de57-4d69,Chaos - World Eaters.cat,340,1,1,f4b8-1179-de57-4d69:➤-samni’arius-and-spinegrinder---sweep,➤ Samni’arius and Spinegrinder - sweep,melee,,16,2+,7,-2,2,16.00,7.00,2.00,ok,ok,ok,32.00,Devastating Wounds,,,,,,,
Chaos - World Eaters,Bloodcrushers,unit,e65f-c7c7-1d18-1a60,Chaos - World Eaters.cat,110,3,6,e65f-c7c7-1d18-1a60:bladed-horn,Bladed horn,melee,,4,4+,6,-1,1,4.00,6.00,1.00,ok,ok,ok,4.00,"Extra Attacks, Lance",,,,,,,
Chaos - World Eaters,Bloodcrushers,unit,e65f-c7c7-1d18-1a60,Chaos - World Eaters.cat,110,3,6,e65f-c7c7-1d18-1a60:hellblade,Hellblade,melee,,2,3+,5,-2,2,2.00,5.00,2.00,ok,ok,ok,4.00,-,,,,,,,
Chaos - World Eaters,Bloodcult Champion [Crucible],model,544e-3db3-4878-3db3,Chaos - World Eaters.cat,60,1,1,544e-3db3-4878-3db3:accursed-weapon,Accursed weapon,melee,,6,2+,5,-2,1,6.00,5.00,1.00,ok,ok,ok,6.00,-,,,,,,,
Chaos - World Eaters,Bloodcult Champion [Crucible],model,544e-3db3-4878-3db3,Chaos - World Eaters.cat,60,1,1,544e-3db3-4878-3db3:autopistol,Autopistol,ranged,12,1,2+,3,0,1,1.00,3.00,1.00,ok,ok,ok,1.00,Pistol,,,,,,,
Chaos - World Eaters,Bloodcult Champion [Crucible],model,544e-3db3-4878-3db3,Chaos - World Eaters.cat,60,1,1,544e-3db3-4878-3db3:axe-of-dismemberment,Axe of dismemberment,melee,,5,2+,7,-2,2,5.00,7.00,2.00,ok,ok,ok,10.00,"Devastating Wounds, Precision",,,,,,,
Chaos - World Eaters,Bloodcult Champion [Crucible],model,544e-3db3-4878-3db3,Chaos - World Eaters.cat,60,1,1,544e-3db3-4878-3db3:blood-harpoon,Blood harpoon,ranged,18,1,3+,5,-1,2,1.00,5.00,2.00,ok,ok,ok,2.00,"Assault, Sustained Hits D3",,,,,,,
Chaos - World Eaters,Bloodcult Champion [Crucible],model,544e-3db3-4878-3db3,Chaos - World Eaters.cat,60,1,1,544e-3db3-4878-3db3:bolt-pistol,Bolt pistol,ranged,12,1,2+,4,0,1,1.00,4.00,1.00,ok,ok,ok,1.00,Pistol,,,,,,,
Chaos - World Eaters,Bloodcult Champion [Crucible],model,544e-3db3-4878-3db3,Chaos - World Eaters.cat,60,1,1,544e-3db3-4878-3db3:chainblades,Chainblades,melee,,5,3+,3,0,1,5.00,3.00,1.00,ok,ok,ok,5.00,-,,,,,,,
Chaos - World Eaters,Bloodcult Champion [Crucible],model,544e-3db3-4878-3db3,Chaos - World Eaters.cat,60,1,1,544e-3db3-4878-3db3:chainfist,Chainfist,melee,,5,3+,8,-2,2,5.00,8.00,2.00,ok,ok,ok,10.00,Anti-Vehicle 3+,,,,,,,
Chaos - World Eaters,Bloodcult Champion [Crucible],model,544e-3db3-4878-3db3,Chaos - World Eaters.cat,60,1,1,544e-3db3-4878-3db3:close-combat-weapon,Close combat weapon,melee,,6,2+,4,0,1,6.00,4.00,1.00,ok,ok,ok,6.00,-,,,,,,,
Chaos - World Eaters,Bloodcult Champion [Crucible],model,544e-3db3-4878-3db3,Chaos - World Eaters.cat,60,1,1,544e-3db3-4878-3db3:combi-bolter,Combi-bolter,ranged,24,2,3+,4,0,1,2.00,4.00,1.00,ok,ok,ok,2.00,Rapid Fire 1,,,,,,,
Chaos - World Eaters,Bloodcult Champion [Crucible],model,544e-3db3-4878-3db3,Chaos - World Eaters.cat,60,1,1,544e-3db3-4878-3db3:combi-weapon,Combi-weapon,ranged,24,1,3+,4,0,1,1.00,4.00,1.00,ok,ok,ok,1.00,"Anti-Infantry 4+, Devastating Wounds, Rapid Fire 1",,,,,,,
Chaos - World Eaters,Bloodcult Champion [Crucible],model,544e-3db3-4878-3db3,Chaos - World Eaters.cat,60,1,1,544e-3db3-4878-3db3:daemon-hammer,Daemon hammer,melee,,5,3+,8,-2,2,5.00,8.00,2.00,ok,ok,ok,10.00,Devastating Wounds,,,,,,,
Chaos - World Eaters,Bloodcult Champion [Crucible],model,544e-3db3-4878-3db3,Chaos - World Eaters.cat,60,1,1,544e-3db3-4878-3db3:exalted-chainblade,Exalted chainblade,melee,,7,2+,6,-1,2,7.00,6.00,2.00,ok,ok,ok,14.00,-,,,,,,,
Chaos - World Eaters,Bloodcult Champion [Crucible],model,544e-3db3-4878-3db3,Chaos - World Eaters.cat,60,1,1,544e-3db3-4878-3db3:heavy-flamer,Heavy flamer,ranged,12,D6,N/A,5,-1,1,3.50,5.00,1.00,ok,ok,ok,3.50,"Ignores Cover, Torrent",,,,,,,
Chaos - World Eaters,Bloodcult Champion [Crucible],model,544e-3db3-4878-3db3,Chaos - World Eaters.cat,60,1,1,544e-3db3-4878-3db3:khornate-eviscerator,Khornate eviscerator,melee,,5,3+,8,-2,2,5.00,8.00,2.00,ok,ok,ok,10.00,-,,,,,,,
Chaos - World Eaters,Bloodcult Champion [Crucible],model,544e-3db3-4878-3db3,Chaos - World Eaters.cat,60,1,1,544e-3db3-4878-3db3:mauler-chainblade,Mauler chainblade,melee,,4,4+,4,-1,2,4.00,4.00,2.00,ok,ok,ok,8.00,-,,,,,,,
Chaos - World Eaters,Bloodcult Champion [Crucible],model,544e-3db3-4878-3db3,Chaos - World Eaters.cat,60,1,1,544e-3db3-4878-3db3:paired-manglers,Paired manglers,melee,,4,3+,4,0,1,4.00,4.00,1.00,ok,ok,ok,4.00,-,,,,,,,
Chaos - World Eaters,Bloodcult Champion [Crucible],model,544e-3db3-4878-3db3,Chaos - World Eaters.cat,60,1,1,544e-3db3-4878-3db3:power-fist,Power fist,melee,,5,2+,8,-2,2,5.00,8.00,2.00,ok,ok,ok,10.00,-,,,,,,,
Chaos - World Eaters,Bloodcult Champion [Crucible],model,544e-3db3-4878-3db3,Chaos - World Eaters.cat,60,1,1,544e-3db3-4878-3db3:reaper-autocannon,Reaper autocannon,ranged,36,4,3+,7,-1,1,4.00,7.00,1.00,ok,ok,ok,4.00,"Devastating Wounds, Rapid Fire 2, Sustained Hits 1",,,,,,,
Chaos - World Eaters,Bloodcult Champion [Crucible],model,544e-3db3-4878-3db3,Chaos - World Eaters.cat,60,1,1,544e-3db3-4878-3db3:skullsmasher-and-mangler,Skullsmasher and mangler,melee,,3,3+,4,-1,2,3.00,4.00,2.00,ok,ok,ok,6.00,-,,,,,,,
Chaos - World Eaters,Bloodcult Champion [Crucible],model,544e-3db3-4878-3db3,Chaos - World Eaters.cat,60,1,1,544e-3db3-4878-3db3:➤-plasma-pistol---standard,➤ Plasma pistol - standard,ranged,12,1,2+,7,-2,1,1.00,7.00,1.00,ok,ok,ok,1.00,Pistol,,,,,,,
Chaos - World Eaters,Bloodcult Champion [Crucible],model,544e-3db3-4878-3db3,Chaos - World Eaters.cat,60,1,1,544e-3db3-4878-3db3:➤-plasma-pistol---supercharge,➤ Plasma pistol - supercharge,ranged,12,1,2+,8,-3,2,1.00,8.00,2.00,ok,ok,ok,2.00,"Hazardous, Pistol",,,,,,,
Chaos - World Eaters,Bloodletters,unit,9188-4709-00ba-e5e0,Chaos - World Eaters.cat,90,10,10,9188-4709-00ba-e5e0:hellblade,Hellblade,melee,,2,3+,5,-2,2,2.00,5.00,2.00,ok,ok,ok,4.00,-,,,,,,,
Chaos - World Eaters,Bloodthirster,model,4ad2-bd20-6dfe-776b,Chaos - World Eaters.cat,305,1,1,4ad2-bd20-6dfe-776b:bloodflail,Bloodflail,ranged,12,1,2+,16,-3,D6+1,1.00,16.00,4.50,ok,ok,ok,4.50,Devastating Wounds,,,,,,,
Chaos - World Eaters,Bloodthirster,model,4ad2-bd20-6dfe-776b,Chaos - World Eaters.cat,305,1,1,4ad2-bd20-6dfe-776b:hellfire-breath,Hellfire breath,ranged,12,D6,N/A,5,-1,1,3.50,5.00,1.00,ok,ok,ok,3.50,"Ignores Cover, Torrent",,,,,,,
Chaos - World Eaters,Bloodthirster,model,4ad2-bd20-6dfe-776b,Chaos - World Eaters.cat,305,1,1,4ad2-bd20-6dfe-776b:lash-of-khorne,Lash of Khorne,ranged,12,9,2+,8,-1,2,9.00,8.00,2.00,ok,ok,ok,18.00,-,,,,,,,
Chaos - World Eaters,Bloodthirster,model,4ad2-bd20-6dfe-776b,Chaos - World Eaters.cat,305,1,1,4ad2-bd20-6dfe-776b:➤-great-axe-of-khorne---strike,➤ Great axe of Khorne - strike,melee,,7,2+,16,-4,D6+2,7.00,16.00,5.50,ok,ok,ok,38.50,-,,,,,,,
Chaos - World Eaters,Bloodthirster,model,4ad2-bd20-6dfe-776b,Chaos - World Eaters.cat,305,1,1,4ad2-bd20-6dfe-776b:➤-great-axe-of-khorne---sweep,➤ Great axe of Khorne - sweep,melee,,14,2+,10,-2,2,14.00,10.00,2.00,ok,ok,ok,28.00,-,,,,,,,
Chaos - World Eaters,Butcherlord [Crucible],model,85e5-721a-d505-3881,Chaos - World Eaters.cat,90,1,1,85e5-721a-d505-3881:accursed-weapon,Accursed weapon,melee,,6,2+,5,-2,1,6.00,5.00,1.00,ok,ok,ok,6.00,-,,,,,,,
Chaos - World Eaters,Butcherlord [Crucible],model,85e5-721a-d505-3881,Chaos - World Eaters.cat,90,1,1,85e5-721a-d505-3881:autopistol,Autopistol,ranged,12,1,2+,3,0,1,1.00,3.00,1.00,ok,ok,ok,1.00,Pistol,,,,,,,
Chaos - World Eaters,Butcherlord [Crucible],model,85e5-721a-d505-3881,Chaos - World Eaters.cat,90,1,1,85e5-721a-d505-3881:axe-of-dismemberment,Axe of dismemberment,melee,,5,2+,7,-2,2,5.00,7.00,2.00,ok,ok,ok,10.00,"Devastating Wounds, Precision",,,,,,,
Chaos - World Eaters,Butcherlord [Crucible],model,85e5-721a-d505-3881,Chaos - World Eaters.cat,90,1,1,85e5-721a-d505-3881:blood-harpoon,Blood harpoon,ranged,18,1,3+,5,-1,2,1.00,5.00,2.00,ok,ok,ok,2.00,"Assault, Sustained Hits D3",,,,,,,
Chaos - World Eaters,Butcherlord [Crucible],model,85e5-721a-d505-3881,Chaos - World Eaters.cat,90,1,1,85e5-721a-d505-3881:bolt-pistol,Bolt pistol,ranged,12,1,2+,4,0,1,1.00,4.00,1.00,ok,ok,ok,1.00,Pistol,,,,,,,
Chaos - World Eaters,Butcherlord [Crucible],model,85e5-721a-d505-3881,Chaos - World Eaters.cat,90,1,1,85e5-721a-d505-3881:chainblades,Chainblades,melee,,5,3+,3,0,1,5.00,3.00,1.00,ok,ok,ok,5.00,-,,,,,,,
Chaos - World Eaters,Butcherlord [Crucible],model,85e5-721a-d505-3881,Chaos - World Eaters.cat,90,1,1,85e5-721a-d505-3881:chainfist,Chainfist,melee,,5,3+,8,-2,2,5.00,8.00,2.00,ok,ok,ok,10.00,Anti-Vehicle 3+,,,,,,,
Chaos - World Eaters,Butcherlord [Crucible],model,85e5-721a-d505-3881,Chaos - World Eaters.cat,90,1,1,85e5-721a-d505-3881:close-combat-weapon,Close combat weapon,melee,,6,2+,4,0,1,6.00,4.00,1.00,ok,ok,ok,6.00,-,,,,,,,
Chaos - World Eaters,Butcherlord [Crucible],model,85e5-721a-d505-3881,Chaos - World Eaters.cat,90,1,1,85e5-721a-d505-3881:combi-bolter,Combi-bolter,ranged,24,2,3+,4,0,1,2.00,4.00,1.00,ok,ok,ok,2.00,Rapid Fire 1,,,,,,,
Chaos - World Eaters,Butcherlord [Crucible],model,85e5-721a-d505-3881,Chaos - World Eaters.cat,90,1,1,85e5-721a-d505-3881:combi-weapon,Combi-weapon,ranged,24,1,3+,4,0,1,1.00,4.00,1.00,ok,ok,ok,1.00,"Anti-Infantry 4+, Devastating Wounds, Rapid Fire 1",,,,,,,
Chaos - World Eaters,Butcherlord [Crucible],model,85e5-721a-d505-3881,Chaos - World Eaters.cat,90,1,1,85e5-721a-d505-3881:daemon-hammer,Daemon hammer,melee,,5,3+,8,-2,2,5.00,8.00,2.00,ok,ok,ok,10.00,Devastating Wounds,,,,,,,
Chaos - World Eaters,Butcherlord [Crucible],model,85e5-721a-d505-3881,Chaos - World Eaters.cat,90,1,1,85e5-721a-d505-3881:exalted-chainblade,Exalted chainblade,melee,,7,2+,6,-1,2,7.00,6.00,2.00,ok,ok,ok,14.00,-,,,,,,,
Chaos - World Eaters,Butcherlord [Crucible],model,85e5-721a-d505-3881,Chaos - World Eaters.cat,90,1,1,85e5-721a-d505-3881:heavy-flamer,Heavy flamer,ranged,12,D6,N/A,5,-1,1,3.50,5.00,1.00,ok,ok,ok,3.50,"Ignores Cover, Torrent",,,,,,,
Chaos - World Eaters,Butcherlord [Crucible],model,85e5-721a-d505-3881,Chaos - World Eaters.cat,90,1,1,85e5-721a-d505-3881:khornate-eviscerator,Khornate eviscerator,melee,,5,3+,8,-2,2,5.00,8.00,2.00,ok,ok,ok,10.00,-,,,,,,,
Chaos - World Eaters,Butcherlord [Crucible],model,85e5-721a-d505-3881,Chaos - World Eaters.cat,90,1,1,85e5-721a-d505-3881:mauler-chainblade,Mauler chainblade,melee,,4,4+,4,-1,2,4.00,4.00,2.00,ok,ok,ok,8.00,-,,,,,,,
Chaos - World Eaters,Butcherlord [Crucible],model,85e5-721a-d505-3881,Chaos - World Eaters.cat,90,1,1,85e5-721a-d505-3881:paired-manglers,Paired manglers,melee,,4,3+,4,0,1,4.00,4.00,1.00,ok,ok,ok,4.00,-,,,,,,,
Chaos - World Eaters,Butcherlord [Crucible],model,85e5-721a-d505-3881,Chaos - World Eaters.cat,90,1,1,85e5-721a-d505-3881:power-fist,Power fist,melee,,5,2+,8,-2,2,5.00,8.00,2.00,ok,ok,ok,10.00,-,,,,,,,
Chaos - World Eaters,Butcherlord [Crucible],model,85e5-721a-d505-3881,Chaos - World Eaters.cat,90,1,1,85e5-721a-d505-3881:reaper-autocannon,Reaper autocannon,ranged,36,4,3+,7,-1,1,4.00,7.00,1.00,ok,ok,ok,4.00,"Devastating Wounds, Rapid Fire 2, Sustained Hits 1",,,,,,,
Chaos - World Eaters,Butcherlord [Crucible],model,85e5-721a-d505-3881,Chaos - World Eaters.cat,90,1,1,85e5-721a-d505-3881:skullsmasher-and-mangler,Skullsmasher and mangler,melee,,3,3+,4,-1,2,3.00,4.00,2.00,ok,ok,ok,6.00,-,,,,,,,
Chaos - World Eaters,Butcherlord [Crucible],model,85e5-721a-d505-3881,Chaos - World Eaters.cat,90,1,1,85e5-721a-d505-3881:➤-plasma-pistol---standard,➤ Plasma pistol - standard,ranged,12,1,2+,7,-2,1,1.00,7.00,1.00,ok,ok,ok,1.00,Pistol,,,,,,,
Chaos - World Eaters,Butcherlord [Crucible],model,85e5-721a-d505-3881,Chaos - World Eaters.cat,90,1,1,85e5-721a-d505-3881:➤-plasma-pistol---supercharge,➤ Plasma pistol - supercharge,ranged,12,1,2+,8,-3,2,1.00,8.00,2.00,ok,ok,ok,2.00,"Hazardous, Pistol",,,,,,,
Chaos - World Eaters,Chaos Land Raider,model,4251-bd4f-f7ac-9487,Chaos - World Eaters.cat,220,1,1,4251-bd4f-f7ac-9487:armoured-tracks,Armoured tracks,melee,,9,3+,8,0,1,9.00,8.00,1.00,ok,ok,ok,9.00,-,,,,,,,
