weapon_id,unit_id,name,weapon_type,attacks,skill,strength,ap,damage,keywords,range_inches,hit_modifier,wound_modifier,reroll_hits,reroll_wounds,lethal_hits,sustained_hits,devastating_wounds,source_file
279e-62d4-bff1-141:combi-weapon,279e-62d4-bff1-141,Combi-weapon,ranged,1,4+,4,0,1,"Anti-INFANTRY 4+, Devastating Wounds, Rapid Fire 1",24,,,,,,,,Chaos - Chaos Space Marines.cat
279e-62d4-bff1-141:predator-twin-lascannon,279e-62d4-bff1-141,Predator twin lascannon,ranged,1,3+,14,-3,D6+1,Twin-linked,48,,,,,,,,Chaos - Chaos Space Marines.cat
3dfb-3b2a-94b-2fbe:havoc-launcher,3dfb-3b2a-94b-2fbe,Havoc launcher,ranged,D6,3+,5,0,1,Blast,48,,,,,,,,Chaos - Chaos Space Marines.cat
3dfb-3b2a-94b-2fbe:armoured-tracks,3dfb-3b2a-94b-2fbe,Armoured tracks,melee,3,4+,6,0,1,-,,,,,,,,,Chaos - Chaos Space Marines.cat
3dfb-3b2a-94b-2fbe:lascannon,3dfb-3b2a-94b-2fbe,Lascannon,ranged,1,3+,12,-3,D6+1,-,48,,,,,,,,Chaos - Chaos Space Marines.cat
3dfb-3b2a-94b-2fbe:heavy-bolter,3dfb-3b2a-94b-2fbe,Heavy bolter,ranged,3,3+,5,-1,2,Sustained Hits 1,36,,,,,,,,Chaos - Chaos Space Marines.cat
3dfb-3b2a-94b-2fbe:combi-weapon,3dfb-3b2a-94b-2fbe,Combi-weapon,ranged,1,4+,4,0,1,"Anti-INFANTRY 4+, Devastating Wounds, Rapid Fire 1",24,,,,,,,,Chaos - Chaos Space Marines.cat
3dfb-3b2a-94b-2fbe:predator-autocannon,3dfb-3b2a-94b-2fbe,Predator autocannon,ranged,4,3+,9,-1,3,Rapid Fire 2,48,,,,,,,,Chaos - Chaos Space Marines.cat
e687-6d7a-bb28-dcaa:havoc-launcher,e687-6d7a-bb28-dcaa,Havoc launcher,ranged,D6,3+,5,0,1,Blast,48,,,,,,,,Chaos - Chaos Space Marines.cat
e687-6d7a-bb28-dcaa:armoured-tracks,e687-6d7a-bb28-dcaa,Armoured tracks,melee,3,4+,6,0,1,-,,,,,,,,,Chaos - Chaos Space Marines.cat
e687-6d7a-bb28-dcaa:combi-weapon,e687-6d7a-bb28-dcaa,Combi-weapon,ranged,1,4+,4,0,1,"Anti-INFANTRY 4+, Devastating Wounds, Rapid Fire 1",24,,,,,,,,Chaos - Chaos Space Marines.cat
e687-6d7a-bb28-dcaa:demolisher-cannon,e687-6d7a-bb28-dcaa,Demolisher cannon,ranged,D6+3,3+,14,-3,D6,Blast,24,,,,,,,,Chaos - Chaos Space Marines.cat
45b-19f6-38d2-703f:forgefiend-jaws,45b-19f6-38d2-703f,Forgefiend jaws,melee,5,3+,7,0,2,-,,,,,,,,,Chaos - Chaos Space Marines.cat
45b-19f6-38d2-703f:ectoplasma-cannon,45b-19f6-38d2-703f,Ectoplasma cannon,ranged,D3,3+,10,-3,3,Blast,36,,,,,,,,Chaos - Chaos Space Marines.cat
45b-19f6-38d2-703f:armoured-limbs,45b-19f6-38d2-703f,Armoured limbs,melee,2,3+,6,0,2,-,,,,,,,,,Chaos - Chaos Space Marines.cat
45b-19f6-38d2-703f:hades-autocannon,45b-19f6-38d2-703f,Hades autocannon,ranged,6,3+,8,-1,2,-,36,,,,,,,,Chaos - Chaos Space Marines.cat
9ff2-45e0-fe97-65f8:twin-lascannon,9ff2-45e0-fe97-65f8,Twin lascannon,ranged,1,3+,12,-3,D6+1,Twin-linked,48,,,,,,,,Chaos - Chaos Space Marines.cat
9ff2-45e0-fe97-65f8:twin-heavy-bolter,9ff2-45e0-fe97-65f8,Twin heavy bolter,ranged,3,3+,5,-1,2,"Sustained Hits 1, Twin-linked",36,,,,,,,,Chaos - Chaos Space Marines.cat
9ff2-45e0-fe97-65f8:helbrute-plasma-cannon,9ff2-45e0-fe97-65f8,Helbrute plasma cannon,ranged,D3,3+,8,-3,3,"Blast, Hazardous",36,,,,,,,,Chaos - Chaos Space Marines.cat
9ff2-45e0-fe97-65f8:helbrute-fist,9ff2-45e0-fe97-65f8,Helbrute fist,melee,5,3+,12,-2,3,-,,,,,,,,,Chaos - Chaos Space Marines.cat
9ff2-45e0-fe97-65f8:heavy-flamer,9ff2-45e0-fe97-65f8,Heavy flamer,ranged,D6,N/A,5,-1,1,"Ignores Cover, Torrent",12,,,,,,,,Chaos - Chaos Space Marines.cat
9ff2-45e0-fe97-65f8:twin-autocannon,9ff2-45e0-fe97-65f8,Twin autocannon,ranged,2,3+,9,-1,3,Twin-linked,48,,,,,,,,Chaos - Chaos Space Marines.cat
9ff2-45e0-fe97-65f8:multi-melta,9ff2-45e0-fe97-65f8,Multi-melta,ranged,2,3+,9,-4,D6,Melta 2,18,,,,,,,,Chaos - Chaos Space Marines.cat
9ff2-45e0-fe97-65f8:power-scourge,9ff2-45e0-fe97-65f8,Power scourge,melee,8,3+,7,-1,2,-,,,,,,,,,Chaos - Chaos Space Marines.cat
9ff2-45e0-fe97-65f8:helbrute-hammer,9ff2-45e0-fe97-65f8,Helbrute hammer,melee,5,4+,14,-3,D6+1,-,,,,,,,,,Chaos - Chaos Space Marines.cat
9ff2-45e0-fe97-65f8:➤-missile-launcher---frag,9ff2-45e0-fe97-65f8,➤ Missile launcher - frag,ranged,D6,3+,4,0,1,Blast,48,,,,,,,,Chaos - Chaos Space Marines.cat
9ff2-45e0-fe97-65f8:➤-missile-launcher---krak,9ff2-45e0-fe97-65f8,➤ Missile launcher - krak,ranged,1,3+,9,-2,D6,-,48,,,,,,,,Chaos - Chaos Space Marines.cat
9ff2-45e0-fe97-65f8:close-combat-weapon,9ff2-45e0-fe97-65f8,Close combat weapon,melee,5,3+,6,0,1,-,,,,,,,,,Chaos - Chaos Space Marines.cat
79e5-a673-cca5-91a4:hades-autocannon,79e5-a673-cca5-91a4,Hades autocannon,ranged,6,3+,8,-1,2,-,36,,,,,,,,Chaos - Chaos Space Marines.cat
79e5-a673-cca5-91a4:baleflamer,79e5-a673-cca5-91a4,Baleflamer,ranged,D6+3,N/A,6,-1,2,"Ignores Cover, Torrent",12,,,,,,,,Chaos - Chaos Space Marines.cat
79e5-a673-cca5-91a4:heldrake-claws,79e5-a673-cca5-91a4,Heldrake claws,melee,5,3+,7,-1,2,"Anti-FLY 2+, Devastating Wounds",,,,,,,,,Chaos - Chaos Space Marines.cat
d37d-7e8f-341b-c67c:lasher-tendrils,d37d-7e8f-341b-c67c,Lasher tendrils,melee,6,3+,7,-1,1,Extra Attacks,,,,,,,,,Chaos - Chaos Space Marines.cat
d37d-7e8f-341b-c67c:magma-cutter,d37d-7e8f-341b-c67c,Magma cutter,ranged,2,3+,9,-4,D6,Melta 2,6,,,,,,,,Chaos - Chaos Space Marines.cat
d37d-7e8f-341b-c67c:maulerfiend-fists,d37d-7e8f-341b-c67c,Maulerfiend fists,melee,6,3+,14,-2,D6+1,-,,,,,,,,,Chaos - Chaos Space Marines.cat
e981-27ae-112f-aa9a:havoc-launcher,e981-27ae-112f-aa9a,Havoc launcher,ranged,D6,3+,5,0,1,Blast,48,,,,,,,,Chaos - Chaos Space Marines.cat
e981-27ae-112f-aa9a:armoured-tracks,e981-27ae-112f-aa9a,Armoured tracks,melee,3,4+,6,0,1,-,,,,,,,,,Chaos - Chaos Space Marines.cat
e981-27ae-112f-aa9a:combi-weapon,e981-27ae-112f-aa9a,Combi-weapon,ranged,1,4+,4,0,1,"Anti-INFANTRY 4+, Devastating Wounds, Rapid Fire 1",24,,,,,,,,Chaos - Chaos Space Marines.cat
b27f-1c85-5e7f-4e7d:ichor-cannon,b27f-1c85-5e7f-4e7d,Ichor cannon,ranged,2D6,3+,7,-2,2,Blast,48,,,,,,,,Chaos - Chaos Space Marines.cat
b27f-1c85-5e7f-4e7d:daemongore-cannon,b27f-1c85-5e7f-4e7d,Daemongore cannon,ranged,D6,3+,14,-4,D6+2,Blast,18,,,,,,,,Chaos - Chaos Space Marines.cat
b27f-1c85-5e7f-4e7d:gorestorm-cannon,b27f-1c85-5e7f-4e7d,Gorestorm cannon,ranged,D6+3,3+,10,-2,3,Blast,24,,,,,,,,Chaos - Chaos Space Marines.cat
b27f-1c85-5e7f-4e7d:skullhurler,b27f-1c85-5e7f-4e7d,Skullhurler,ranged,2D6,3+,14,-3,3,-,60,,,,,,,,Chaos - Chaos Space Marines.cat
b27f-1c85-5e7f-4e7d:hades-gatling-cannon,b27f-1c85-5e7f-4e7d,Hades gatling cannon,ranged,12,3+,8,-2,2,Sustained Hits 1,48,,,,,,,,Chaos - Chaos Space Marines.cat
b27f-1c85-5e7f-4e7d:➤-great-cleaver-of-khorne---strike,b27f-1c85-5e7f-4e7d,➤ Great cleaver of Khorne - strike,melee,5,3+,16,-4,8,-,,,,,,,,,Chaos - Chaos Space Marines.cat
b27f-1c85-5e7f-4e7d:➤-great-cleaver-of-khorne---sweep,b27f-1c85-5e7f-4e7d,➤ Great cleaver of Khorne - sweep,melee,15,3+,8,-2,2,-,,,,,,,,,Chaos - Chaos Space Marines.cat
7263-70e5-b424-61eb:hideous-mutations,7263-70e5-b424-61eb,Hideous Mutations,melee,D6+2,4+,5,-1,2,-,,,,,,,,,Chaos - Chaos Space Marines.cat
3832-4208-11e9-ca22:khornate-eviscerator,3832-4208-11e9-ca22,Khornate eviscerator,melee,3,3+,8,-2,2,-,,,,,,,,,Chaos - Chaos Space Marines.cat
3832-4208-11e9-ca22:chainblade,3832-4208-11e9-ca22,Chainblade,melee,4,3+,4,-1,1,-,,,,,,,,,Chaos - Chaos Space Marines.cat
f2e7-80c9-853d-2c6c:soulreaper-cannon,f2e7-80c9-853d-2c6c,Soulreaper cannon,ranged,6,3+,6,-2,1,Devastating Wounds,24,,,,,,,,Chaos - Chaos Space Marines.cat
f2e7-80c9-853d-2c6c:close-combat-weapon,f2e7-80c9-853d-2c6c,Close combat weapon,melee,2,3+,4,0,1,-,,,,,,,,,Chaos - Chaos Space Marines.cat
f2e7-80c9-853d-2c6c:warpflamer,f2e7-80c9-853d-2c6c,Warpflamer,ranged,D6,N/A,4,-1,1,"Ignores Cover, Torrent",12,,,,,,,,Chaos - Chaos Space Marines.cat
f2e7-80c9-853d-2c6c:inferno-boltgun,f2e7-80c9-853d-2c6c,Inferno boltgun,ranged,2,3+,4,-2,1,-,24,,,,,,,,Chaos - Chaos Space Marines.cat
f2e7-80c9-853d-2c6c:warpflame-pistol,f2e7-80c9-853d-2c6c,Warpflame pistol,ranged,D6,N/A,3,-1,1,"Ignores Cover, Pistol, Torrent",12,,,,,,,,Chaos - Chaos Space Marines.cat
f2e7-80c9-853d-2c6c:inferno-bolt-pistol,f2e7-80c9-853d-2c6c,Inferno bolt pistol,ranged,1,3+,4,-1,1,Pistol,12,,,,,,,,Chaos - Chaos Space Marines.cat
f2e7-80c9-853d-2c6c:malefic-curse,f2e7-80c9-853d-2c6c,Malefic Curse,ranged,3,3+,4,-3,1,"Anti-INFANTRY 4+, Devastating Wounds, Psychic",24,,,,,,,,Chaos - Chaos Space Marines.cat
f2e7-80c9-853d-2c6c:force-weapon,f2e7-80c9-853d-2c6c,Force weapon,melee,3,3+,6,-1,D3,Psychic,,,,,,,,,Chaos - Chaos Space Marines.cat
9030-f62d-417-fc92:plague-knives,9030-f62d-417-fc92,Plague knives,melee,3,3+,4,0,1,Lethal Hits,,,,,,,,,Chaos - Chaos Space Marines.cat
9030-f62d-417-fc92:plague-belcher,9030-f62d-417-fc92,Plague belcher,ranged,D6,N/A,4,0,1,"Anti-INFANTRY 4+, Ignores Cover, Torrent",12,,,,,,,,Chaos - Chaos Space Marines.cat
9030-f62d-417-fc92:meltagun,9030-f62d-417-fc92,Meltagun,ranged,1,3+,9,-4,D6,Melta 2,12,,,,,,,,Chaos - Chaos Space Marines.cat
9030-f62d-417-fc92:boltgun,9030-f62d-417-fc92,Boltgun,ranged,2,3+,4,0,1,Lethal Hits,24,,,,,,,,Chaos - Chaos Space Marines.cat
9030-f62d-417-fc92:plague-spewer,9030-f62d-417-fc92,Plague spewer,ranged,D6,N/A,5,-1,1,"Anti-INFANTRY 2+, Ignores Cover, Torrent",12,,,,,,,,Chaos - Chaos Space Marines.cat
9030-f62d-417-fc92:blight-launcher,9030-f62d-417-fc92,Blight launcher,ranged,D3,3+,6,-1,2,"Blast, Lethal Hits",24,,,,,,,,Chaos - Chaos Space Marines.cat
9030-f62d-417-fc92:heavy-plague-weapon,9030-f62d-417-fc92,Heavy plague weapon,melee,3,4+,8,-2,2,Lethal Hits,,,,,,,,,Chaos - Chaos Space Marines.cat
9030-f62d-417-fc92:bubotic-weapons,9030-f62d-417-fc92,Bubotic weapons,melee,4,3+,5,-2,1,Lethal Hits,,,,,,,,,Chaos - Chaos Space Marines.cat
9030-f62d-417-fc92:plague-bolt-pistol,9030-f62d-417-fc92,Plague bolt pistol,ranged,1,3+,4,0,1,Lethal Hits,12,,,,,,,,Chaos - Chaos Space Marines.cat
9030-f62d-417-fc92:power-fist,9030-f62d-417-fc92,Power fist,melee,3,3+,8,-2,2,Lethal Hits,,,,,,,,,Chaos - Chaos Space Marines.cat
4893-c42f-4ca8-2b3d:twin-lascannon,4893-c42f-4ca8-2b3d,Twin lascannon,ranged,1,3+,12,-3,D6+1,Twin-linked,48,,,,,,,,Chaos - Chaos Space Marines.cat
4893-c42f-4ca8-2b3d:havoc-launcher,4893-c42f-4ca8-2b3d,Havoc launcher,ranged,D6,3+,5,0,1,Blast,48,,,,,,,,Chaos - Chaos Space Marines.cat
4893-c42f-4ca8-2b3d:autocannon,4893-c42f-4ca8-2b3d,Autocannon,ranged,2,3+,9,-1,3,-,48,,,,,,,,Chaos - Chaos Space Marines.cat
4893-c42f-4ca8-2b3d:armoured-hull,4893-c42f-4ca8-2b3d,Armoured hull,melee,6,4+,6,0,1,-,,,,,,,,,Chaos - Chaos Space Marines.cat
8373-f06d-7680-9de:twin-lascannon,8373-f06d-7680-9de,Twin lascannon,ranged,1,3+,12,-3,D6+1,Twin-linked,48,,,,,,,,Chaos - Chaos Space Marines.cat
8373-f06d-7680-9de:twin-autocannon,8373-f06d-7680-9de,Twin autocannon,ranged,2,3+,9,-1,3,Twin-linked,48,,,,,,,,Library - Astartes Heresy Legends.cat
8373-f06d-7680-9de:armoured-hull,8373-f06d-7680-9de,Armoured hull,melee,3,4+,6,0,1,-,,,,,,,,,Chaos - Chaos Space Marines.cat
5205-d436-bedd-e3df:force-weapon,5205-d436-bedd-e3df,Force weapon,melee,4,3+,6,-1,D3,Psychic,,,,,,,,,Chaos - Chaos Space Marines.cat
5205-d436-bedd-e3df:➤-infernal-gaze---witchfire,5205-d436-bedd-e3df,➤ Infernal Gaze - witchfire,ranged,D6,3+,5,-1,D3,Psychic,24,,,,,,,,Chaos - Chaos Space Marines.cat
5205-d436-bedd-e3df:➤-infernal-gaze---focused-witchfire,5205-d436-bedd-e3df,➤ Infernal Gaze - focused witchfire,ranged,D6,3+,6,-2,D3,"Devastating Wounds, Hazardous, Psychic",24,,,,,,,,Chaos - Chaos Space Marines.cat
5205-d436-bedd-e3df:➤-plasma-pistol---standard,5205-d436-bedd-e3df,➤ Plasma pistol - standard,ranged,1,2+,7,-2,1,Pistol,12,,,,,,,,Chaos - Chaos Space Marines.cat
5205-d436-bedd-e3df:➤-plasma-pistol---supercharge,5205-d436-bedd-e3df,➤ Plasma pistol - supercharge,ranged,1,2+,8,-3,2,"Hazardous, Pistol",12,,,,,,,,Chaos - Chaos Space Marines.cat
5205-d436-bedd-e3df:bolt-pistol,5205-d436-bedd-e3df,Bolt pistol,ranged,1,2+,4,0,1,Pistol,12,,,,,,,,Chaos - Chaos Space Marines.cat
5205-d436-bedd-e3df:astartes-chainsword,5205-d436-bedd-e3df,Astartes chainsword,melee,5,3+,4,-1,1,-,,,,,,,,,Chaos - Chaos Space Marines.cat
5205-d436-bedd-e3df:combi-weapon,5205-d436-bedd-e3df,Combi-weapon,ranged,1,2+,4,0,1,"Anti-INFANTRY 4+, Devastating Wounds, Rapid Fire 1",24,,,,,,,,Chaos - Chaos Space Marines.cat
5205-d436-bedd-e3df:power-fist,5205-d436-bedd-e3df,Power fist,melee,5,2+,8,-2,2,-,,,,,,,,,Chaos - Chaos Space Marines.cat
5205-d436-bedd-e3df:combi-bolter,5205-d436-bedd-e3df,Combi-bolter,ranged,2,2+,4,0,1,Rapid Fire 2,24,,,,,,,,Chaos - Chaos Space Marines.cat
5205-d436-bedd-e3df:accursed-weapon,5205-d436-bedd-e3df,Accursed weapon,melee,6,2+,5,-2,1,-,,,,,,,,,Chaos - Chaos Space Marines.cat
c8b4-e13c-1a3a-7b55:force-weapon,c8b4-e13c-1a3a-7b55,Force weapon,melee,4,3+,6,-1,D3,Psychic,,,,,,,,,Chaos - Chaos Space Marines.cat
c8b4-e13c-1a3a-7b55:➤-infernal-gaze---witchfire,c8b4-e13c-1a3a-7b55,➤ Infernal Gaze - witchfire,ranged,D6,3+,5,-1,D3,Psychic,24,,,,,,,,Chaos - Chaos Space Marines.cat
c8b4-e13c-1a3a-7b55:➤-infernal-gaze---focused-witchfire,c8b4-e13c-1a3a-7b55,➤ Infernal Gaze - focused witchfire,ranged,D6,3+,6,-2,D3,"Devastating Wounds, Hazardous, Psychic",24,,,,,,,,Chaos - Chaos Space Marines.cat
c8b4-e13c-1a3a-7b55:➤-plasma-pistol---standard,c8b4-e13c-1a3a-7b55,➤ Plasma pistol - standard,ranged,1,2+,7,-2,1,Pistol,12,,,,,,,,Chaos - Chaos Space Marines.cat
c8b4-e13c-1a3a-7b55:➤-plasma-pistol---supercharge,c8b4-e13c-1a3a-7b55,➤ Plasma pistol - supercharge,ranged,1,2+,8,-3,2,"Hazardous, Pistol",12,,,,,,,,Chaos - Chaos Space Marines.cat
c8b4-e13c-1a3a-7b55:bolt-pistol,c8b4-e13c-1a3a-7b55,Bolt pistol,ranged,1,2+,4,0,1,Pistol,12,,,,,,,,Chaos - Chaos Space Marines.cat
c8b4-e13c-1a3a-7b55:combi-weapon,c8b4-e13c-1a3a-7b55,Combi-weapon,ranged,1,4+,4,0,1,"Anti-INFANTRY 4+, Devastating Wounds, Rapid Fire 1",24,,,,,,,,Chaos - Chaos Space Marines.cat
c8b4-e13c-1a3a-7b55:astartes-chainsword,c8b4-e13c-1a3a-7b55,Astartes chainsword,melee,5,3+,4,-1,1,-,,,,,,,,,Chaos - Chaos Space Marines.cat
c8b4-e13c-1a3a-7b55:power-fist,c8b4-e13c-1a3a-7b55,Power fist,melee,5,2+,8,-2,2,-,,,,,,,,,Chaos - Chaos Space Marines.cat
c8b4-e13c-1a3a-7b55:combi-bolter,c8b4-e13c-1a3a-7b55,Combi-bolter,ranged,2,2+,4,0,1,Rapid Fire 2,24,,,,,,,,Chaos - Chaos Space Marines.cat
c8b4-e13c-1a3a-7b55:accursed-weapon,c8b4-e13c-1a3a-7b55,Accursed weapon,melee,6,2+,5,-2,1,-,,,,,,,,,Chaos - Chaos Space Marines.cat
c8b4-e13c-1a3a-7b55:nurgling's-claws-and-teeth,c8b4-e13c-1a3a-7b55,Nurgling's claws and teeth,melee,4,5+,2,0,1,"Extra Attacks, Lethal Hits",,,,,,,,,Chaos - Chaos Space Marines.cat
2af2-8812-7aa9-3db7:➤-plasma-pistol---standard,2af2-8812-7aa9-3db7,➤ Plasma pistol - standard,ranged,1,2+,7,-2,1,Pistol,12,,,,,,,,Chaos - Chaos Space Marines.cat
2af2-8812-7aa9-3db7:➤-plasma-pistol---supercharge,2af2-8812-7aa9-3db7,➤ Plasma pistol - supercharge,ranged,1,2+,8,-3,2,"Hazardous, Pistol",12,,,,,,,,Chaos - Chaos Space Marines.cat
2af2-8812-7aa9-3db7:bolt-pistol,2af2-8812-7aa9-3db7,Bolt pistol,ranged,1,2+,4,0,1,Pistol,12,,,,,,,,Chaos - Chaos Space Marines.cat
2af2-8812-7aa9-3db7:combi-weapon,2af2-8812-7aa9-3db7,Combi-weapon,ranged,1,4+,4,0,1,"Anti-INFANTRY 4+, Devastating Wounds, Rapid Fire 1",24,,,,,,,,Chaos - Chaos Space Marines.cat
2af2-8812-7aa9-3db7:combi-bolter,2af2-8812-7aa9-3db7,Combi-bolter,ranged,2,2+,4,0,1,Rapid Fire 2,24,,,,,,,,Chaos - Chaos Space Marines.cat
2af2-8812-7aa9-3db7:power-fist,2af2-8812-7aa9-3db7,Power fist,melee,5,2+,8,-2,2,-,,,,,,,,,Chaos - Chaos Space Marines.cat
2af2-8812-7aa9-3db7:accursed-weapon,2af2-8812-7aa9-3db7,Accursed weapon,melee,6,2+,5,-2,1,-,,,,,,,,,Chaos - Chaos Space Marines.cat
2af2-8812-7aa9-3db7:paired-accursed-weapons,2af2-8812-7aa9-3db7,Paired accursed weapons,melee,7,2+,4,-1,1,Twin-linked,,,,,,,,,Chaos - Chaos Space Marines.cat
2af2-8812-7aa9-3db7:astartes-chainsword,2af2-8812-7aa9-3db7,Astartes chainsword,melee,7,2+,4,-1,1,-,,,,,,,,,Chaos - Chaos Space Marines.cat
2af2-8812-7aa9-3db7:nurgling's-claws-and-teeth,2af2-8812-7aa9-3db7,Nurgling's claws and teeth,melee,4,5+,2,0,1,Extra Attacks,,,,,,,,,Chaos - Chaos Space Marines.cat
2af2-8812-7aa9-3db7:close-combat-weapon,2af2-8812-7aa9-3db7,Close combat weapon,melee,6,2+,4,0,1,-,,,,,,,,,Chaos - Chaos Space Marines.cat
7456-b122-14c3-eca9:➤-plasma-pistol---standard,7456-b122-14c3-eca9,➤ Plasma pistol - standard,ranged,1,2+,7,-2,1,Pistol,12,,,,,,,,Chaos - Chaos Space Marines.cat
7456-b122-14c3-eca9:➤-plasma-pistol---supercharge,7456-b122-14c3-eca9,➤ Plasma pistol - supercharge,ranged,1,2+,8,-3,2,"Hazardous, Pistol",12,,,,,,,,Chaos - Chaos Space Marines.cat
7456-b122-14c3-eca9:bolt-pistol,7456-b122-14c3-eca9,Bolt pistol,ranged,1,2+,4,0,1,Pistol,12,,,,,,,,Chaos - Chaos Space Marines.cat
7456-b122-14c3-eca9:combi-weapon,7456-b122-14c3-eca9,Combi-weapon,ranged,1,4+,4,0,1,"Anti-INFANTRY 4+, Devastating Wounds, Rapid Fire 1",24,,,,,,,,Chaos - Chaos Space Marines.cat
7456-b122-14c3-eca9:combi-bolter,7456-b122-14c3-eca9,Combi-bolter,ranged,2,2+,4,0,1,Rapid Fire 2,24,,,,,,,,Chaos - Chaos Space Marines.cat
7456-b122-14c3-eca9:power-fist,7456-b122-14c3-eca9,Power fist,melee,5,2+,8,-2,2,-,,,,,,,,,Chaos - Chaos Space Marines.cat
7456-b122-14c3-eca9:accursed-weapon,7456-b122-14c3-eca9,Accursed weapon,melee,6,2+,5,-2,1,-,,,,,,,,,Chaos - Chaos Space Marines.cat
7456-b122-14c3-eca9:paired-accursed-weapons,7456-b122-14c3-eca9,Paired accursed weapons,melee,7,2+,4,-1,1,Twin-linked,,,,,,,,,Chaos - Chaos Space Marines.cat
7456-b122-14c3-eca9:astartes-chainsword,7456-b122-14c3-eca9,Astartes chainsword,melee,7,2+,4,-1,1,-,,,,,,,,,Chaos - Chaos Space Marines.cat
7456-b122-14c3-eca9:close-combat-weapon,7456-b122-14c3-eca9,Close combat weapon,melee,6,2+,4,0,1,-,,,,,,,,,Chaos - Chaos Space Marines.cat
dceb-1d2c-40be-e591:➤-plasma-pistol---standard,dceb-1d2c-40be-e591,➤ Plasma pistol - standard,ranged,1,2+,7,-2,1,Pistol,12,,,,,,,,Chaos - Chaos Space Marines.cat
dceb-1d2c-40be-e591:➤-plasma-pistol---supercharge,dceb-1d2c-40be-e591,➤ Plasma pistol - supercharge,ranged,1,2+,8,-3,2,"Hazardous, Pistol",12,,,,,,,,Chaos - Chaos Space Marines.cat
dceb-1d2c-40be-e591:bolt-pistol,dceb-1d2c-40be-e591,Bolt pistol,ranged,1,2+,4,0,1,Pistol,12,,,,,,,,Chaos - Chaos Space Marines.cat
dceb-1d2c-40be-e591:combi-weapon,dceb-1d2c-40be-e591,Combi-weapon,ranged,1,4+,4,0,1,"Anti-INFANTRY 4+, Devastating Wounds, Rapid Fire 1",24,,,,,,,,Chaos - Chaos Space Marines.cat
dceb-1d2c-40be-e591:combi-bolter,dceb-1d2c-40be-e591,Combi-bolter,ranged,2,2+,4,0,1,Rapid Fire 2,24,,,,,,,,Chaos - Chaos Space Marines.cat
dceb-1d2c-40be-e591:power-fist,dceb-1d2c-40be-e591,Power fist,melee,5,2+,8,-2,2,-,,,,,,,,,Chaos - Chaos Space Marines.cat
dceb-1d2c-40be-e591:accursed-weapon,dceb-1d2c-40be-e591,Accursed weapon,melee,6,2+,5,-2,1,-,,,,,,,,,Chaos - Chaos Space Marines.cat
dceb-1d2c-40be-e591:paired-accursed-weapons,dceb-1d2c-40be-e591,Paired accursed weapons,melee,7,2+,4,-1,1,Twin-linked,,,,,,,,,Chaos - Chaos Space Marines.cat
dceb-1d2c-40be-e591:astartes-chainsword,dceb-1d2c-40be-e591,Astartes chainsword,melee,7,2+,4,-1,1,-,,,,,,,,,Chaos - Chaos Space Marines.cat
dceb-1d2c-40be-e591:close-combat-weapon,dceb-1d2c-40be-e591,Close combat weapon,melee,6,2+,4,0,1,-,,,,,,,,,Chaos - Chaos Space Marines.cat
dceb-1d2c-40be-e591:bladed-horn,dceb-1d2c-40be-e591,Bladed horn,melee,4,4+,6,-1,1,"Extra Attacks, Lance",,,,,,,,,Chaos - Chaos Space Marines.cat
349b-6e2d-e554-f2c6:➤-plasma-pistol---standard,349b-6e2d-e554-f2c6,➤ Plasma pistol - standard,ranged,1,2+,7,-2,1,Pistol,12,,,,,,,,Chaos - Chaos Space Marines.cat
349b-6e2d-e554-f2c6:➤-plasma-pistol---supercharge,349b-6e2d-e554-f2c6,➤ Plasma pistol - supercharge,ranged,1,2+,8,-3,2,"Hazardous, Pistol",12,,,,,,,,Chaos - Chaos Space Marines.cat
349b-6e2d-e554-f2c6:bolt-pistol,349b-6e2d-e554-f2c6,Bolt pistol,ranged,1,2+,4,0,1,Pistol,12,,,,,,,,Chaos - Chaos Space Marines.cat
349b-6e2d-e554-f2c6:combi-weapon,349b-6e2d-e554-f2c6,Combi-weapon,ranged,1,4+,4,0,1,"Anti-INFANTRY 4+, Devastating Wounds, Rapid Fire 1",24,,,,,,,,Chaos - Chaos Space Marines.cat
349b-6e2d-e554-f2c6:combi-bolter,349b-6e2d-e554-f2c6,Combi-bolter,ranged,2,2+,4,0,1,Rapid Fire 2,24,,,,,,,,Chaos - Chaos Space Marines.cat
349b-6e2d-e554-f2c6:power-fist,349b-6e2d-e554-f2c6,Power fist,melee,5,2+,8,-2,2,-,,,,,,,,,Chaos - Chaos Space Marines.cat
349b-6e2d-e554-f2c6:accursed-weapon,349b-6e2d-e554-f2c6,Accursed weapon,melee,6,2+,5,-2,1,-,,,,,,,,,Chaos - Chaos Space Marines.cat
349b-6e2d-e554-f2c6:paired-accursed-weapons,349b-6e2d-e554-f2c6,Paired accursed weapons,melee,7,2+,4,-1,1,Twin-linked,,,,,,,,,Chaos - Chaos Space Marines.cat
349b-6e2d-e554-f2c6:astartes-chainsword,349b-6e2d-e554-f2c6,Astartes chainsword,melee,7,2+,4,-1,1,-,,,,,,,,,Chaos - Chaos Space Marines.cat
349b-6e2d-e554-f2c6:lashing-tongue,349b-6e2d-e554-f2c6,Lashing tongue,melee,3,4+,4,0,1,"Extra Attacks, Lethal Hits",,,,,,,,,Chaos - Chaos Space Marines.cat
